100000,ch_mastery_ar_akilo47_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171013|171109,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100001,ch_mastery_ar_asierra12_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171014|171110,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100002,ch_mastery_ar_falima_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171015|171111,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100003,ch_mastery_ar_falpha_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171016|171112,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100004,ch_mastery_ar_kilo433_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171017|171113,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100005,ch_mastery_ar_mcharlie_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171018|171114,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100006,ch_mastery_ar_mike4_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171019|171115,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100007,ch_mastery_ar_scharlie_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171020|171116,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100008,ch_mastery_la_gromeo_card_kill,CHALLENGE/MASTERY_VEHICLE_DESTRUCTION_NAME_GOLD|CHALLENGE/MASTERY_VEHICLE_DESTRUCTION_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_LA_DESC,200|1000,171023|171119,5000|10000,,menu_icon_challenge_vehicles_destroyed1|menu_icon_challenge_vehicles_destroyed2,CHALLENGE/WEAPON_MASTER_CATEGORY_6,
100009,ch_mastery_la_juliet_card_kill,CHALLENGE/MASTERY_VEHICLE_DESTRUCTION_NAME_GOLD|CHALLENGE/MASTERY_VEHICLE_DESTRUCTION_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_LA_DESC,200|1000,171024|171120,5000|10000,,menu_icon_challenge_vehicles_destroyed1|menu_icon_challenge_vehicles_destroyed2,CHALLENGE/WEAPON_MASTER_CATEGORY_6,
100010,ch_mastery_la_kgolf_card_kill,CHALLENGE/MASTERY_VEHICLE_DESTRUCTION_NAME_GOLD|CHALLENGE/MASTERY_VEHICLE_DESTRUCTION_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_LA_DESC,200|1000,171025|171121,5000|10000,,menu_icon_challenge_vehicles_destroyed1|menu_icon_challenge_vehicles_destroyed2,CHALLENGE/WEAPON_MASTER_CATEGORY_6,
100011,ch_mastery_la_rpapa7_card_kill,CHALLENGE/MASTERY_VEHICLE_DESTRUCTION_NAME_GOLD|CHALLENGE/MASTERY_VEHICLE_DESTRUCTION_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_LA_DESC,200|1000,171026|171122,5000|10000,,menu_icon_challenge_vehicles_destroyed1|menu_icon_challenge_vehicles_destroyed2,CHALLENGE/WEAPON_MASTER_CATEGORY_6,
100012,ch_mastery_lm_kilo121_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171027|171123,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100013,ch_mastery_lm_lima86_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171028|171124,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100014,ch_mastery_lm_mgolf34_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171029|171125,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100015,ch_mastery_lm_pkilo_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171032|171128,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100016,ch_mastery_me_knife_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171034|171130,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100017,ch_mastery_me_riotshield_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|1750,171033|171129,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100018,ch_mastery_pi_cpapa_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171035|171131,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100019,ch_mastery_pi_decho_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171036|171132,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100020,ch_mastery_pi_golf21_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171037|171133,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100021,ch_mastery_pi_mike1911_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171039|171135,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100022,ch_mastery_pi_papa320_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171040|171136,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100023,ch_mastery_sh_charlie725_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171041|171137,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100024,ch_mastery_sh_dpapa12_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171042|171138,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100025,ch_mastery_sh_oscar12_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171044|171140,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100026,ch_mastery_sh_romeo870_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171045|171141,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100027,ch_mastery_sm_augolf_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171046|171142,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100028,ch_mastery_sm_beta_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171047|171143,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100029,ch_mastery_sm_mpapa5_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171048|171144,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100030,ch_mastery_sm_mpapa7_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171049|171145,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100031,ch_mastery_sm_papa90_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171050|171146,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100032,ch_mastery_sm_uzulu_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171052|171148,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100033,ch_mastery_sn_alpha50_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171053|171149,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100034,ch_mastery_sn_delta_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171055|171151,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100035,ch_mastery_sn_hdromeo_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171056|171152,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100036,ch_mastery_sn_kilo98_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171057|171153,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100037,ch_mastery_sn_mike14_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171058|171154,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100038,ch_mastery_sn_sbeta_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171059|171155,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100039,ch_mastery_ar_tango21_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171022|171118,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100040,ch_mastery_lm_mgolf36_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171030|171126,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100041,ch_mastery_sn_crossbow_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171054|171150,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100042,ch_mastery_ar_sierra552_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171021|171117,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100043,ch_mastery_sm_smgolf45_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171051|171147,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100044,ch_mastery_pi_mike9_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171038|171134,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100045,ch_mastery_sh_mike26_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171043|171139,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100046,ch_mastery_sn_sksierra_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171060|171156,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100047,ch_mastery_lm_mkilo3_card_kill,CHALLENGE/MASTERY_KILL_NAME_GOLD|CHALLENGE/MASTERY_KILL_NAME_DAMASCUS,CHALLENGE/MASTERY_CARD_KILL_DESC,500|2500,171031|171127,5000|10000,,menu_icon_challenge_kill1|menu_icon_challenge_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_1,
100048,ch_mastery_ar_akilo47_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171061|171157,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100049,ch_mastery_ar_asierra12_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171062|171158,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100050,ch_mastery_ar_falima_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171063|171159,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100051,ch_mastery_ar_falpha_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171064|171160,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100052,ch_mastery_ar_kilo433_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171065|171161,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
