0,mt_explosive_kills,
1,mt_fire_kills,
2,mt_magic_weapon_kills,
3,mt_melee_kills,
4,mt_purchased_weapon,
5,mt_revives,
6,mt_trap_kills,
7,mt_upgrade_weapons,
8,mt_used_crafting,
9,mt_zombie_kills,
10,mt_ar_kills,
11,mt_smg_kills,
12,mt_lmg_kills,
13,mt_sniper_kills,
14,mt_shotgun_kills,
15,mt_pistol_kills,
16,mt_rebuild_barriers,
17,mt_purchase_perks,
18,mt_purchase_doors,
19,mt_headshot_kills,
20,mt_crawler_kills,
21,mt_turned_zombies,
22,mt_sliding_kills,
23,mt_quest_weapon_kills,
24,mt_powerup_grabs,
25,mt_faf_uses,
26,mt_faf_shock_melee_kills,
27,mt_faf_burned_out_kills,
28,mt_highest_round,
29,mt_total_rounds,
30,mt_faf_refill_deck,
31,mt_all_completed,
32,mt_prestige_1,
33,mt_prestige_2,
34,mt_prestige_3,
35,mt_prestige_4,
36,mt_prestige_5,
37,mt_prestige_6,
38,mt_prestige_7,
39,mt_prestige_8,
40,mt_prestige_9,
41,mt_prestige_10,
42,mt_prestige_max,
