0,,,,,,,,,,,,,,,,,,,,,,,,,
1,12083041,,,1,3083000,,,1,3083001,,,1,,,,,,,,,,,,,
2,12083045,,,1,,,,,,,,,,,,,,,,,,,,,
3,12083039,,,1,,,,,,,,,,,,,,,,,,,,,
4,12083040,,,1,,,,,,,,,,,,,,,,,,,,,
5,12083042,,,1,,,,,,,,,,,,,,,,,,,,,
6,12083043,,,2,,,,,,,,,,,,,,,,,,,,,
7,12083081,,,2,,,,,,,,,,,,,,,,,,,,,
8,12083075,,,2,,,,,,,,,,,,,,,,,,,,,
9,12083080,,,2,3083010,,,2,3083011,,,2,,,,,,,,,,,,,
10,12083083,,,2,,,,,,,,,,,,,,,,,,,,,
11,12083108,,,3,,,,,,,,,,,,,,,,,,,,,
12,12083082,,,3,,,,,,,,,,,,,,,,,,,,,
13,12083098,,,3,,,,,,,,,,,,,,,,,,,,,
14,12083100,,,3,,,,,,,,,,,,,,,,,,,,,
15,12083101,,,3,,,,,,,,,,,,,,,,,,,,,
16,12083107,,,4,3083020,,,4,3083021,,,4,,,,,,,,,,,,,
17,12083099,,,4,,,,,,,,,,,,,,,,,,,,,
18,12083105,,,4,,,,,,,,,,,,,,,,,,,,,
19,12083072,,,4,,,,,,,,,,,,,,,,,,,,,
20,12083078,,,4,,,,,,,,,,,,,,,,,,,,,
21,12083074,,,5,,,,,,,,,,,,,,,,,,,,,
22,12083076,,,5,,,,,,,,,,,,,,,,,,,,,
23,12083079,,,5,,,,,,,,,,,,,,,,,,,,,
24,12083073,,,5,3083030,,,5,3083031,,,5,,,,,,,,,,,,,
25,12083065,,,5,,,,,,,,,,,,,,,,,,,,,
26,12083060,,,6,,,,,,,,,,,,,,,,,,,,,
27,12083062,,,6,3083040,,,6,3083041,,,6,,,,,,,,,,,,,
28,12083063,,,6,,,,,,,,,,,,,,,,,,,,,
29,12083090,,,6,,,,,,,,,,,,,,,,,,,,,
30,12083061,,,6,3083050,,,6,3083051,,,6,,,,,,,,,,,,,
31,12083029,,,7,,,,,,,,,,,,,,,,,,,,,
32,12083028,,,7,3083060,,,7,3083061,,,7,,,,,,,,,,,,,
33,12083030,,,7,,,,,,,,,,,,,,,,,,,,,
34,12083031,,,7,,,,,,,,,,,,,,,,,,,,,
35,12083032,,,7,,,,,,,,,,,,,,,,,,,,,
36,12083109,,,8,,,,,,,,,,,,,,,,,,,,,
37,12083034,,,8,3083070,,,8,3083071,,,8,,,,,,,,,,,,,
38,12083067,,,8,,,,,,,,,,,,,,,,,,,,,
39,12083069,,,8,3083080,,,8,3083081,,,8,,,,,,,,,,,,,
40,12083070,,,8,,,,,,,,,,,,,,,,,,,,,
41,12083068,,,9,,,,,,,,,,,,,,,,,,,,,
42,12083071,,,9,,,,,,,,,,,,,,,,,,,,,
43,12083015,,,9,3083090,,,9,3083091,,,9,3083100,,,9,3083101,,,9,3083102,,,9,
-1,3083118,,,9,,,,,,,,,,,,,,,,,,,,,
