0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1035013,,,1,2035000,,,1,2035001|2035002|2035003|2035004|2035005|2035006|2035007|2035008|2035009,1077,ch_gs_sh_oscar12_camo_01b,1,,,,,,,,,,,,,
2,1035083,,,1,,,,,,,,,,,,,,,,,,,,,
3,1035148,,,1,,,,,,,,,,,,,,,,,,,,,
4,1035015,,,1,,,,,,,,,,,,,,,,,,,,,
5,1035124,,,1,,,,,,,,,,,,,,,,,,,,,
6,1035006,,,2,2035010,,,2,2035011|2035012|2035013|2035014|2035015|2035016|2035017|2035018|2035019,1078,ch_gs_sh_oscar12_camo_02b,2,,,,,,,,,,,,,
7,1035139,,,2,,,,,,,,,,,,,,,,,,,,,
8,1035053,,,2,7035000,,,2,,,,,,,,,,,,,,,,,
9,1035150,,,2,,,,,,,,,,,,,,,,,,,,,
10,1035049,,,2,,,,,,,,,,,,,,,,,,,,,
11,1035050,,,3,2035020,,,3,2035021|2035022|2035023|2035024|2035025|2035026|2035027|2035028|2035029,1079,ch_gs_sh_oscar12_camo_03b,3,,,,,,,,,,,,,
12,1035014,,,3,,,,,,,,,,,,,,,,,,,,,
13,1035037,,,3,,,,,,,,,,,,,,,,,,,,,
14,1035072,,,3,,,,,,,,,,,,,,,,,,,,,
15,1035141,,,3,,,,,,,,,,,,,,,,,,,,,
16,1035059,,,4,2035030,,,4,2035031|2035032|2035033|2035034|2035035|2035036|2035037|2035038|2035039,1080,ch_gs_sh_oscar12_camo_04b,4,,,,,,,,,,,,,
17,1035004,,,4,,,,,,,,,,,,,,,,,,,,,
18,1035034,,,4,,,,,,,,,,,,,,,,,,,,,
19,1035135,,,4,,,,,,,,,,,,,,,,,,,,,
20,1035084,,,4,,,,,,,,,,,,,,,,,,,,,
21,1035000,,,5,2035040,,,5,2035041|2035042|2035043|2035044|2035045|2035046|2035047|2035048|2035049,1081,ch_gs_sh_oscar12_camo_05b,5,,,,,,,,,,,,,
22,1035149,,,5,7035001,,,5,,,,,,,,,,,,,,,,,
23,1035038,,,5,,,,,,,,,,,,,,,,,,,,,
24,1035170,,,5,,,,,,,,,,,,,,,,,,,,,
25,1035119,,,5,,,,,,,,,,,,,,,,,,,,,
26,1035055,,,6,,,,,,,,,,,,,,,,,,,,,
27,1035058,,,6,2035050,,,6,2035051|2035052|2035053|2035054|2035055|2035056|2035057|2035058|2035059,1082,ch_gs_sh_oscar12_camo_06b,6,,,,,,,,,,,,,
28,1035085,,,6,,,,,,,,,,,,,,,,,,,,,
29,1035073,,,6,,,,,,,,,,,,,,,,,,,,,
30,1035086,,,6,,,,,,,,,,,,,,,,,,,,,
31,1035002,,,7,,,,,,,,,,,,,,,,,,,,,
32,1035070,,,7,2035060,,,7,2035061|2035062|2035063|2035064|2035065|2035066|2035067|2035068|2035069,1083,ch_gs_sh_oscar12_camo_07b,7,,,,,,,,,,,,,
33,1035008,,,7,,,,,,,,,,,,,,,,,,,,,
34,1035133,,,7,7035002,,,7,,,,,,,,,,,,,,,,,
35,1035035,,,7,,,,,,,,,,,,,,,,,,,,,
36,1035017,,,8,,,,,,,,,,,,,,,,,,,,,
37,1035107,,,8,2035070,,,8,2035071|2035072|2035073|2035074|2035075|2035076|2035077|2035078|2035079,1084,ch_gs_sh_oscar12_camo_08b,8,,,,,,,,,,,,,
38,1035061,,,8,,,,,,,,,,,,,,,,,,,,,
39,1035056,,,8,,,,,,,,,,,,,,,,,,,,,
40,1035012,,,8,,,,,,,,,,,,,,,,,,,,,
41,1035071,,,9,,,,,,,,,,,,,,,,,,,,,
42,1035128,,,9,,,,,,,,,,,,,,,,,,,,,
43,1035051,,,9,2035080,,,9,2035081|2035082|2035083|2035084|2035085|2035086|2035087|2035088|2035089,1085,ch_gs_sh_oscar12_camo_09b,9,,,,,,,,,,,,,
44,1035169,,,9,,,,,,,,,,,,,,,,,,,,,
45,1035036,,,9,,,,,,,,,,,,,,,,,,,,,
46,1035060,,,10,,,,,,,,,,,,,,,,,,,,,
47,1035010,,,10,7035003,,,10,,,,,,,,,,,,,,,,,
48,1035110,,,10,,,,,,,,,,,,,,,,,,,,,
49,1035019,,,10,2035090,,,10,2035091|2035092|2035093|2035094|2035095|2035096|2035097|2035098|2035099,1086,ch_gs_sh_oscar12_camo_10b,10,2035100,1656,iw8_sh_oscar12_gold_camo,10,2035101,1694,iw8_sh_oscar12_diamond_camo,10,2035102,1732,iw8_sh_oscar12_black_camo,10,
-1,2035118,9032,ch_gs_sh_oscar12_camo_11d,10,,,,,,,,,,,,,,,,,,,,,
