0,,,,,,,,,,,,,,,,,,,,,,,,,
1,12089041,,,1,3089000,,,1,3089001,,,1,,,,,,,,,,,,,
2,12089045,,,1,,,,,,,,,,,,,,,,,,,,,
3,12089039,,,1,,,,,,,,,,,,,,,,,,,,,
4,12089040,,,1,,,,,,,,,,,,,,,,,,,,,
5,12089042,,,1,,,,,,,,,,,,,,,,,,,,,
6,12089043,,,2,,,,,,,,,,,,,,,,,,,,,
7,12089081,,,2,,,,,,,,,,,,,,,,,,,,,
8,12089075,,,2,,,,,,,,,,,,,,,,,,,,,
9,12089080,,,2,3089010,,,2,3089011,,,2,,,,,,,,,,,,,
10,12089083,,,2,,,,,,,,,,,,,,,,,,,,,
11,12089108,,,3,,,,,,,,,,,,,,,,,,,,,
12,12089082,,,3,,,,,,,,,,,,,,,,,,,,,
13,12089098,,,3,,,,,,,,,,,,,,,,,,,,,
14,12089100,,,3,,,,,,,,,,,,,,,,,,,,,
15,12089101,,,3,,,,,,,,,,,,,,,,,,,,,
16,12089107,,,4,3089020,,,4,3089021,,,4,,,,,,,,,,,,,
17,12089099,,,4,,,,,,,,,,,,,,,,,,,,,
18,12089105,,,4,,,,,,,,,,,,,,,,,,,,,
19,12089072,,,4,,,,,,,,,,,,,,,,,,,,,
20,12089078,,,4,,,,,,,,,,,,,,,,,,,,,
21,12089074,,,5,,,,,,,,,,,,,,,,,,,,,
22,12089076,,,5,,,,,,,,,,,,,,,,,,,,,
23,12089079,,,5,,,,,,,,,,,,,,,,,,,,,
24,12089073,,,5,3089030,,,5,3089031,,,5,,,,,,,,,,,,,
25,12089065,,,5,,,,,,,,,,,,,,,,,,,,,
26,12089060,,,6,,,,,,,,,,,,,,,,,,,,,
27,12089062,,,6,3089040,,,6,3089041,,,6,,,,,,,,,,,,,
28,12089063,,,6,,,,,,,,,,,,,,,,,,,,,
29,12089090,,,6,,,,,,,,,,,,,,,,,,,,,
30,12089061,,,6,3089050,,,6,3089051,,,6,,,,,,,,,,,,,
31,12089029,,,7,,,,,,,,,,,,,,,,,,,,,
32,12089028,,,7,3089060,,,7,3089061,,,7,,,,,,,,,,,,,
33,12089030,,,7,,,,,,,,,,,,,,,,,,,,,
34,12089031,,,7,,,,,,,,,,,,,,,,,,,,,
35,12089032,,,7,,,,,,,,,,,,,,,,,,,,,
36,12089109,,,8,,,,,,,,,,,,,,,,,,,,,
37,12089034,,,8,3089070,,,8,3089071,,,8,,,,,,,,,,,,,
38,12089067,,,8,,,,,,,,,,,,,,,,,,,,,
39,12089069,,,8,3089080,,,8,3089081,,,8,,,,,,,,,,,,,
40,12089070,,,8,,,,,,,,,,,,,,,,,,,,,
41,12089068,,,9,,,,,,,,,,,,,,,,,,,,,
42,12089071,,,9,,,,,,,,,,,,,,,,,,,,,
43,12089015,,,9,3089090,,,9,3089091,,,9,3089100,,,9,3089101,,,9,3089102,,,9,
-1,3089118,,,9,,,,,,,,,,,,,,,,,,,,,
