0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1346124,,,1,2346000,,,1,2346001|2346002|2346003|2346004|2346005|2346006|2346007|2346008|2346009,3039,ch_gs_ar_sierra552_camo_01b,1,,,,,,,,,,,,,
2,1346014,,,1,,,,,,,,,,,,,,,,,,,,,
3,1346038,,,1,,,,,,,,,,,,,,,,,,,,,
4,1346015,,,1,,,,,,,,,,,,,,,,,,,,,
5,1346049,,,1,,,,,,,,,,,,,,,,,,,,,
6,1346004,,,2,,,,,,,,,,,,,,,,,,,,,
7,1346044,,,2,,,,,,,,,,,,,,,,,,,,,
8,1346073,,,2,7346000,,,2,,,,,,,,,,,,,,,,,
9,1346083,,,2,2346010,,,2,2346011|2346012|2346013|2346014|2346015|2346016|2346017|2346018|2346019,3040,ch_gs_ar_sierra552_camo_02b,2,,,,,,,,,,,,,
10,1346000,,,2,,,,,,,,,,,,,,,,,,,,,
11,1346034,,,3,,,,,,,,,,,,,,,,,,,,,
12,1346107,,,3,,,,,,,,,,,,,,,,,,,,,
13,1346176,,,3,,,,,,,,,,,,,,,,,,,,,
14,1346023,,,3,,,,,,,,,,,,,,,,,,,,,
15,1346059,,,3,,,,,,,,,,,,,,,,,,,,,
16,1346158,,,4,2346020,,,4,2346021|2346022|2346023|2346024|2346025|2346026|2346027|2346028|2346029,3041,ch_gs_ar_sierra552_camo_03b,4,,,,,,,,,,,,,
17,1346084,,,4,,,,,,,,,,,,,,,,,,,,,
18,1346006,,,4,,,,,,,,,,,,,,,,,,,,,
19,1346037,,,4,,,,,,,,,,,,,,,,,,,,,
20,1346141,,,4,,,,,,,,,,,,,,,,,,,,,
21,1346148,,,5,,,,,,,,,,,,,,,,,,,,,
22,1346017,,,5,,,,,,,,,,,,,,,,,,,,,
23,1346050,,,5,,,,,,,,,,,,,,,,,,,,,
24,1346045,,,5,2346030,,,5,2346031|2346032|2346033|2346034|2346035|2346036|2346037|2346038|2346039,3042,ch_gs_ar_sierra552_camo_04b,5,,,,,,,,,,,,,
25,1346133,,,5,,,,,,,,,,,,,,,,,,,,,
26,1346025,,,6,,,,,,,,,,,,,,,,,,,,,
27,1346058,,,6,,,,,,,,,,,,,,,,,,,,,
28,1346019,,,6,7346001,,,6,,,,,,,,,,,,,,,,,
29,1346053,,,6,,,,,,,,,,,,,,,,,,,,,
