0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1009013,,,1,2009000,,,1,2009001|2009002|2009003|2009004|2009005|2009006|2009007|2009008|2009009,1185,ch_gs_sm_papa90_camo_01b,1,,,,,,,,,,,,,
2,1009124,,,1,,,,,,,,,,,,,,,,,,,,,
3,1009141,,,1,,,,,,,,,,,,,,,,,,,,,
4,1009004,,,1,,,,,,,,,,,,,,,,,,,,,
5,1009053,,,1,,,,,,,,,,,,,,,,,,,,,
6,1009015,,,2,,,,,,,,,,,,,,,,,,,,,
7,1009133,,,2,2009010,,,2,2009011|2009012|2009013|2009014|2009015|2009016|2009017|2009018|2009019,1186,ch_gs_sm_papa90_camo_02b,2,,,,,,,,,,,,,
8,1009037,,,2,7009000,,,2,,,,,,,,,,,,,,,,,
9,1009008,,,2,,,,,,,,,,,,,,,,,,,,,
10,1009084,,,2,,,,,,,,,,,,,,,,,,,,,
11,1009012,,,3,,,,,,,,,,,,,,,,,,,,,
12,1009149,,,3,2009020,,,3,2009021|2009022|2009023|2009024|2009025|2009026|2009027|2009028|2009029,1187,ch_gs_sm_papa90_camo_03b,3,,,,,,,,,,,,,
13,1009083,,,3,,,,,,,,,,,,,,,,,,,,,
14,1009000,,,3,,,,,,,,,,,,,,,,,,,,,
15,1009059,,,3,,,,,,,,,,,,,,,,,,,,,
16,1009049,,,4,,,,,,,,,,,,,,,,,,,,,
17,1009035,,,4,2009030,,,4,2009031|2009032|2009033|2009034|2009035|2009036|2009037|2009038|2009039,1188,ch_gs_sm_papa90_camo_04b,4,,,,,,,,,,,,,
18,1009017,,,4,,,,,,,,,,,,,,,,,,,,,
19,1009075,,,4,,,,,,,,,,,,,,,,,,,,,
20,1009110,,,4,,,,,,,,,,,,,,,,,,,,,
21,1009055,,,5,7009001,,,5,,,,,,,,,,,,,,,,,
22,1009014,,,5,,,,,,,,,,,,,,,,,,,,,
23,1009139,,,5,2009040,,,5,2009041|2009042|2009043|2009044|2009045|2009046|2009047|2009048|2009049,1189,ch_gs_sm_papa90_camo_05b,5,,,,,,,,,,,,,
24,1009148,,,5,,,,,,,,,,,,,,,,,,,,,
25,1009095,,,5,,,,,,,,,,,,,,,,,,,,,
26,1009040,,,6,,,,,,,,,,,,,,,,,,,,,
27,1009002,,,6,,,,,,,,,,,,,,,,,,,,,
28,1009058,,,6,2009050,,,6,2009051|2009052|2009053|2009054|2009055|2009056|2009057|2009058|2009059,1190,ch_gs_sm_papa90_camo_06b,6,,,,,,,,,,,,,
29,1009019,,,6,,,,,,,,,,,,,,,,,,,,,
30,1009036,,,6,,,,,,,,,,,,,,,,,,,,,
31,1009025,,,7,,,,,,,,,,,,,,,,,,,,,
32,1009128,,,7,,,,,,,,,,,,,,,,,,,,,
33,1009010,,,7,2009060,,,7,2009061|2009062|2009063|2009064|2009065|2009066|2009067|2009068|2009069,1191,ch_gs_sm_papa90_camo_07b,7,,,,,,,,,,,,,
34,1009107,,,7,7009002,,,7,,,,,,,,,,,,,,,,,
35,1009170,,,7,,,,,,,,,,,,,,,,,,,,,
36,1009085,,,8,,,,,,,,,,,,,,,,,,,,,
37,1009150,,,8,,,,,,,,,,,,,,,,,,,,,
38,1009060,,,8,,,,,,,,,,,,,,,,,,,,,
39,1009169,,,8,2009070,,,8,2009071|2009072|2009073|2009074|2009075|2009076|2009077|2009078|2009079,1192,ch_gs_sm_papa90_camo_08b,8,,,,,,,,,,,,,
40,1009146,,,8,,,,,,,,,,,,,,,,,,,,,
41,1009071,,,9,,,,,,,,,,,,,,,,,,,,,
42,1009029,,,9,,,,,,,,,,,,,,,,,,,,,
43,1009056,,,9,,,,,,,,,,,,,,,,,,,,,
44,1009006,,,9,2009080,,,9,2009081|2009082|2009083|2009084|2009085|2009086|2009087|2009088|2009089,1193,ch_gs_sm_papa90_camo_09b,9,,,,,,,,,,,,,
45,1009135,,,9,,,,,,,,,,,,,,,,,,,,,
46,1009034,,,10,,,,,,,,,,,,,,,,,,,,,
47,1009027,,,10,7009003,,,10,,,,,,,,,,,,,,,,,
48,1009119,,,10,,,,,,,,,,,,,,,,,,,,,
49,1009020,,,10,2009090,,,10,2009091|2009092|2009093|2009094|2009095|2009096|2009097|2009098|2009099,1194,ch_gs_sm_papa90_camo_10b,10,2009100,1633,iw8_sm_papa90_gold_camo,10,2009101,1671,iw8_sm_papa90_diamond_camo,10,2009102,1709,iw8_sm_papa90_black_camo,10,
-1,2009118,9038,ch_gs_sm_papa90_camo_11d,10,,,,,,,,,,,,,,,,,,,,,
