0,,,,,,,,,,,,,,,,,,,,,,,,,
1,12082041,,,1,3082000,,,1,3082001,,,1,,,,,,,,,,,,,
2,12082045,,,1,,,,,,,,,,,,,,,,,,,,,
3,12082039,,,1,,,,,,,,,,,,,,,,,,,,,
4,12082040,,,1,,,,,,,,,,,,,,,,,,,,,
5,12082042,,,1,,,,,,,,,,,,,,,,,,,,,
6,12082043,,,2,,,,,,,,,,,,,,,,,,,,,
7,12082081,,,2,,,,,,,,,,,,,,,,,,,,,
8,12082075,,,2,,,,,,,,,,,,,,,,,,,,,
9,12082080,,,2,3082010,,,2,3082011,,,2,,,,,,,,,,,,,
10,12082083,,,2,,,,,,,,,,,,,,,,,,,,,
11,12082108,,,3,,,,,,,,,,,,,,,,,,,,,
12,12082082,,,3,,,,,,,,,,,,,,,,,,,,,
13,12082098,,,3,,,,,,,,,,,,,,,,,,,,,
14,12082100,,,3,,,,,,,,,,,,,,,,,,,,,
15,12082101,,,3,,,,,,,,,,,,,,,,,,,,,
16,12082107,,,4,3082020,,,4,3082021,,,4,,,,,,,,,,,,,
17,12082099,,,4,,,,,,,,,,,,,,,,,,,,,
18,12082105,,,4,,,,,,,,,,,,,,,,,,,,,
19,12082072,,,4,,,,,,,,,,,,,,,,,,,,,
20,12082078,,,4,,,,,,,,,,,,,,,,,,,,,
21,12082074,,,5,,,,,,,,,,,,,,,,,,,,,
22,12082076,,,5,,,,,,,,,,,,,,,,,,,,,
23,12082079,,,5,,,,,,,,,,,,,,,,,,,,,
24,12082073,,,5,3082030,,,5,3082031,,,5,,,,,,,,,,,,,
25,12082065,,,5,,,,,,,,,,,,,,,,,,,,,
26,12082060,,,6,,,,,,,,,,,,,,,,,,,,,
27,12082062,,,6,3082040,,,6,3082041,,,6,,,,,,,,,,,,,
28,12082063,,,6,,,,,,,,,,,,,,,,,,,,,
29,12082090,,,6,,,,,,,,,,,,,,,,,,,,,
30,12082061,,,6,3082050,,,6,3082051,,,6,,,,,,,,,,,,,
31,12082029,,,7,,,,,,,,,,,,,,,,,,,,,
32,12082028,,,7,3082060,,,7,3082061,,,7,,,,,,,,,,,,,
33,12082030,,,7,,,,,,,,,,,,,,,,,,,,,
34,12082031,,,7,,,,,,,,,,,,,,,,,,,,,
35,12082032,,,7,,,,,,,,,,,,,,,,,,,,,
36,12082109,,,8,,,,,,,,,,,,,,,,,,,,,
37,12082034,,,8,3082070,,,8,3082071,,,8,,,,,,,,,,,,,
38,12082067,,,8,,,,,,,,,,,,,,,,,,,,,
39,12082069,,,8,3082080,,,8,3082081,,,8,,,,,,,,,,,,,
40,12082070,,,8,,,,,,,,,,,,,,,,,,,,,
41,12082068,,,9,,,,,,,,,,,,,,,,,,,,,
42,12082071,,,9,,,,,,,,,,,,,,,,,,,,,
43,12082015,,,9,3082090,,,9,3082091,,,9,3082100,,,9,3082101,,,9,3082102,,,9,
-1,3082118,,,9,,,,,,,,,,,,,,,,,,,,,
