0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1007010,,,1,2007000,,,1,2007001|2007002|2007003|2007004|2007005|2007006|2007007|2007008|2007009,1131,ch_gs_sm_beta_camo_01b,1,,,,,,,,,,,,,
2,1007107,,,1,,,,,,,,,,,,,,,,,,,,,
3,1007034,,,1,,,,,,,,,,,,,,,,,,,,,
4,1007015,,,1,,,,,,,,,,,,,,,,,,,,,
5,1007119,,,1,,,,,,,,,,,,,,,,,,,,,
6,1007056,,,2,2007010,,,2,2007011|2007012|2007013|2007014|2007015|2007016|2007017|2007018|2007019,1132,ch_gs_sm_beta_camo_02b,2,,,,,,,,,,,,,
7,1007006,,,2,,,,,,,,,,,,,,,,,,,,,
8,1007124,,,2,7007000,,,2,,,,,,,,,,,,,,,,,
9,1007135,,,2,,,,,,,,,,,,,,,,,,,,,
10,1007169,,,2,,,,,,,,,,,,,,,,,,,,,
11,1007058,,,3,2007020,,,3,2007021|2007022|2007023|2007024|2007025|2007026|2007027|2007028|2007029,1133,ch_gs_sm_beta_camo_03b,3,,,,,,,,,,,,,
12,1007049,,,3,,,,,,,,,,,,,,,,,,,,,
13,1007071,,,3,,,,,,,,,,,,,,,,,,,,,
14,1007012,,,3,,,,,,,,,,,,,,,,,,,,,
15,1007084,,,3,,,,,,,,,,,,,,,,,,,,,
16,1007017,,,4,2007030,,,4,2007031|2007032|2007033|2007034|2007035|2007036|2007037|2007038|2007039,1134,ch_gs_sm_beta_camo_04b,4,,,,,,,,,,,,,
17,1007141,,,4,,,,,,,,,,,,,,,,,,,,,
18,1007004,,,4,,,,,,,,,,,,,,,,,,,,,
19,1007148,,,4,,,,,,,,,,,,,,,,,,,,,
20,1007019,,,4,,,,,,,,,,,,,,,,,,,,,
21,1007035,,,5,2007040,,,5,2007041|2007042|2007043|2007044|2007045|2007046|2007047|2007048|2007049,1135,ch_gs_sm_beta_camo_05b,5,,,,,,,,,,,,,
22,1007053,,,5,7007001,,,5,,,,,,,,,,,,,,,,,
23,1007013,,,5,,,,,,,,,,,,,,,,,,,,,
24,1007149,,,5,,,,,,,,,,,,,,,,,,,,,
25,1007172,,,5,,,,,,,,,,,,,,,,,,,,,
26,1007128,,,6,,,,,,,,,,,,,,,,,,,,,
27,1007020,,,6,2007050,,,6,2007051|2007052|2007053|2007054|2007055|2007056|2007057|2007058|2007059,1136,ch_gs_sm_beta_camo_06b,6,,,,,,,,,,,,,
28,1007061,,,6,,,,,,,,,,,,,,,,,,,,,
29,1007145,,,6,,,,,,,,,,,,,,,,,,,,,
30,1007170,,,6,,,,,,,,,,,,,,,,,,,,,
31,1007075,,,7,,,,,,,,,,,,,,,,,,,,,
32,1007139,,,7,,,,,,,,,,,,,,,,,,,,,
33,1007027,,,7,,,,,,,,,,,,,,,,,,,,,
34,1007059,,,7,2007060,,,7,2007061|2007062|2007063|2007064|2007065|2007066|2007067|2007068|2007069,1137,ch_gs_sm_beta_camo_07b,7,,,,,,,,,,,,,
35,1007055,,,7,7007002,,,7,,,,,,,,,,,,,,,,,
36,1007085,,,8,,,,,,,,,,,,,,,,,,,,,
37,1007008,,,8,,,,,,,,,,,,,,,,,,,,,
38,1007133,,,8,,,,,,,,,,,,,,,,,,,,,
39,1007014,,,8,2007070,,,8,2007071|2007072|2007073|2007074|2007075|2007076|2007077|2007078|2007079,1138,ch_gs_sm_beta_camo_08b,8,,,,,,,,,,,,,
40,1007036,,,8,,,,,,,,,,,,,,,,,,,,,
41,1007150,,,9,,,,,,,,,,,,,,,,,,,,,
42,1007000,,,9,,,,,,,,,,,,,,,,,,,,,
43,1007073,,,9,,,,,,,,,,,,,,,,,,,,,
44,1007110,,,9,2007080,,,9,2007081|2007082|2007083|2007084|2007085|2007086|2007087|2007088|2007089,1139,ch_gs_sm_beta_camo_09b,9,,,,,,,,,,,,,
45,1007025,,,9,,,,,,,,,,,,,,,,,,,,,
46,1007060,,,10,7007003,,,10,,,,,,,,,,,,,,,,,
47,1007029,,,10,,,,,,,,,,,,,,,,,,,,,
48,1007002,,,10,2007090,,,10,2007091|2007092|2007093|2007094|2007095|2007096|2007097|2007098|2007099,1140,ch_gs_sm_beta_camo_10b,10,2007100,1631,iw8_sm_beta_gold_camo,10,2007101,1669,iw8_sm_beta_diamond_camo,10,2007102,1707,iw8_sm_beta_black_camo,10,
-1,2007118,9035,ch_gs_sm_beta_camo_11d,10,,,,,,,,,,,,,,,,,,,,,
