0,,,,,,,,,,,,,,,,,,,,,,,,,
1,12128035,,,1,3128000,,,1,3128001|3128002|3128003|3128004|3128005|3128006|3128007|3128008|3128009,3348,ch_gs_lm_slima_camo_01b,1,,,,,,,,,,,,,
2,12128004,,,1,,,,,,,,,,,,,,,,,,,,,
3,12128039,,,1,,,,,,,,,,,,,,,,,,,,,
4,12128159,,,1,,,,,,,,,,,,,,,,,,,,,
5,12128011,,,1,,,,,,,,,,,,,,,,,,,,,
6,12128034,,,2,,,,,,,,,,,,,,,,,,,,,
7,12128006,,,2,3128010,,,2,3128011|3128012|3128013|3128014|3128015|3128016|3128017|3128018|3128019,3349,ch_gs_lm_slima_camo_02b,2,,,,,,,,,,,,,
8,12128100,,,2,8112800,,,2,,,,,,,,,,,,,,,,,
9,12128161,,,2,,,,,,,,,,,,,,,,,,,,,
10,12128007,,,2,,,,,,,,,,,,,,,,,,,,,
11,12128081,,,3,,,,,,,,,,,,,,,,,,,,,
12,12128059,,,3,,,,,,,,,,,,,,,,,,,,,
13,12128032,,,3,,,,,,,,,,,,,,,,,,,,,
14,12128014,,,3,,,,,,,,,,,,,,,,,,,,,
15,12128134,,,3,3128020,,,3,3128021|3128022|3128023|3128024|3128025|3128026|3128027|3128028|3128029,3350,ch_gs_lm_slima_camo_03b,3,,,,,,,,,,,,,
16,12128012,,,4,,,,,,,,,,,,,,,,,,,,,
17,12128041,,,4,,,,,,,,,,,,,,,,,,,,,
18,12128028,,,4,,,,,,,,,,,,,,,,,,,,,
19,12128098,,,4,,,,,,,,,,,,,,,,,,,,,
20,12128078,,,4,3128030,,,4,3128031|3128032|3128033|3128034|3128035|3128036|3128037|3128038|3128039,3351,ch_gs_lm_slima_camo_04b,4,,,,,,,,,,,,,
21,12128167,,,5,,,,,,,,,,,,,,,,,,,,,
22,12128005,,,5,8112801,,,5,,,,,,,,,,,,,,,,,
23,12128047,,,5,,,,,,,,,,,,,,,,,,,,,
24,12128019,,,5,,,,,,,,,,,,,,,,,,,,,
25,12128060,,,5,,,,,,,,,,,,,,,,,,,,,
26,12128024,,,6,,,,,,,,,,,,,,,,,,,,,
27,12128029,,,6,3128040,,,6,3128041|3128042|3128043|3128044|3128045|3128046|3128047|3128048|3128049,3352,ch_gs_lm_slima_camo_05b,6,,,,,,,,,,,,,
28,12128072,,,6,,,,,,,,,,,,,,,,,,,,,
29,12128015,,,6,,,,,,,,,,,,,,,,,,,,,
30,12128101,,,6,,,,,,,,,,,,,,,,,,,,,
31,12128003,,,7,,,,,,,,,,,,,,,,,,,,,
32,12128146,,,7,3128050,,,7,3128051|3128052|3128053|3128054|3128055|3128056|3128057|3128058|3128059,3353,ch_gs_lm_slima_camo_06b,7,,,,,,,,,,,,,
33,12128018,,,7,,,,,,,,,,,,,,,,,,,,,
34,12128075,,,7,,,,,,,,,,,,,,,,,,,,,
35,12128137,,,7,,,,,,,,,,,,,,,,,,,,,
36,12128033,,,8,8112802,,,8,,,,,,,,,,,,,,,,,
37,12128023,,,8,3128060,,,8,3128061|3128062|3128063|3128064|3128065|3128066|3128067|3128068|3128069,3354,ch_gs_lm_slima_camo_07b,8,,,,,,,,,,,,,
38,12128154,,,8,,,,,,,,,,,,,,,,,,,,,
39,12128020,,,8,,,,,,,,,,,,,,,,,,,,,
40,12128042,,,8,,,,,,,,,,,,,,,,,,,,,
41,12128002,,,9,,,,,,,,,,,,,,,,,,,,,
42,12128013,,,9,,,,,,,,,,,,,,,,,,,,,
43,12128076,,,9,3128070,,,9,3128071|3128072|3128073|3128074|3128075|3128076|3128077|3128078|3128079,3355,ch_gs_lm_slima_camo_08b,9,,,,,,,,,,,,,
44,12128026,,,9,,,,,,,,,,,,,,,,,,,,,
45,12128070,,,9,,,,,,,,,,,,,,,,,,,,,
46,12128065,,,10,,,,,,,,,,,,,,,,,,,,,
47,12128008,,,10,,,,,,,,,,,,,,,,,,,,,
48,12128030,,,10,8112803,,,10,,,,,,,,,,,,,,,,,
49,12128017,,,10,3128080,,,10,3128081|3128082|3128083|3128084|3128085|3128086|3128087|3128088|3128089,3356,ch_gs_lm_slima_camo_09b,10,,,,,,,,,,,,,
50,12128080,,,10,,,,,,,,,,,,,,,,,,,,,
51,12128025,,,11,,,,,,,,,,,,,,,,,,,,,
52,12128074,,,11,,,,,,,,,,,,,,,,,,,,,
53,12128165,,,11,3128090,,,11,3128091|3128092|3128093|3128094|3128095|3128096|3128097|3128098|3128099,3357,ch_gs_lm_slima_camo_10b,11,3128100,3359,iw8_lm_slima_gold_camo,11,3128101,3360,iw8_lm_slima_diamond_camo,11,3128102,3361,iw8_lm_slima_black_camo,11,
-1,3128118,3358,ch_gs_lm_slima_camo_11d,11,,,,,,,,,,,,,,,,,,,,,
