0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1027004,,,1,2027000,,,1,2027001|2027002|2027003|2027004|2027005|2027006|2027007|2027008|2027009,1293,ch_gs_sn_mike14_camo_01b,1,,,,,,,,,,,,,
2,1027038,,,1,,,,,,,,,,,,,,,,,,,,,
3,1027015,,,1,,,,,,,,,,,,,,,,,,,,,
4,1027133,,,1,,,,,,,,,,,,,,,,,,,,,
5,1027124,,,1,,,,,,,,,,,,,,,,,,,,,
6,1027049,,,2,,,,,,,,,,,,,,,,,,,,,
7,1027006,,,2,2027010,,,2,2027011|2027012|2027013|2027014|2027015|2027016|2027017|2027018|2027019,1294,ch_gs_sn_mike14_camo_02b,2,,,,,,,,,,,,,
8,1027050,,,2,7027000,,,2,,,,,,,,,,,,,,,,,
9,1027034,,,2,,,,,,,,,,,,,,,,,,,,,
10,1027000,,,2,,,,,,,,,,,,,,,,,,,,,
11,1027119,,,3,,,,,,,,,,,,,,,,,,,,,
12,1027083,,,3,,,,,,,,,,,,,,,,,,,,,
13,1027072,,,3,2027020,,,3,2027021|2027022|2027023|2027024|2027025|2027026|2027027|2027028|2027029,1295,ch_gs_sn_mike14_camo_03b,3,,,,,,,,,,,,,
14,1027107,,,3,,,,,,,,,,,,,,,,,,,,,
15,1027017,,,3,,,,,,,,,,,,,,,,,,,,,
16,1027084,,,4,,,,,,,,,,,,,,,,,,,,,
17,1027141,,,4,,,,,,,,,,,,,,,,,,,,,
18,1027085,,,4,,,,,,,,,,,,,,,,,,,,,
19,1027025,,,4,2027030,,,4,2027031|2027032|2027033|2027034|2027035|2027036|2027037|2027038|2027039,1296,ch_gs_sn_mike14_camo_04b,4,,,,,,,,,,,,,
20,1027151,,,4,,,,,,,,,,,,,,,,,,,,,
21,1027012,,,5,,,,,,,,,,,,,,,,,,,,,
22,1027039,,,5,,,,,,,,,,,,,,,,,,,,,
23,1027110,,,5,7027001,,,5,,,,,,,,,,,,,,,,,
24,1027002,,,5,,,,,,,,,,,,,,,,,,,,,
25,1027035,,,5,2027040,,,5,2027041|2027042|2027043|2027044|2027045|2027046|2027047|2027048|2027049,1297,ch_gs_sn_mike14_camo_05b,5,,,,,,,,,,,,,
26,1027182,,,6,,,,,,,,,,,,,,,,,,,,,
27,1027170,,,6,,,,,,,,,,,,,,,,,,,,,
28,1027128,,,6,,,,,,,,,,,,,,,,,,,,,
29,1027043,,,6,,,,,,,,,,,,,,,,,,,,,
30,1027019,,,6,,,,,,,,,,,,,,,,,,,,,
31,1027095,,,7,2027050,,,7,2027051|2027052|2027053|2027054|2027055|2027056|2027057|2027058|2027059,1298,ch_gs_sn_mike14_camo_06b,7,,,,,,,,,,,,,
32,1027134,,,7,,,,,,,,,,,,,,,,,,,,,
33,1027073,,,7,,,,,,,,,,,,,,,,,,,,,
34,1027023,,,7,,,,,,,,,,,,,,,,,,,,,
35,1027037,,,7,,,,,,,,,,,,,,,,,,,,,
36,1027008,,,8,,,,,,,,,,,,,,,,,,,,,
37,1027135,,,8,2027060,,,8,2027061|2027062|2027063|2027064|2027065|2027066|2027067|2027068|2027069,1299,ch_gs_sn_mike14_camo_07b,8,,,,,,,,,,,,,
38,1027149,,,8,7027002,,,8,,,,,,,,,,,,,,,,,
39,1027029,,,8,,,,,,,,,,,,,,,,,,,,,
40,1027056,,,8,,,,,,,,,,,,,,,,,,,,,
41,1027010,,,9,,,,,,,,,,,,,,,,,,,,,
42,1027036,,,9,,,,,,,,,,,,,,,,,,,,,
43,1027040,,,9,2027070,,,9,2027071|2027072|2027073|2027074|2027075|2027076|2027077|2027078|2027079,1300,ch_gs_sn_mike14_camo_08b,9,,,,,,,,,,,,,
44,1027033,,,9,,,,,,,,,,,,,,,,,,,,,
45,1027071,,,9,,,,,,,,,,,,,,,,,,,,,
46,1027108,,,10,,,,,,,,,,,,,,,,,,,,,
47,1027169,,,10,,,,,,,,,,,,,,,,,,,,,
48,1027145,,,10,2027080,,,10,2027081|2027082|2027083|2027084|2027085|2027086|2027087|2027088|2027089,1301,ch_gs_sn_mike14_camo_09b,10,,,,,,,,,,,,,
49,1027020,,,10,,,,,,,,,,,,,,,,,,,,,
50,1027139,,,10,,,,,,,,,,,,,,,,,,,,,
51,1027150,,,11,7027003,,,11,,,,,,,,,,,,,,,,,
52,1027146,,,11,,,,,,,,,,,,,,,,,,,,,
53,1027027,,,11,2027090,,,11,2027091|2027092|2027093|2027094|2027095|2027096|2027097|2027098|2027099,1302,ch_gs_sn_mike14_camo_10b,11,2027100,1649,iw8_sn_mike14_gold_camo,11,2027101,1687,iw8_sn_mike14_diamond_camo,11,2027102,1725,iw8_sn_mike14_black_camo,11,
-1,2027118,9044,ch_gs_sn_mike14_camo_11d,11,,,,,,,,,,,,,,,,,,,,,
