0,,,,,,,,,,,,,,,,,,,,,,,,,
1,12075041,,,1,3075000,,,1,3075001,,,1,,,,,,,,,,,,,
2,12075045,,,1,,,,,,,,,,,,,,,,,,,,,
3,12075039,,,1,,,,,,,,,,,,,,,,,,,,,
4,12075040,,,1,,,,,,,,,,,,,,,,,,,,,
5,12075042,,,1,,,,,,,,,,,,,,,,,,,,,
6,12075043,,,2,,,,,,,,,,,,,,,,,,,,,
7,12075081,,,2,,,,,,,,,,,,,,,,,,,,,
8,12075075,,,2,,,,,,,,,,,,,,,,,,,,,
9,12075080,,,2,3075010,,,2,3075011,,,2,,,,,,,,,,,,,
10,12075083,,,2,,,,,,,,,,,,,,,,,,,,,
11,12075108,,,3,,,,,,,,,,,,,,,,,,,,,
12,12075082,,,3,,,,,,,,,,,,,,,,,,,,,
13,12075098,,,3,,,,,,,,,,,,,,,,,,,,,
14,12075100,,,3,,,,,,,,,,,,,,,,,,,,,
15,12075101,,,3,,,,,,,,,,,,,,,,,,,,,
16,12075107,,,4,3075020,,,4,3075021,,,4,,,,,,,,,,,,,
17,12075099,,,4,,,,,,,,,,,,,,,,,,,,,
18,12075105,,,4,,,,,,,,,,,,,,,,,,,,,
19,12075072,,,4,,,,,,,,,,,,,,,,,,,,,
20,12075078,,,4,,,,,,,,,,,,,,,,,,,,,
21,12075074,,,5,,,,,,,,,,,,,,,,,,,,,
22,12075076,,,5,,,,,,,,,,,,,,,,,,,,,
23,12075079,,,5,,,,,,,,,,,,,,,,,,,,,
24,12075073,,,5,3075030,,,5,3075031,,,5,,,,,,,,,,,,,
25,12075065,,,5,,,,,,,,,,,,,,,,,,,,,
26,12075060,,,6,,,,,,,,,,,,,,,,,,,,,
27,12075062,,,6,3075040,,,6,3075041,,,6,,,,,,,,,,,,,
28,12075063,,,6,,,,,,,,,,,,,,,,,,,,,
29,12075090,,,6,,,,,,,,,,,,,,,,,,,,,
30,12075061,,,6,3075050,,,6,3075051,,,6,,,,,,,,,,,,,
31,12075029,,,7,,,,,,,,,,,,,,,,,,,,,
32,12075028,,,7,3075060,,,7,3075061,,,7,,,,,,,,,,,,,
33,12075030,,,7,,,,,,,,,,,,,,,,,,,,,
34,12075031,,,7,,,,,,,,,,,,,,,,,,,,,
35,12075032,,,7,,,,,,,,,,,,,,,,,,,,,
36,12075109,,,8,,,,,,,,,,,,,,,,,,,,,
37,12075034,,,8,3075070,,,8,3075071,,,8,,,,,,,,,,,,,
38,12075067,,,8,,,,,,,,,,,,,,,,,,,,,
39,12075069,,,8,3075080,,,8,3075081,,,8,,,,,,,,,,,,,
40,12075070,,,8,,,,,,,,,,,,,,,,,,,,,
41,12075068,,,9,,,,,,,,,,,,,,,,,,,,,
42,12075071,,,9,,,,,,,,,,,,,,,,,,,,,
43,12075002,,,9,3075090,,,9,3075091,,,9,3075100,,,9,3075101,,,9,3075102,,,9,
-1,3075118,,,9,,,,,,,,,,,,,,,,,,,,,
