0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1626002,,,1,2626000,,,1,2626001,,,1,,,,,,,,,,,,,
2,1626031,,,1,,,,,,,,,,,,,,,,,,,,,
3,1626038,,,1,,,,,,,,,,,,,,,,,,,,,
4,1626011,,,1,,,,,,,,,,,,,,,,,,,,,
5,1626033,,,1,,,,,,,,,,,,,,,,,,,,,
6,1626156,,,2,,,,,,,,,,,,,,,,,,,,,
7,1626006,,,2,,,,,,,,,,,,,,,,,,,,,
8,1626040,,,2,7626000,,,2,,,,,,,,,,,,,,,,,
9,1626015,,,2,2626010,,,2,2626011,,,2,,,,,,,,,,,,,
10,1626028,,,2,,,,,,,,,,,,,,,,,,,,,
11,1626049,,,3,,,,,,,,,,,,,,,,,,,,,
12,1626099,,,3,,,,,,,,,,,,,,,,,,,,,
13,1626158,,,3,,,,,,,,,,,,,,,,,,,,,
14,1626012,,,3,,,,,,,,,,,,,,,,,,,,,
15,1626079,,,3,,,,,,,,,,,,,,,,,,,,,
16,1626046,,,4,2626020,,,4,2626021,,,4,,,,,,,,,,,,,
17,1626164,,,4,,,,,,,,,,,,,,,,,,,,,
18,1626022,,,4,,,,,,,,,,,,,,,,,,,,,
19,1626067,,,4,,,,,,,,,,,,,,,,,,,,,
20,1626056,,,4,,,,,,,,,,,,,,,,,,,,,
21,1626058,,,5,,,,,,,,,,,,,,,,,,,,,
22,1626027,,,5,,,,,,,,,,,,,,,,,,,,,
23,1626003,,,5,2626030,,,5,2626031,,,5,,,,,,,,,,,,,
24,1626070,,,5,,,,,,,,,,,,,,,,,,,,,
25,1626014,,,5,,,,,,,,,,,,,,,,,,,,,
26,1626065,,,6,,,,,,,,,,,,,,,,,,,,,
27,1626052,,,6,7626001,,,6,,,,,,,,,,,,,,,,,
28,1626005,,,6,,,,,,,,,,,,,,,,,,,,,
29,1626131,,,6,,,,,,,,,,,,,,,,,,,,,
30,1626059,,,6,,,,,,,,,,,,,,,,,,,,,
31,1626009,,,7,2626040,,,7,2626041,,,7,,,,,,,,,,,,,
32,1626076,,,7,,,,,,,,,,,,,,,,,,,,,
33,1626073,,,7,,,,,,,,,,,,,,,,,,,,,
34,1626019,,,7,,,,,,,,,,,,,,,,,,,,,
35,1626032,,,7,,,,,,,,,,,,,,,,,,,,,
36,1626041,,,8,,,,,,,,,,,,,,,,,,,,,
37,1626023,,,8,,,,,,,,,,,,,,,,,,,,,
38,1626143,,,8,2626050,,,8,2626051,,,8,,,,,,,,,,,,,
39,1626053,,,8,,,,,,,,,,,,,,,,,,,,,
40,1626074,,,8,,,,,,,,,,,,,,,,,,,,,
41,1626007,,,9,,,,,,,,,,,,,,,,,,,,,
42,1626162,,,9,,,,,,,,,,,,,,,,,,,,,
43,1626096,,,9,,,,,,,,,,,,,,,,,,,,,
44,1626013,,,9,,,,,,,,,,,,,,,,,,,,,
45,1626078,,,9,,,,,,,,,,,,,,,,,,,,,
46,1626050,,,10,2626060,,,10,2626061,,,10,,,,,,,,,,,,,
47,1626008,,,10,7626002,,,10,,,,,,,,,,,,,,,,,
48,1626072,,,10,,,,,,,,,,,,,,,,,,,,,
49,1626025,,,10,,,,,,,,,,,,,,,,,,,,,
50,1626134,,,10,,,,,,,,,,,,,,,,,,,,,
51,1626026,,,11,,,,,,,,,,,,,,,,,,,,,
52,1626137,,,11,,,,,,,,,,,,,,,,,,,,,
53,1626064,,,11,2626070,,,11,2626071,,,11,,,,,,,,,,,,,
54,1626071,,,11,,,,,,,,,,,,,,,,,,,,,
55,1626039,,,11,,,,,,,,,,,,,,,,,,,,,
56,1626017,,,12,,,,,,,,,,,,,,,,,,,,,
57,1626151,,,12,,,,,,,,,,,,,,,,,,,,,
58,1626054,,,12,,,,,,,,,,,,,,,,,,,,,
59,1626098,,,12,,,,,,,,,,,,,,,,,,,,,
60,1626004,,,12,2626080,,,12,2626081,,,12,,,,,,,,,,,,,
61,1626068,,,13,,,,,,,,,,,,,,,,,,,,,
62,1626157,,,13,,,,,,,,,,,,,,,,,,,,,
63,1626020,,,13,,,,,,,,,,,,,,,,,,,,,
64,1626047,,,13,,,,,,,,,,,,,,,,,,,,,
65,1626077,,,13,7626003,,,13,,,,,,,,,,,,,,,,,
66,1626029,,,14,,,,,,,,,,,,,,,,,,,,,
67,1626024,,,14,,,,,,,,,,,,,,,,,,,,,
68,1626044,,,14,2626090,,,14,2626091,,,14,2626100,,,14,2626101,,,14,2626102,,,14,
-1,2626118,,,14,,,,,,,,,,,,,,,,,,,,,
