0,,,,,,,,,,,,,,,,,,,,,,,,,
1,12074041,,,1,3074000,,,1,3074001,,,1,,,,,,,,,,,,,
2,12074045,,,1,,,,,,,,,,,,,,,,,,,,,
3,12074039,,,1,,,,,,,,,,,,,,,,,,,,,
4,12074040,,,1,,,,,,,,,,,,,,,,,,,,,
5,12074042,,,1,,,,,,,,,,,,,,,,,,,,,
6,12074043,,,2,,,,,,,,,,,,,,,,,,,,,
7,12074081,,,2,,,,,,,,,,,,,,,,,,,,,
8,12074075,,,2,,,,,,,,,,,,,,,,,,,,,
9,12074080,,,2,3074010,,,2,3074011,,,2,,,,,,,,,,,,,
10,12074083,,,2,,,,,,,,,,,,,,,,,,,,,
11,12074108,,,3,,,,,,,,,,,,,,,,,,,,,
12,12074082,,,3,,,,,,,,,,,,,,,,,,,,,
13,12074098,,,3,,,,,,,,,,,,,,,,,,,,,
14,12074100,,,3,,,,,,,,,,,,,,,,,,,,,
15,12074101,,,3,,,,,,,,,,,,,,,,,,,,,
16,12074107,,,4,3074020,,,4,3074021,,,4,,,,,,,,,,,,,
17,12074099,,,4,,,,,,,,,,,,,,,,,,,,,
18,12074105,,,4,,,,,,,,,,,,,,,,,,,,,
19,12074072,,,4,,,,,,,,,,,,,,,,,,,,,
20,12074078,,,4,,,,,,,,,,,,,,,,,,,,,
21,12074074,,,5,,,,,,,,,,,,,,,,,,,,,
22,12074076,,,5,,,,,,,,,,,,,,,,,,,,,
23,12074079,,,5,,,,,,,,,,,,,,,,,,,,,
24,12074073,,,5,3074030,,,5,3074031,,,5,,,,,,,,,,,,,
25,12074065,,,5,,,,,,,,,,,,,,,,,,,,,
26,12074060,,,6,,,,,,,,,,,,,,,,,,,,,
27,12074062,,,6,3074040,,,6,3074041,,,6,,,,,,,,,,,,,
28,12074063,,,6,,,,,,,,,,,,,,,,,,,,,
29,12074090,,,6,,,,,,,,,,,,,,,,,,,,,
30,12074061,,,6,3074050,,,6,3074051,,,6,,,,,,,,,,,,,
31,12074029,,,7,,,,,,,,,,,,,,,,,,,,,
32,12074028,,,7,3074060,,,7,3074061,,,7,,,,,,,,,,,,,
33,12074030,,,7,,,,,,,,,,,,,,,,,,,,,
34,12074031,,,7,,,,,,,,,,,,,,,,,,,,,
35,12074032,,,7,,,,,,,,,,,,,,,,,,,,,
36,12074109,,,8,,,,,,,,,,,,,,,,,,,,,
37,12074034,,,8,,,,,,,,,,,,,,,,,,,,,
38,12074067,,,8,,,,,,,,,,,,,,,,,,,,,
39,12074069,,,8,,,,,,,,,,,,,,,,,,,,,
40,12074070,,,8,,,,,,,,,,,,,,,,,,,,,
41,12074068,,,9,,,,,,,,,,,,,,,,,,,,,
42,12074071,,,9,,,,,,,,,,,,,,,,,,,,,
43,12074012,,,9,3074070,,,9,3074071,,,9,,,,,,,,,,,,,
44,12074005,,,9,,,,,,,,,,,,,,,,,,,,,
45,12074027,,,9,3074080,,,9,3074081,,,9,,,,,,,,,,,,,
46,12074011,,,10,,,,,,,,,,,,,,,,,,,,,
47,12074018,,,10,,,,,,,,,,,,,,,,,,,,,
48,12074015,,,10,,,,,,,,,,,,,,,,,,,,,
49,12074014,,,10,3074090,,,10,3074091,,,10,3074100,,,10,3074101,,,10,3074102,,,10,
-1,3074118,,,10,,,,,,,,,,,,,,,,,,,,,
