0,,,,,,,,,,,,,,,,,,,,,,,,,
1,12081081,,,1,3081000,,,1,3081001,,,1,,,,,,,,,,,,,
2,12081075,,,1,,,,,,,,,,,,,,,,,,,,,
3,12081080,,,1,,,,,,,,,,,,,,,,,,,,,
4,12081083,,,1,,,,,,,,,,,,,,,,,,,,,
5,12081108,,,1,,,,,,,,,,,,,,,,,,,,,
6,12081082,,,2,,,,,,,,,,,,,,,,,,,,,
7,12081098,,,2,,,,,,,,,,,,,,,,,,,,,
8,12081100,,,2,,,,,,,,,,,,,,,,,,,,,
9,12081101,,,2,3081010,,,2,3081011,,,2,,,,,,,,,,,,,
10,12081107,,,2,,,,,,,,,,,,,,,,,,,,,
11,12081099,,,3,,,,,,,,,,,,,,,,,,,,,
12,12081105,,,3,,,,,,,,,,,,,,,,,,,,,
13,12081065,,,3,,,,,,,,,,,,,,,,,,,,,
14,12081060,,,3,,,,,,,,,,,,,,,,,,,,,
15,12081062,,,3,,,,,,,,,,,,,,,,,,,,,
16,12081063,,,4,3081020,,,4,3081021,,,4,,,,,,,,,,,,,
17,12081090,,,4,,,,,,,,,,,,,,,,,,,,,
18,12081061,,,4,3081030,,,4,3081031,,,4,,,,,,,,,,,,,
19,12081029,,,4,,,,,,,,,,,,,,,,,,,,,
20,12081028,,,4,,,,,,,,,,,,,,,,,,,,,
21,12081030,,,5,3081040,,,5,3081041,,,5,,,,,,,,,,,,,
22,12081031,,,5,,,,,,,,,,,,,,,,,,,,,
23,12081032,,,5,3081050,,,5,3081051,,,5,,,,,,,,,,,,,
24,12081109,,,5,,,,,,,,,,,,,,,,,,,,,
25,12081034,,,5,3081060,,,5,3081061,,,5,,,,,,,,,,,,,
26,12081067,,,6,,,,,,,,,,,,,,,,,,,,,
27,12081069,,,6,,,,,,,,,,,,,,,,,,,,,
28,12081070,,,6,3081070,,,6,3081071,,,6,,,,,,,,,,,,,
29,12081068,,,6,,,,,,,,,,,,,,,,,,,,,
30,12081071,,,6,3081080,,,6,3081081,,,6,,,,,,,,,,,,,
31,12081002,,,7,,,,,,,,,,,,,,,,,,,,,
32,12081003,,,7,,,,,,,,,,,,,,,,,,,,,
33,12081004,,,7,3081090,,,7,3081091,,,7,3081100,,,7,3081101,,,7,3081102,,,7,
-1,3081118,,,7,,,,,,,,,,,,,,,,,,,,,
