0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1894152,,,1,2894000,,,1,2894001|2894002|2894003|2894004|2894005|2894006|2894007|2894008|2894009,3230,ch_gs_sn_xmike109_camo_01b,1,,,,,,,,,,,,,
2,1894015,,,1,,,,,,,,,,,,,,,,,,,,,
3,1894097,,,1,,,,,,,,,,,,,,,,,,,,,
4,1894132,,,1,2894010,,,1,2894011|2894012|2894013|2894014|2894015|2894016|2894017|2894018|2894019,3231,ch_gs_sn_xmike109_camo_02b,1,,,,,,,,,,,,,
5,1894079,,,1,,,,,,,,,,,,,,,,,,,,,
6,1894014,,,2,7894000,,,2,,,,,,,,,,,,,,,,,
7,1894077,,,2,2894020,,,2,2894021|2894022|2894023|2894024|2894025|2894026|2894027|2894028|2894029,3232,ch_gs_sn_xmike109_camo_03b,2,,,,,,,,,,,,,
8,1894144,,,2,,,,,,,,,,,,,,,,,,,,,
9,1894064,,,2,,,,,,,,,,,,,,,,,,,,,
10,1894159,,,2,2894030,,,2,2894031|2894032|2894033|2894034|2894035|2894036|2894037|2894038|2894039,3233,ch_gs_sn_xmike109_camo_04b,2,,,,,,,,,,,,,
11,1894019,,,3,,,,,,,,,,,,,,,,,,,,,
12,1894047,,,3,,,,,,,,,,,,,,,,,,,,,
13,1894158,,,3,7894001,,,3,,,,,,,,,,,,,,,,,
14,1894100,,,3,2894040,,,3,2894041|2894042|2894043|2894044|2894045|2894046|2894047|2894048|2894049,3234,ch_gs_sn_xmike109_camo_05b,3,,,,,,,,,,,,,
15,1894080,,,3,,,,,,,,,,,,,,,,,,,,,
16,1894059,,,4,,,,,,,,,,,,,,,,,,,,,
17,1894071,,,4,2894050,,,4,2894051|2894052|2894053|2894054|2894055|2894056|2894057|2894058|2894059,3235,ch_gs_sn_xmike109_camo_06b,4,,,,,,,,,,,,,
18,1894157,,,4,,,,,,,,,,,,,,,,,,,,,
19,1894017,,,4,,,,,,,,,,,,,,,,,,,,,
20,1894032,,,4,2894060,,,4,2894061|2894062|2894063|2894064|2894065|2894066|2894067|2894068|2894069,3236,ch_gs_sn_xmike109_camo_07b,4,,,,,,,,,,,,,
21,1894074,,,5,7894002,,,5,,,,,,,,,,,,,,,,,
22,1894030,,,5,,,,,,,,,,,,,,,,,,,,,
23,1894089,,,5,,,,,,,,,,,,,,,,,,,,,
24,1894165,,,5,2894070,,,5,2894071|2894072|2894073|2894074|2894075|2894076|2894077|2894078|2894079,3237,ch_gs_sn_xmike109_camo_08b,5,,,,,,,,,,,,,
25,1894027,,,5,,,,,,,,,,,,,,,,,,,,,
26,1894103,,,6,,,,,,,,,,,,,,,,,,,,,
27,1894069,,,6,,,,,,,,,,,,,,,,,,,,,
28,1894133,,,6,2894080,,,6,2894081|2894082|2894083|2894084|2894085|2894086|2894087|2894088|2894089,3238,ch_gs_sn_xmike109_camo_09b,6,,,,,,,,,,,,,
29,1894073,,,6,7894003,,,6,,,,,,,,,,,,,,,,,
30,1894163,,,6,,,,,,,,,,,,,,,,,,,,,
31,1894020,,,7,,,,,,,,,,,,,,,,,,,,,
32,1894135,,,7,,,,,,,,,,,,,,,,,,,,,
33,1894022,,,7,2894090,,,7,2894091|2894092|2894093|2894094|2894095|2894096|2894097|2894098|2894099,3239,ch_gs_sn_xmike109_camo_10b,7,2894100,3240,iw8_sn_xmike109_gold_camo,7,2894101,3241,iw8_sn_xmike109_diamond_camo,7,2894102,3242,iw8_sn_xmike109_black_camo,7,
-1,2894118,3243,ch_gs_sn_xmike109_camo_11d,7,,,,,,,,,,,,,,,,,,,,,
