170271,# Calling Cards,
170276,,
170277,,
170278,,
170279,,
170280,,
170281,,
170282,,
170283,,
170284,,
170285,,
170286,,
170287,,
170288,,
170289,,
170290,,
170291,,
170292,,
170293,,
170294,,
170295,,
170296,,
170297,,
170298,,
170299,,
170300,,
170304,,
170306,,
170340,,
170357,,
170534,,
170535,,
170536,,
170537,,
170538,,
170539,,
170540,,
170541,,
170542,,
170543,,
180199,# Emblems,
180200,,
180201,,
180202,,
180203,,
180204,,
180205,,
180206,,
180207,,
180208,,
180209,,
180210,,
180211,,
180212,,
180213,,
180214,,
180215,,
180216,,
180217,,
180218,,
180219,,
180220,,
180221,,
180222,,
180223,,
180224,,
180225,,
180226,,
180227,,
180228,,
210000,# Gestures,
190217,# Sprays,
190218,,
190219,,
190220,,
190221,,
190222,,
190223,,
190224,,
190225,,
190226,,
190227,,
190228,,
210005,,
200042,# Rename Tokens,
200042,,
30003,# Operator Skins,
30004,,
30005,,
30018,,
30019,,
30020,,
30027,,
30028,,
30029,,
30036,,
30037,,
30038,,
30045,,
30046,,
30047,,
30054,,
30055,,
30056,,
30063,,
30064,,
30065,,
30072,,
30073,,
30074,,
30087,,
30088,,
30089,,
30123,,
30124,,
30125,,
30177,,
30178,,
30179,,
30192,,
30193,,
30194,,
30207,,
30208,,
30209,,
30216,,
30217,,
30218,,
30234,,
30235,,
30236,,
30252,,
30253,,
30254,,
30261,,
30262,,
30263,,
30275,,
30276,,
30277,,
220000,# Operator Executions,
220002,,
220003,,
220004,,
220005,,
220006,,
220007,,
220008,,
220009,,
220013,,
220019,,
220021,,
220023,,
220024,,
220026,,
220028,,
220029,,
220030,,
230000,# Operator Taunts,
230001,,
230002,,
230003,,
230004,,
230005,,
230006,,
230007,,
230008,,
230009,,
230010,,
230011,,
230012,,
230013,,
230014,,
230015,,
230016,,
230017,,
230018,,
230019,,
230020,,
230021,,
230022,,
230023,,
230024,,
230025,,
230026,,
230027,,
230028,,
230029,,
230030,,
410000,# Roles,
410001,,
410002,,
410003,,
