DefaultSequence,Icon,,,,,1,,
reflexMiniGolf21,Icon,-16,16,41,73,1,icon_dyn_attachment_minireddot_golf21,
reflexMini,Icon,-10,22,40,72,1,icon_dyn_attachment_minireddot,
reflexMiniMike1911,Icon,-17,15,40,72,1,icon_dyn_attachment_minireddot_mike1911,
reflexWest01,Icon,-13,19,38,70,1,icon_dyn_attachment_reflex_west01,
reflexPapa90,Icon,-61,67,51,115,1,icon_dyn_attachment_sm_papa90_reddotscope,
reflexMini02,Icon,-16,16,40,72,1,icon_dyn_attachment_minireddot02,
reflexMiniGolf2102,Icon,-16,16,41,73,1,icon_dyn_attachment_minireddot02_golf21,
reflexMiniMike191102,Icon,-16,16,40,72,1,icon_dyn_attachment_minireddot02_mike1911,
reflexMini03,Icon,-16,16,40,72,1,icon_dyn_attachment_minireddot03,
reflexMiniGolf2103,Icon,-16,16,41,73,1,icon_dyn_attachment_minireddot03_golf21,
reflexMiniMike191103,Icon,-16,16,40,72,1,icon_dyn_attachment_minireddot03_mike1911,
reflexEast01,Icon,-34,30,37,69,1,icon_dyn_attachment_reflex_east,
reflexEast02,Icon,-32,32,36,68,1,icon_dyn_attachment_reflex_east02,
reflexWestTall,Icon,-16,16,35,67,1,icon_dyn_attachment_reflex_west03,
reflexWest02,Icon,-31,33,39,71,1,icon_dyn_attachment_reflex_west02,
reflexWestTall02,Icon,-32,32,17,81,1,icon_dyn_attachment_reflex_west02_tall,
scopeAsierra12,Icon,-149,107,3,131,1,icon_dyn_attachment_ar_asierra12_scope,
scopeCharlie725,Icon,-126,130,-15,113,1,icon_dyn_attachment_sh_charlie725_scope,
scopeCpapa,Icon,-92,36,20,84,1,icon_dyn_attachment_pi_cpapa_scope,
scopeKilo98,Icon,-79,177,-7,121,1,icon_dyn_attachment_scope_kilo98,
scopeMike14,Icon,-61,67,16,80,1,icon_dyn_attachment_scope_mike14,
vzScope,Icon,-60,68,17,81,1,icon_dyn_attachment_scope_vz,
scopeSbeta,Icon,-199,57,-17,111,1,icon_dyn_attachment_sn_sbeta_scope,
scopeAlpha50,Icon,-151,105,-21,107,1,icon_dyn_attachment_sn_alpha50_scope,
scopeDelta,Icon,-140,116,-3,125,1,icon_dyn_attachment_sn_delta_scope,
scopeHdromeo,Icon,-231,25,-22,106,1,icon_dyn_attachment_sn_hdromeo_snprscope,
scopeHdromeo02,Icon,-231,25,-27,101,1,icon_dyn_attachment_sn_hdromeo_snprscope_v2,
thermalScopeWest,Icon,-53,75,16,80,1,icon_dyn_attachment_thermalsnpr_west01,
holoEast01,Icon,-33,31,39,71,1,icon_dyn_attachment_holo_east,
holoWest01,Icon,-36,28,34,66,1,icon_dyn_attachment_holo_west,
acogWest01,Icon,-34,30,37,69,1,icon_dyn_attachment_4x_west,
acogWestLw01,Icon,-64,64,18,82,1,icon_dyn_attachment_4x_west_lw,
acogEast01,Icon,-25,39,36,68,1,icon_dyn_attachment_4x_east,
acogEastLw01,Icon,-25,39,35,67,1,icon_dyn_attachment_4x_east_lw,
acogWest02,Icon,-30,34,35,67,1,icon_dyn_attachment_4x_west02,
holoWestLw01,Icon,-36,28,34,66,1,icon_dyn_attachment_holo_west_lw,
holoEastLw01,Icon,-33,31,39,71,1,icon_dyn_attachment_holo_east_lw,
hybridWest01,Icon,-30,34,15,79,1,icon_dyn_attachment_hybrid_west,
hybridWestLw01,Icon,-28,36,13,77,1,icon_dyn_attachment_hybrid_west_lw,
hybridEast01,Icon,-68,60,21,85,1,icon_dyn_attachment_hybrid_east,
hybridEastLw01,Icon,-74,54,21,85,1,icon_dyn_attachment_hybrid_east_lw,
hybridWest02,Icon,-77,51,17,81,1,icon_dyn_attachment_hybrid_west02,
hybridWestLw02,Icon,-75,53,19,83,1,icon_dyn_attachment_hybrid_west02_lw,
hybridWest03,Icon,-35,29,21,85,1,icon_dyn_attachment_hybrid_west03,
hybridCant01,Icon,-16,16,34,66,1,icon_dyn_attachment_sn_mike14_cantedreflex,
reflexEastLw01,Icon,-44,20,39,71,1,icon_dyn_attachment_reflex_east_lw,
reflexEastLw02,Icon,-34,30,36,68,1,icon_dyn_attachment_reflex_east02_lw,
reflexWestLw01,Icon,-13,19,38,70,1,icon_dyn_attachment_reflex_west01_lw,
reflexWestLw02,Icon,-34,30,39,71,1,icon_dyn_attachment_reflex_west02_lw,
thermalWest01,Icon,-29,35,33,65,1,icon_dyn_attachment_thermal_west_01,
thermalEast01,Icon,-61,67,18,82,1,icon_dyn_attachment_thermal_east,
ironsMike4,Icon,-61,67,24,88,1,icon_dyn_attachment_ar_mike4_carryhandle,
vzScopeKilo98,Icon,-89,167,-12,116,1,icon_dyn_attachment_scope_kilo98_v2,
holoWest02,Icon,-36,28,37,69,1,icon_dyn_attachment_holo_west02,
reflexEast01pstl,Icon,-40,24,39,71,1,icon_dyn_attachment_reflex_east,
reflexWest02pstl,Icon,-26,38,38,70,1,icon_dyn_attachment_reflex_west02,
vzscopeAsierra12,Icon,-60,68,39,103,1,icon_dyn_attachment_scope_vz,
ironsdefaultLima86,Icon,-164,92,-18,110,1,icon_dyn_attachment_lm_lima86_carryhandle,
reflexWest02irons,Icon,-15,17,39,71,1,icon_dyn_attachment_reflex_west04,
vzscopeMike14,Icon,-61,67,16,80,1,icon_dyn_attachment_scope_vz,
vzScopeKilo433,Icon,-60,68,17,81,1,icon_dyn_attachment_scope_vz,
vzscopeMike14ar,Icon,-61,67,16,80,1,icon_dyn_attachment_scope_vz,
lagromeo,Icon,-59,69,24,88,1,icon_dyn_attachment_la_gromeo_scope,
scopeHdromeov2,Icon,-198,58,-36,220,1,icon_dyn_attachment_sn_hdromeo_snprscope_v3,
scopeSbetav1,Icon,-28,36,33,65,1,icon_dyn_attachment_4x_west_sbeta_v3,
vzscopeDelta,Icon,-140,116,-14,114,1,icon_dyn_attachment_sn_delta_scope_v2,
vzscopeSbetav1,Icon,-28,36,35,67,1,icon_dyn_attachment_4x_west_sbeta_v3,
vzScopeKilo98v1,Icon,-97,159,-5,123,1,icon_dyn_attachment_scope_kilo98_v3,
vzscopeDeltav1,Icon,-134,122,3,131,1,icon_dyn_attachment_sn_delta_scope_v4,
snprscopeDeltav1,Icon,-155,101,-13,115,1,icon_dyn_attachment_sn_delta_scope_v2,
scopeDeltav2,Icon,-76,52,-13,115,1,icon_attachment_sn_delta_scope_v2,
scopeMike14v2,Icon,-118,138,1,129,1,icon_dyn_attachment_scope_mike14_v6,
snprscopeFalimav2,Icon,-69,59,17,81,1,icon_dyn_attachment_scope_vz_falima_v3,
custscopeAugolf,Icon,-151,105,-8,120,1,icon_dyn_attachment_sm_augolf_lmgrail,
vzscopeSbeta,Icon,-61,67,16,80,1,icon_dyn_attachment_scope_vz_falima_v3,
vzscopeHdromeov2,Icon,-231,25,-18,110,1,icon_dyn_attachment_ar_asierra12_scope_hdromeo_v4,
