muzzleDefault,Icon,,,,,1,,
silencerWest,Icon,-42,86,-32,32,1,icon_dyn_attachment_silencer04,
silencerEast,Icon,-50,78,-32,32,1,icon_dyn_attachment_silencer_east01,
silencerPstlWest01,Icon,-38,90,-32,32,1,icon_dyn_attachment_silencerpstl,
silencerAsierra12,Icon,-41,87,-32,32,1,icon_dyn_attachment_ar_asierra12_suppressor,
silencerDpapa12,Icon,-36,92,-32,32,1,icon_dyn_attachment_sh_dpapa12_silencer01,
silencerRomeo870,Icon,-42,86,-32,32,1,icon_dyn_attachment_sh_romeo870_shtgnsilencer,
silencerCharlie725,Icon,-32,96,-26,38,1,icon_dyn_attachment_sh_charlie725_silencer01,
silencerOscar12,Icon,-110,146,-64,64,1,icon_dyn_attachment_sh_oscar12_silencer02,
silencerPkilo,Icon,-46,82,-32,32,1,icon_dyn_attachment_lm_pkilo_suppressor,
silencerEast03,Icon,-43,85,-32,32,1,icon_dyn_attachment_silencer_east03,
silencer04,Icon,-42,86,-32,32,1,icon_dyn_attachment_silencer04,
silencerAsierra12Long,Icon,-175,81,-64,64,1,icon_dyn_attachment_ar_asierra12_longsuppressor,
silencerEast02,Icon,-57,71,-32,32,1,icon_dyn_attachment_silencer_east02,
silencerCharlie72503,Icon,-27,101,-24,40,1,icon_dyn_attachment_sh_charlie725_silencer03,
silencerWest02,Icon,-44,84,-32,32,1,icon_dyn_attachment_silencersnpr_west02,
silencerMgolf34,Icon,-42,86,-32,32,1,icon_dyn_attachment_lm_mgolf34_silencer,
silencerMgolf3403,Icon,-54,74,-32,32,1,icon_dyn_attachment_lm_mgolf34_silencer03,
silencerMgolf3402,Icon,-41,87,-32,32,1,icon_dyn_attachment_lm_mgolf34_silencer02,
silencerPstl02,Icon,6,70,-16,16,1,icon_dyn_attachment_silencer_pstl_02,
silencerPstl03,Icon,-33,95,-32,32,1,icon_dyn_attachment_silencerpstl03,
silencerOilFilter,Icon,-35,93,-32,32,1,icon_dyn_attachment_oil_filter_suppressor,
silencerShotgun,Icon,-37,91,-32,32,1,icon_dyn_attachment_silencer_shgn01,
silencerDpapa1202,Icon,-37,91,-32,32,1,icon_dyn_attachment_sh_dpapa12_silencer02,
silencerDpapa1203,Icon,-41,87,-32,32,1,icon_dyn_attachment_sh_dpapa12_silencer03,
sliencerShotgun02,Icon,-29,99,-32,32,1,icon_dyn_attachment_silencer_shgn02,
silencerShotgun03,Icon,-33,95,-28,36,1,icon_dyn_attachment_silencer_shgn03,
silencerCharlie72502,Icon,-31,97,-26,38,1,icon_dyn_attachment_sh_charlie725_silencer02,
silencerSniperWest,Icon,-46,82,-32,32,1,icon_dyn_attachment_silencersnpr_west01,
silencerSniperWest02,Icon,-44,84,-32,32,1,icon_dyn_attachment_silencersnpr_west02,
silencerSniperWest03,Icon,-61,67,-32,32,1,icon_dyn_attachment_silencersnpr_west03,
NewSequenceName,Icon,-61,67,-32,32,1,icon_dyn_attachment_silencersnpr_west03,
brake,Icon,14,78,-16,16,1,icon_dyn_attachment_muzzlebrake02,
brakeDecho,Icon,40,72,-13,19,1,icon_dyn_attachment_pi_decho_muzzlebrake,
linearbrake,Icon,16,80,-16,16,1,icon_dyn_attachment_compensator03,
flashhidersnpr,Icon,37,69,-16,16,1,icon_dyn_attachment_flashhider04,
comp,Icon,34,66,-16,16,1,icon_dyn_attachment_lm_pkilo_comp,
flashhider,Icon,16,80,-16,16,1,icon_dyn_attachment_flashhider01,
chokeDpapa12,Icon,43,75,-16,16,1,icon_dyn_attachment_sh_dpapa12_choke,
brakeMike1911,Icon,40,72,-14,18,1,icon_dyn_attachment_pi_mike1911_muzzlebrake,
flashhiderpstl,Icon,40,72,-15,17,1,icon_dyn_attachment_flashhider_pstl01,
muzzlemelee,Icon,14,78,-16,16,1,icon_dyn_attachment_muzzlemelee01,
flashhidersmg,Icon,34,66,-16,16,1,icon_dyn_attachment_flashhider03,
brakesmg,Icon,15,79,-16,16,1,icon_dyn_attachment_muzzlebrake01,
brakeshtgn,Icon,34,66,-16,16,1,icon_dyn_attachment_muzzlebrake_shgn01,
choke,Icon,47,79,-16,16,1,icon_dyn_attachment_sh_romeo870_choke,
flashhidershtgn,Icon,39,71,-16,16,1,icon_dyn_attachment_flashhider_shtgn01,
muzzlemeleeshtgn,Icon,38,70,-16,16,1,icon_dyn_attachment_muzzlemelee_shgn01,
brakeCharlie725,Icon,37,69,-11,21,1,icon_dyn_attachment_sh_charlie725_muzzlebrake,
chokeCharlie725,Icon,50,82,-11,21,1,icon_dyn_attachment_sh_charlie725_choke,
brakepstl,Icon,42,74,-16,16,1,icon_dyn_attachment_muzzlebrake_pstl01,
muzzlemeleepstl,Icon,37,69,-16,16,1,icon_dyn_attachment_muzzlemelee_pstl01,
silencerbalanced,Icon,-44,84,-32,32,1,icon_dyn_attachment_silencer02,
silencersleeve,Icon,-37,91,-32,32,1,icon_dyn_attachment_silencer03,
silencerbalancedCharlie725,Icon,-27,101,-26,38,1,icon_dyn_attachment_sh_charlie725_silencer03,
silencerbalancedshtgn,Icon,-29,99,-32,32,1,icon_dyn_attachment_silencer_shgn02,
flashhiderCharlie725,Icon,40,72,-10,22,1,icon_dyn_attachment_sh_charlie725_flashhider,
linearcomp03,Icon,15,79,-16,16,1,icon_dyn_attachment_lincomp03,
linearcomp02,Icon,15,79,-16,16,1,icon_dyn_attachment_lincomp02,
linearcomp04,Icon,12,76,-16,16,1,icon_dyn_attachment_lincomp04,
linearcomp,Icon,15,79,-16,16,1,icon_dyn_attachment_lincomp01,
comp03,Icon,17,81,-15,17,1,icon_dyn_attachment_compensator03,
comp04,Icon,36,68,-15,17,1,icon_dyn_attachment_compensator04,
compsmg,Icon,35,67,-15,17,1,icon_dyn_attachment_compensator01,
muzzlemeleeCharlie725,Icon,13,77,-10,22,1,icon_dyn_attachment_sh_charlie725_muzzlemelee,
silencerbalancedOscar12,Icon,-127,129,-57,71,1,icon_dyn_attachment_sh_oscar12_silencer03,
silencerUzulu,Icon,-136,120,-64,64,1,icon_dyn_attachment_sm_uzulu_suppressor,
lincompDpapa12,Icon,13,77,-16,16,1,icon_dyn_attachment_lincomp04,
brake01,Icon,15,79,-16,16,1,icon_dyn_attachment_muzzlebrake01,
bayonetAkilo47,Icon,-71,185,-52,76,1,icon_dyn_attachment_bayonet_akilo47,
flashhidersnprAlpha50,Icon,15,79,-16,16,1,icon_dyn_attachment_flashhider02,
compPstl,Icon,40,72,-14,18,1,icon_dyn_attachment_compensator_pstl01,
flashhiderUzulu,Icon,15,79,-16,16,1,icon_dyn_attachment_flashhider02,
silencerdmrWest01v4,Icon,-38,90,-31,33,1,icon_dyn_attachment_sn_mike14_suppressor_v6,
silencersleeveshtgnv1,Icon,-55,73,-32,32,1,icon_dyn_attachment_ar_asierra12_suppressor,
silencersleeveOscar12,Icon,-137,119,-74,54,1,icon_dyn_attachment_sh_oscar12_suppressor,
silencersniperHdromeo,Icon,-61,67,-32,32,1,icon_dyn_attachment_silencersnpr_west03,
silencersleeveHdromeo,Icon,-41,87,-32,32,1,icon_dyn_attachment_silencersnpr_west01,
compCharlie725,Icon,35,67,-11,21,1,icon_dyn_attachment_sh_charlie725_choke_v5,
silencersleeveshtgn,Icon,-34,94,-29,35,1,icon_dyn_attachment_silencer_shgn03,
flashhidersnprHdromeo,Icon,15,79,-16,16,1,icon_dyn_attachment_flashhider02,
silencersleeveOscar12v1,Icon,-53,75,-32,32,1,icon_dyn_attachment_sh_oscar12_suppressor_v2,
flashhiderpstl02,Icon,38,70,-15,17,1,icon_dyn_attachment_flashhider_pstl02,
brakeDpapa12v1,Icon,12,76,-16,16,1,icon_dyn_attachment_lincomp04,
brakeAugolf,Icon,36,68,-16,16,1,icon_dyn_attachment_muzzlebrake_pstl02,
brakeMike1911v1,Icon,40,72,-17,15,1,icon_dyn_attachment_muzzlebrake_pstl01,
brake01v4,Icon,15,79,-16,16,1,icon_dyn_attachment_lm_pkilo_brake,
brake01v5,Icon,12,76,-17,15,1,icon_dyn_attachment_muzzlebrake03,
flashhiderUzuluv1,Icon,26,90,-16,16,1,icon_dyn_attachment_flashhider03_papa90_v5,
flashhiderpstl02v1,Icon,38,70,-17,15,1,icon_dyn_attachment_flashhider_pstl02_cpapa_v8,
compMike9,Icon,-2,126,-59,69,1,icon_dyn_attachment_pi_mike9_compensator_v2,
