item,brloot_ammo_12g,ammo,0,8,,,,,,,,MP/BR_AMMO_SHOTGUN,MP/BR_AMMO_SHOTGUN,ui_mp_br_loot_icon_ammo_shells_detail,br_pickup_ammo,,,40,,,,,,1,,,,,,,,,
item,brloot_ammo_50cal,ammo,0,8,,,,,,,,MP/BR_AMMO_SNIPER,MP/BR_AMMO_SNIPER,ui_mp_br_loot_icon_ammo_high_detail,br_pickup_ammo,,,40,,,,,,1,,,,,,,,,
item,brloot_ammo_762,ammo,0,30,,,,,,,,MP/BR_AMMO_AR_LMG,MP/BR_AMMO_AR_LMG,ui_mp_br_loot_icon_ammo_mid_detail,br_pickup_ammo,,,210,,,,,,1,,,,,,,,,
item,brloot_ammo_919,ammo,0,30,,,,,,,,MP/BR_AMMO_PISTOL_SMG,MP/BR_AMMO_PISTOL_SMG,ui_mp_br_loot_icon_ammo_small_detail,br_pickup_ammo,,,150,,,,,,1,,,,,,,,,
item,brloot_ammo_rocket,ammo,0,1,,,,,,,,MP/BR_AMMO_LAUNCHER,MP/BR_AMMO_LAUNCHER,ui_mp_br_loot_icon_ammo_rocket_detail,br_pickup_ammo,,,6,,,,,,1,,,,,,,,,
item,brloot_equip_gasmask,gear,4,108,,,,,,,,MP/BR_GASMASK,MP/BR_GASMASK_DESC,ui_mp_br_loot_icon_gear_helmet,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,
item,brloot_equip_gasmask_durable,gear,4,216,,,,,,,,MP/BR_GASMASK_DURABLE,MP/BR_GASMASK_DESC,ui_mp_br_loot_icon_gear_gasmask_durable,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,
item,brloot_specialist_bonus,specialist,4,1,,,,,,,,MP/BR_SPECIALISTBONUS,MP/BR_SPECIALISTBONUS_DESC,icon_perk_slot_specialist_ui,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,
item,brloot_armor_plate,health,2,1,150,,,equip_armorplate,,,,EQUIPMENT/ARMOR_PLATE_BR,EQUIPMENT/ARMOR_PLATE_DESC_BR,ui_mp_br_loot_icon_health_armor_plates,,3,2,5,,,,,,1,,,,,,,,,
item,brloot_plate_pouch,health,4,1,,,,,,,,EQUIPMENT/BR_PLATE_POUCH,EQUIPMENT/BR_PLATE_POUCH_DESC,ui_mp_br_loot_icon_health_armor_satchel,,,,1,,,,,,,,,,,,,,,
item,brloot_plunder_cash_common_1,plunder,1,1,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_plunder_cash_uncommon_1,plunder,1,5,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_plunder_cash_uncommon_2,plunder,1,8,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_plunder_cash_uncommon_3,plunder,1,12,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_plunder_cash_rare_1,plunder,2,20,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_plunder_cash_rare_2,plunder,2,35,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_plunder_cash_epic_1,plunder,3,50,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_plunder_cash_epic_2,plunder,3,80,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_plunder_cash_legendary_1,plunder,4,120,,,,,,,,MP/BR_PLUNDER_CASH,MP/BR_PLUNDER_CASH_DESC,ui_mp_br_loot_icon_plunder,,,,,,,,,,1,,,,,,,,,
item,brloot_self_revive,revive,4,1,,,,,,,,MP_BR_INGAME/KIOSK_ITEM_SELF_REVIVE,,ui_mp_br_loot_icon_revive_item,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,
