zone,global,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Global,
zone,map_airfield,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_airfieldsuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_bank,mp/loot/lootset_extra_plunder.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_boneyard,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_boneyardsuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_bookstore,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_bunkers,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_burgertown,mp/loot/lootset_extra_plunder.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_coast,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_dam,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_dealership,mp/loot/lootset_extra_plunder.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_downtown,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_electronicsstore,mp/loot/lootset_extra_plunder.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_filmschool,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_firestation,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_gasstation,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_gulag,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_gunstore,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_hills,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_hospital,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_hospitalsuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_layover,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_layover_exterior,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_layover_tunnel,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_layovermaintenance,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_layoversuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_lumber,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_lumbersuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_monument,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_mountainsuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_overgrown,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_overgrownsuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_pharmacy,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_policestation,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_pool,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_port,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_processingcenter,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_pub,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_publicbathroom,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_quarry,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_quarrysuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_radiotower,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_riversuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_stadium,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_stadiumsuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_storagetown,mp/loot/lootset_named_Location.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_substation,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_supercenter,mp/loot/lootset_superstore.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_supermarket,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#POI,
zone,map_torez,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_torezsuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_trainyard,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_trainyardsuburbs,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
zone,map_tvstation,mp/loot/lootset_global.csv,mp/loot/lootset_cache_spawns.csv,,#Zone,
