setchancecol,mp/loot/br/plunder/lootset_root.csv,2,,# root,,# column 0 is "Item"/"chance" etc, column 1 is the name, so first weight is in column 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_global.csv,3,,# global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_named_Location.csv,4,,# named_Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_extra_plunder.csv,5,,# extra_plunder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_superstore.csv,6,,# superstore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_cache_base.csv,7,,# cache_base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_cache_lege.csv,8,,# cache_lege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_cache_pe_chop.csv,9,,# cache_pe_chop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_contract_asn.csv,10,,# contract_asn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_contract_dom.csv,11,,# contract_dom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_contract_scav1.csv,12,,# contract_scav1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_contract_scav2.csv,13,,# contract_scav2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
setchancecol,mp/loot/br/plunder/lootset_contract_scav3.csv,14,,# contract_scav3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
