Name,Secondary,FileSpec,
mount_enter_side_pirevolver_vestlight_plr,,,
mount_enter_top_pirevolver_vestlight_plr,,,
mount_exit_side_pirevolver_vestlight_plr,,,
mount_exit_top_pirevolver_vestlight_plr,,,
weap_pi_pirevolver_ads_down,,,
weap_pi_pirevolver_ads_up,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire_plr,,,
weap_pirevolver_dryfire1_plr,,,
weap_pirevolver_dryfire1_plr,,,
weap_pirevolver_dryfire1_plr,,,
weap_pirevolver_dryfire1_plr,,,
weap_pirevolver_dryfire1_plr,,,
weap_pirevolver_dryfire1_plr,,,
weap_pirevolver_dryfire2_plr,,,
weap_pirevolver_dryfire2_plr,,,
weap_pirevolver_dryfire2_plr,,,
weap_pirevolver_dryfire2_plr,,,
weap_pirevolver_dryfire2_plr,,,
weap_pirevolver_dryfire2_plr,,,
weap_pirevolver_fire_plr,,weap_pirevolver_fire_plr_mech,
weap_pirevolver_fire_plr,,weap_pirevolver_fire_plr_mech,
weap_pirevolver_fire_plr,,weap_pirevolver_fire_plr_mech,
weap_pirevolver_fire_plr,,weap_pirevolver_fire_plr_mech,
weap_pirevolver_fire_plr,,weap_pirevolver_fire_plr_mech,
weap_pirevolver_fire_plr,,weap_pirevolver_fire_plr_mech,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_atmo,,,
weap_pirevolver_fire_plr_lfe,,,
weap_pirevolver_fire_plr_lfe,,,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire_plr_mech,,weap_pirevolver_fire_plr_lfe,
weap_pirevolver_fire1_plr,,weap_pirevolver_fire1_plr_mech,
weap_pirevolver_fire1_plr,,weap_pirevolver_fire1_plr_mech,
weap_pirevolver_fire1_plr,,weap_pirevolver_fire1_plr_mech,
weap_pirevolver_fire1_plr,,weap_pirevolver_fire1_plr_mech,
weap_pirevolver_fire1_plr,,weap_pirevolver_fire1_plr_mech,
weap_pirevolver_fire1_plr,,weap_pirevolver_fire1_plr_mech,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_atmo,,,
weap_pirevolver_fire1_plr_lfe,,,
weap_pirevolver_fire1_plr_mech,,weap_pirevolver_fire1_plr_lfe,
weap_pirevolver_fire1_plr_mech,,weap_pirevolver_fire1_plr_lfe,
weap_pirevolver_fire1_plr_mech,,weap_pirevolver_fire1_plr_lfe,
weap_pirevolver_fire1_plr_mech,,weap_pirevolver_fire1_plr_lfe,
weap_pirevolver_fire1_plr_mech,,weap_pirevolver_fire1_plr_lfe,
weap_pirevolver_fire1_plr_mech,,weap_pirevolver_fire1_plr_lfe,
weap_pirevolver_fire2_plr,,weap_pirevolver_fire2_plr_mech,
weap_pirevolver_fire2_plr,,weap_pirevolver_fire2_plr_mech,
weap_pirevolver_fire2_plr,,weap_pirevolver_fire2_plr_mech,
weap_pirevolver_fire2_plr,,weap_pirevolver_fire2_plr_mech,
weap_pirevolver_fire2_plr,,weap_pirevolver_fire2_plr_mech,
weap_pirevolver_fire2_plr,,weap_pirevolver_fire2_plr_mech,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_atmo,,,
weap_pirevolver_fire2_plr_lfe,,,
weap_pirevolver_fire2_plr_mech,,weap_pirevolver_fire2_plr_lfe,
weap_pirevolver_fire2_plr_mech,,weap_pirevolver_fire2_plr_lfe,
weap_pirevolver_fire2_plr_mech,,weap_pirevolver_fire2_plr_lfe,
weap_pirevolver_fire2_plr_mech,,weap_pirevolver_fire2_plr_lfe,
weap_pirevolver_fire2_plr_mech,,weap_pirevolver_fire2_plr_lfe,
weap_pirevolver_fire2_plr_mech,,weap_pirevolver_fire2_plr_lfe,
weap_pirevolver_sup_plr,,weap_pirevolver_sup_plr_mech,
weap_pirevolver_sup_plr,,weap_pirevolver_sup_plr_mech,
weap_pirevolver_sup_plr,,weap_pirevolver_sup_plr_mech,
weap_pirevolver_sup_plr,,weap_pirevolver_sup_plr_mech,
weap_pirevolver_sup_plr,,weap_pirevolver_sup_plr_mech,
