Name,Secondary,FileSpec,
mount_enter_side_smhandling_vestlight_plr,,,
mount_enter_top_smhandling_vestlight_plr,,,
mount_exit_side_smhandling_vestlight_plr,,,
mount_exit_top_smhandling_vestlight_plr,,,
weap_sm_smhandling_ads_down,,,
weap_sm_smhandling_ads_up,,,
weap_sm_smhandling_selector_off,,,
weap_sm_smhandling_selector_on,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_disconnector_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_dryfire_plr,,,
weap_smhandling_fire_plr,,weap_smhandling_fire_plr_mech,
weap_smhandling_fire_plr,,weap_smhandling_fire_plr_mech,
weap_smhandling_fire_plr,,weap_smhandling_fire_plr_mech,
weap_smhandling_fire_plr,,weap_smhandling_fire_plr_mech,
weap_smhandling_fire_plr,,weap_smhandling_fire_plr_mech,
weap_smhandling_fire_plr,,weap_smhandling_fire_plr_mech,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_atmo,,,
weap_smhandling_fire_plr_lfe,,,
weap_smhandling_fire_plr_lfe,,,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_fire_plr_mech,,weap_smhandling_fire_plr_lfe,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_prefire_plr,,,
weap_smhandling_sup_fire_plr,,weap_smhandling_sup_fire_plr_mech,
weap_smhandling_sup_fire_plr,,weap_smhandling_sup_fire_plr_mech,
weap_smhandling_sup_fire_plr,,weap_smhandling_sup_fire_plr_mech,
weap_smhandling_sup_fire_plr,,weap_smhandling_sup_fire_plr_mech,
weap_smhandling_sup_fire_plr,,weap_smhandling_sup_fire_plr_mech,
weap_smhandling_sup_fire_plr,,weap_smhandling_sup_fire_plr_mech,
weap_smhandling_sup_fire_plr_lfe,,,
weap_smhandling_sup_fire_plr_lfe,,,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_fire_plr_mech,,weap_smhandling_sup_fire_plr_lfe,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
weap_smhandling_sup_plr_atmo,,,
wfoly_plr_sm_smhandling_hybrid_scope_side_off,,,
wfoly_plr_sm_smhandling_hybrid_scope_side_on,,,
wfoly_plr_sm_smhandling_hybrid_scope_snap_closed,,,
wfoly_plr_sm_smhandling_hybrid_scope_snap_open,,,
wfoly_plr_sm_smhandling_hybrid_scope_top_in,,,
wfoly_plr_sm_smhandling_hybrid_scope_top_out,,,
wfoly_plr_sm_uzulu_idle_active_01,,,
wfoly_plr_sm_uzulu_idle_active_02,,,
wfoly_plr_sm_uzulu_idle_active_03,,,
wfoly_plr_sm_uzulu_idle_active_04,,,
wfoly_plr_smhandling_drum_in,,,
wfoly_plr_smhandling_drum_out,,,
wfoly_plr_smhandling_empty_end,,,
wfoly_plr_smhandling_end,,,
wfoly_plr_smhandling_fast_mag_in,,,
wfoly_plr_smhandling_inspect_pt1,,,
wfoly_plr_smhandling_inspect_pt2,,,
wfoly_plr_smhandling_inspect_pt3,,,
wfoly_plr_smhandling_inspect_pt4,,,
wfoly_plr_smhandling_inspect_pt5,,,
wfoly_plr_smhandling_lower,,,
wfoly_plr_smhandling_mag_in,,,
wfoly_plr_smhandling_mag_in_click,,,
wfoly_plr_smhandling_mag_in_start,,,
wfoly_plr_smhandling_mag_out,,,
wfoly_plr_smhandling_raise,,,
wfoly_plr_smhandling_start,,,
