Name,Secondary,FileSpec,
weap_smburst_dryfire_npc,,,
weap_smburst_fire_npc,,weap_smburst_fire_npc_mech,
weap_smburst_fire_npc,,weap_smburst_fire_npc_mech,
weap_smburst_fire_npc,,weap_smburst_fire_npc_mech,
weap_smburst_fire_npc,,weap_smburst_fire_npc_mech,
weap_smburst_fire_npc,,weap_smburst_fire_npc_mech,
weap_smburst_fire_npc,,weap_smburst_fire_npc_mech,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_atmo,,,
weap_smburst_fire_npc_dist,,weap_smburst_fire_npc_dist_atmo,
weap_smburst_fire_npc_dist,,weap_smburst_fire_npc_dist_atmo,
weap_smburst_fire_npc_dist,,weap_smburst_fire_npc_dist_atmo,
weap_smburst_fire_npc_dist,,weap_smburst_fire_npc_dist_atmo,
weap_smburst_fire_npc_dist,,weap_smburst_fire_npc_dist_atmo,
weap_smburst_fire_npc_dist,,weap_smburst_fire_npc_dist_atmo,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_dist_atmo,,,
weap_smburst_fire_npc_far,,weap_smburst_fire_npc_far_atmo,
weap_smburst_fire_npc_far,,weap_smburst_fire_npc_far_atmo,
weap_smburst_fire_npc_far,,weap_smburst_fire_npc_far_atmo,
weap_smburst_fire_npc_far,,weap_smburst_fire_npc_far_atmo,
weap_smburst_fire_npc_far,,weap_smburst_fire_npc_far_atmo,
weap_smburst_fire_npc_far,,weap_smburst_fire_npc_far_atmo,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_far_atmo,,,
weap_smburst_fire_npc_lfe,,,
weap_smburst_fire_npc_mech,,weap_smburst_fire_npc_lfe,
weap_smburst_fire_npc_mech,,weap_smburst_fire_npc_lfe,
weap_smburst_fire_npc_mech,,weap_smburst_fire_npc_lfe,
weap_smburst_fire_npc_mech,,weap_smburst_fire_npc_lfe,
weap_smburst_fire_npc_mech,,weap_smburst_fire_npc_lfe,
weap_smburst_fire_npc_mech,,weap_smburst_fire_npc_lfe,
weap_smburst_fire_npc_med,,weap_smburst_fire_npc_med_atmo,
weap_smburst_fire_npc_med,,weap_smburst_fire_npc_med_atmo,
weap_smburst_fire_npc_med,,weap_smburst_fire_npc_med_atmo,
weap_smburst_fire_npc_med,,weap_smburst_fire_npc_med_atmo,
weap_smburst_fire_npc_med,,weap_smburst_fire_npc_med_atmo,
weap_smburst_fire_npc_med,,weap_smburst_fire_npc_med_atmo,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_fire_npc_med_atmo,,,
weap_smburst_sup_fire_npc,,weap_smburst_sup_fire_npc_mech,
weap_smburst_sup_fire_npc,,weap_smburst_sup_fire_npc_mech,
weap_smburst_sup_fire_npc,,weap_smburst_sup_fire_npc_mech,
weap_smburst_sup_fire_npc,,weap_smburst_sup_fire_npc_mech,
weap_smburst_sup_fire_npc,,weap_smburst_sup_fire_npc_mech,
weap_smburst_sup_fire_npc,,weap_smburst_sup_fire_npc_mech,
weap_smburst_sup_fire_npc_far,,weap_smburst_sup_npc_far_atmo,
weap_smburst_sup_fire_npc_far,,weap_smburst_sup_npc_far_atmo,
weap_smburst_sup_fire_npc_far,,weap_smburst_sup_npc_far_atmo,
weap_smburst_sup_fire_npc_far,,weap_smburst_sup_npc_far_atmo,
weap_smburst_sup_fire_npc_far,,weap_smburst_sup_npc_far_atmo,
weap_smburst_sup_fire_npc_far,,weap_smburst_sup_npc_far_atmo,
weap_smburst_sup_fire_npc_lfe,,,
weap_smburst_sup_fire_npc_mech,,weap_smburst_sup_fire_npc_lfe,
weap_smburst_sup_fire_npc_mech,,weap_smburst_sup_fire_npc_lfe,
weap_smburst_sup_fire_npc_mech,,weap_smburst_sup_fire_npc_lfe,
weap_smburst_sup_fire_npc_mech,,weap_smburst_sup_fire_npc_lfe,
weap_smburst_sup_fire_npc_mech,,weap_smburst_sup_fire_npc_lfe,
weap_smburst_sup_fire_npc_mech,,weap_smburst_sup_fire_npc_lfe,
weap_smburst_sup_fire_npc_med,,weap_smburst_sup_npc_med_atmo,
weap_smburst_sup_fire_npc_med,,weap_smburst_sup_npc_med_atmo,
weap_smburst_sup_fire_npc_med,,weap_smburst_sup_npc_med_atmo,
weap_smburst_sup_fire_npc_med,,weap_smburst_sup_npc_med_atmo,
weap_smburst_sup_fire_npc_med,,weap_smburst_sup_npc_med_atmo,
weap_smburst_sup_fire_npc_med,,weap_smburst_sup_npc_med_atmo,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_atmo,,,
weap_smburst_sup_npc_far_atmo,,,
weap_smburst_sup_npc_far_atmo,,,
weap_smburst_sup_npc_far_atmo,,,
weap_smburst_sup_npc_far_atmo,,,
weap_smburst_sup_npc_far_atmo,,,
weap_smburst_sup_npc_far_atmo,,,
weap_smburst_sup_npc_med_atmo,,,
weap_smburst_sup_npc_med_atmo,,,
weap_smburst_sup_npc_med_atmo,,,
weap_smburst_sup_npc_med_atmo,,,
weap_smburst_sup_npc_med_atmo,,,
weap_smburst_sup_npc_med_atmo,,,
wfoly_npc_sm_smgolf45_reload_01,,,
wfoly_npc_sm_smgolf45_reload_02,,,
wfoly_npc_sm_smgolf45_reload_03,,,
wfoly_npc_sm_smgolf45_reload_04,,,
wfoly_npc_sm_smgolf45_reload_empty_01,,,
wfoly_npc_sm_smgolf45_reload_empty_02,,,
wfoly_npc_sm_smgolf45_reload_empty_04,,,
wfoly_npc_sm_smgolf45_reload_empty_05,,,
wfoly_npc_sm_smgolf45_reload_empty_06,,,
