Name,Secondary,FileSpec,
weap_kgolf_fire_plr,,weap_kgolf_fire_plr_mech,
weap_kgolf_fire_plr,,weap_kgolf_fire_plr_mech,
weap_kgolf_fire_plr,,weap_kgolf_fire_plr_mech,
weap_kgolf_fire_plr,,weap_kgolf_fire_plr_mech,
weap_kgolf_fire_plr_atmo,,,
weap_kgolf_fire_plr_atmo,,,
weap_kgolf_fire_plr_atmo,,,
weap_kgolf_fire_plr_atmo,,,
weap_kgolf_fire_plr_atmo,,,
weap_kgolf_fire_plr_atmo,,,
weap_kgolf_fire_plr_atmo,,,
weap_kgolf_fire_plr_atmo,,,
weap_kgolf_fire_plr_lfe,,,
weap_kgolf_fire_plr_mech,,weap_kgolf_fire_plr_lfe,
weap_kgolf_fire_plr_mech,,weap_kgolf_fire_plr_lfe,
weap_kgolf_fire_plr_mech,,weap_kgolf_fire_plr_lfe,
weap_kgolf_fire_plr_mech,,weap_kgolf_fire_plr_lfe,
weap_la_kgolf_ads_down,,,
weap_la_kgolf_ads_up,,,
wfoly_plr_la_kgolf_drop_01,,,
wfoly_plr_la_kgolf_drop_quick_01,,,
wfoly_plr_la_kgolf_inspect_01,,,
wfoly_plr_la_kgolf_inspect_02,,,
wfoly_plr_la_kgolf_inspect_03,,,
wfoly_plr_la_kgolf_raise_01,,,
wfoly_plr_la_kgolf_raise_02,,,
wfoly_plr_la_kgolf_raise_first_01,,,
wfoly_plr_la_kgolf_raise_first_02,,,
wfoly_plr_la_kgolf_raise_quick_01,,,
wfoly_plr_la_kgolf_reload_01,,,
wfoly_plr_la_kgolf_reload_02,,,
wfoly_plr_la_kgolf_reload_03,,,
wfoly_plr_la_kgolf_reload_04,,,
wfoly_plr_la_kgolf_reload_05,,,
wfoly_plr_la_kgolf_reload_06,,,
wfoly_plr_la_kgolf_reload_fast_01,,,
wfoly_plr_la_kgolf_reload_fast_02,,,
wfoly_plr_la_kgolf_reload_fast_03,,,
wfoly_plr_la_kgolf_reload_fast_04,,,
wfoly_plr_la_kgolf_reload_fast_05,,,
