Name,Secondary,FileSpec,
rev_engine_7_plr,,vehicles\engine_type_7\polaris_rzr_xp_1000_eps_st.LL.75.48000.all,
veh_horn_compact_1812,,vehicles\horns\dlc\1812\horn_sml_01_1812.LN.50.44100.all,
veh_horn_compact_baldmountain,,vehicles\horns\dlc\bald_mountain\horn_sml_01_baldmtn.LN.50.44100.all,
veh_horn_compact_charge,,vehicles\horns\dlc\charge\horn_sml_01_charge.LN.50.44100.all,
veh_horn_compact_lacucaracha,,vehicles\horns\dlc\lacucaracha\horn_sml_01_lacucaracha.LN.50.44100.all,
veh_horn_compact_mars,,vehicles\horns\dlc\mars\horn_sml_01_mars_01.LN.50.44100.all,
veh_horn_compact_mountainking,,vehicles\horns\dlc\mountain_king\horn_sml_01_mountainking_01.LN.50.44100.all,
veh_horn_compact_stars_01,,vehicles\horns\dlc\stars_and_stripes\horn_sml_01_starsandstripes_01.LN.50.44100.all,
veh_horn_compact_stars_02,,vehicles\horns\dlc\stars_and_stripes\horn_sml_01_starsandstripes_02.LN.50.44100.all,
veh_horn_compact_symphonyno5,,vehicles\horns\dlc\symphony_no5\horn_sml_01_beethoven5_01.LN.50.44100.all,
veh_horn_compact_toccata,,vehicles\horns\dlc\toccata_and_fugue\horn_sml_01_toccata.LN.50.44100.all,
veh_horn_compact_valkyries,,vehicles\horns\dlc\valkyries\horn_sml_01_valkyries.LN.50.44100.all,
