1040000,acog,0,0,0,0,182,3,,,,,,,,,,,
1040001,acoglight,0,0,0,0,,,,,,,,,,,,,
1040002,acog2,0,0,0,0,,,,,,,,,,,,,
1040003,acog2light,0,0,0,0,,,,,,,,,,,,,
1040004,reflex,0,0,0,0,,,,,,,,,,,,,
1040005,reflexlight,0,0,0,0,,,,,,,,,,,,,
1040006,reflex2,0,0,0,0,183,3,,,,,,,,,,,
1040007,reflex2light,0,0,0,0,,,,,,,,,,,,,
1040008,reflex3,0,0,0,0,600,14,,,,,,,,,,,
1040009,reflex3light,0,0,0,0,,,,,,,,,,,,,
1040010,reflex4,0,0,0,0,,,,,,,,,,,,,
1040011,reflex4light,0,0,0,0,,,,,,,,,,,,,
1040012,reflexmini,0,0,0,0,,,,,,,,,,,,,
1040013,reflexmini2,0,0,0,0,,,,,,,,,,,,,
1040014,reflexmini3,0,0,0,0,,,,,,,,,,,,,
1040015,holo,0,0,0,0,597,12,,,,,,,,,,,
1040016,hololight,0,0,0,0,,,,,,,,,,,,,
1040017,holo2,0,0,0,0,,,,,,,,,,,,,
1040018,holo2light,0,0,0,0,,,,,,,,,,,,,
1040019,thermal,0,0,0,0,224,3,,,,,,,,,,,
1040020,thermal2,0,0,0,0,598,3,,,,,,,,,,,
1040021,thermalvz,0,0,0,0,,,,,,,,,,,,,
1040022,thermal2vz,0,0,0,0,,,,,,,,,,,,,
1040023,hybrid,0,0,0,0,,,,,,,,,,,,,
1040024,hybridlight,0,0,0,0,,,,,,,,,,,,,
1040025,hybrid2,0,0,0,0,,,,,,,,,,,,,
1040026,hybrid2light,0,0,0,0,,,,,,,,,,,,,
1040027,hybrid3,0,0,0,0,595,3,,,,,,,,,,,
1040028,hybrid3light,0,0,0,0,,,,,,,,,,,,,
1040029,hybrid4,0,0,0,0,200,1,,,,,,,,,,,
1040030,hybrid4light,0,0,0,0,,,,,,,,,,,,,
1040031,ironsight,0,0,0,0,,,,,,,,,,,,,
1040032,ironsdefault,0,0,0,0,,,,,,,,,,,,,
1040033,vzscope,0,0,0,0,,,,,,,,,,,,,
1040034,silencer,0,0,0,0,,,,,,,,,,,,,
1040035,silencer2,0,0,0,0,598,2,,,,,,,,,,,
1040036,silencer3,0,0,0,0,224,3,,,,,,,,,,,
1040037,gripvert,0,0,0,0,599,9,,,,,,,,,,,
1040038,gripang,0,0,0,0,380,7,927,9,,,,,,,,,
1040039,gripangpro,0,0,0,0,200,5,596,2,,,,,,,,,
1040040,gripcust,0,0,0,0,183,7,224,10,597,5,,,,,,,
1040041,gripdefault,0,0,0,0,,,,,,,,,,,,,
1040042,gripcust2,0,0,0,0,,,,,,,,,,,,,
1040043,bipod,0,0,0,0,181,1,381,2,,,,,,,,,
1040044,gl,0,0,0,0,,,,,,,,,,,,,
1040045,glsmoke,0,0,0,0,,,,,,,,,,,,,
1040046,glgas,0,0,0,0,,,,,,,,,,,,,
1040047,glconc,0,0,0,0,,,,,,,,,,,,,
1040048,akimbo,0,0,0,0,,,,,,,,,,,,,
