1985000,ironsight,0,0,0,0,,,
1985001,ironsdefault,0,0,0,0,,,
1985002,reflexmini,0,0,0,0,,,
1985003,reflexmini2,0,0,0,0,,,
1985004,reflexmini3,0,0,0,0,,,
1985005,reflex,0,0,0,0,,,
1985006,reflex2,0,0,0,0,,,
1985007,reflex3,0,0,0,0,,,
1985008,reflex4,0,0,0,0,,,
1985009,scope,0,0,0,0,,,
1985010,reflex5,0,0,0,0,,,
1985011,holo,0,0,0,0,,,
1985012,holo2,0,0,0,0,,,
1985013,holo3,0,0,0,0,,,
1985014,acog2,0,0,0,0,,,
1985015,acog,0,0,0,0,,,
1985016,scopenorail,0,0,0,0,,,
1985017,acog3,0,0,0,0,,,
1985018,acog4,0,0,0,0,,,
1985019,thermal,0,0,0,0,,,
1985020,thermal2,0,0,0,0,987,4,
1985021,thermal3,0,0,0,0,,,
1985022,thermalvz,0,0,0,0,,,
1985023,hybrid,0,0,0,0,,,
1985024,hybrid2,0,0,0,0,,,
1985025,hybrid3,0,0,0,0,,,
1985026,hybrid4,0,0,0,0,,,
1985027,vzscope,0,0,0,0,986,1,
1985028,silencer2,0,0,0,0,,,
1985029,silencer,0,0,0,0,,,
1985030,silencer3,0,0,0,0,,,
1985031,silencer4,0,0,0,0,,,
1985032,brake,0,0,0,0,,,
1985033,comp,0,0,0,0,,,
1985034,flashhider,0,0,0,0,,,
1985035,melee,0,0,0,0,,,
1985036,melee2,0,0,0,0,,,
1985037,choke,0,0,0,0,,,
1985038,meleeub,0,0,0,0,,,
1985039,gripang,0,0,0,0,,,
1985040,gripangpro,0,0,0,0,,,
1985041,gripvert,0,0,0,0,,,
1985042,gripcust,0,0,0,0,,,
1985043,gripcust2,0,0,0,0,,,
1985044,griprear,0,0,0,0,,,
1985045,gripvertpro,0,0,0,0,,,
1985046,gripdefault,0,0,0,0,,,
1985047,bipod,0,0,0,0,,,
1985048,gl,0,0,0,0,,,
1985049,ubshtgn02,0,0,0,0,,,
1985050,ubshtgn,0,0,0,0,,,
1985051,glsmoke,0,0,0,0,,,
1985052,glgas,0,0,0,0,,,
1985053,glconc,0,0,0,0,,,
1985054,glflash,0,0,0,0,,,
1985055,glincendiary,0,0,0,0,,,
1985056,glsemtex,0,0,0,0,,,
1985057,glsnap,0,0,0,0,,,
1985058,akimbo,0,0,0,0,,,
1985059,fmj,0,0,0,0,,,
1985060,xmags,0,0,0,0,,,
1985061,drums,0,0,0,0,,,
1985062,xmagslrg,0,0,0,0,,,
1985063,vertmags,0,0,0,0,,,
1985064,calcust,0,0,0,0,986,1,
1985065,smags,0,0,0,0,,,
1985066,calcust2,0,0,0,0,987,1,
1985067,laser,0,0,0,0,,,
1985068,laserir,0,0,0,0,,,
1985069,laserrange,0,0,0,0,,,
1985070,laserbalanced,0,0,0,0,986,12,
1985071,laserads,0,0,0,0,,,
1985072,stockl,0,0,0,0,,,
1985073,stockcust,0,0,0,0,986,1,
1985074,stocks,0,0,0,0,,,
1985075,pistolgrip02,0,0,0,0,,,
1985076,stockno,0,0,0,0,,,
1985077,guardlight,0,0,0,0,,,
1985078,stockh,0,0,0,0,987,1,
1985079,stockfold,0,0,0,0,,,
1985080,pistolgrip03,0,0,0,0,,,
1985081,pistolgrip01,0,0,0,0,,,
1985082,pistolgrip06,0,0,0,0,,,
1985083,pistolgrip04,0,0,0,0,,,
1985084,guardheavy,0,0,0,0,,,
1985085,guardcust,0,0,0,0,,,
1985086,calsmg,0,0,0,0,,,
1985087,calsmgdrums,0,0,0,0,,,
1985088,calar,0,0,0,0,,,
1985089,calsnpr,0,0,0,0,,,
1985090,vertmags2,0,0,0,0,,,
1985091,calcustmags,0,0,0,0,,,
1985092,calcustmags2,0,0,0,0,,,
1985093,bolt,0,0,0,0,,,
1985094,bolt2,0,0,0,0,,,
1985095,bolt3,0,0,0,0,,,
1985096,bolt4,0,0,0,0,,,
1985097,barlong,0,0,0,0,986,1,
1985098,barcust,0,0,0,0,,,
1985099,barcust2,0,0,0,0,,,
1985100,barmid,0,0,0,0,,,
1985101,barshort,0,0,0,0,,,
1985102,barsil,0,0,0,0,987,1,
1985103,barsil2,0,0,0,0,,,
1985104,barcustnoguard,0,0,0,0,,,
1985105,barextra,0,0,0,0,,,
1985106,barshortnoguard,0,0,0,0,,,
1985107,pistolgrip05,0,0,0,0,,,
1985108,linearbrake,0,0,0,0,,,
1985109,cabletac,0,0,0,0,,,
1985110,triggripcust,0,0,0,0,,,
1985111,trigcust,0,0,0,0,,,
1985112,trigcust02,0,0,0,0,,,
1985113,trigcust03,0,0,0,0,,,
1985114,trig,0,0,0,0,,,
1985115,triggrip,0,0,0,0,,,
1985116,rack,0,0,0,0,,,
1985117,strap,0,0,0,0,,,
1985118,semi,0,0,0,0,,,
1985119,burst,0,0,0,0,,,
1985120,auto,0,0,0,0,,,
1985121,done,0,0,0,0,,,
1985122,scopenvg,0,0,0,0,,,
1985123,toprailcust,0,0,0,0,,,
1985124,recstocks,0,0,0,0,,,
1985125,recstockl,0,0,0,0,,,
1985126,recstockh,0,0,0,0,,,
1985127,adsmove,0,0,0,0,,,
1985128,adsidle,0,0,0,0,,,
1985129,bling,0,0,0,0,,,
1985130,crouchrecoil,0,0,0,0,,,
1985131,fastswap,0,0,0,0,,,
1985132,fastreload,0,0,0,0,,,
1985133,flinch,0,0,0,0,,,
1985134,hipaim,0,0,0,0,,,
1985135,maxammo,0,0,0,0,,,
1985136,gunperk_semi,0,0,0,0,,,
1985137,gunperk_auto,0,0,0,0,,,
1985138,gunperk_burst,0,0,0,0,,,
1985139,gunperk_ricochet,0,0,0,0,,,
1985140,gunperk_recoil,0,0,0,0,,,
1985141,gunperk_rof,0,0,0,0,,,
1985142,gunperk_adsup,0,0,0,0,,,
1985143,gunperk_xmags,0,0,0,0,,,
1985144,gunperk_fastmelee,0,0,0,0,,,
1985145,gunperk_range,0,0,0,0,,,
1985146,gunperk_stalker,0,0,0,0,,,
1985147,muzzlestable,0,0,0,0,,,
1985148,muzzlestable2,0,0,0,0,,,
1985149,gunperk_burst3fast,0,0,0,0,,,
