170000,ui_playercard_001,2,50,10,0,0,
170001,ui_playercard_002,2,50,10,0,0,
170002,ui_playercard_003,2,50,10,0,0,
170003,ui_playercard_004,2,50,10,0,0,
170004,ui_playercard_005,2,50,10,0,0,
170005,ui_playercard_006,2,50,10,1000,1,
170006,ui_playercard_007,3,50,10,0,0,
170007,ui_playercard_008,3,50,10,0,0,
170008,ui_playercard_009,3,50,10,1000,1,
170009,ui_playercard_010,3,50,10,1000,1,
170010,ui_playercard_011,2,50,10,0,0,
170011,ui_playercard_012,2,50,10,0,0,
170012,ui_playercard_013,2,50,10,0,0,
170013,ui_playercard_014,2,50,10,0,0,
170014,ui_playercard_015,3,50,10,1000,1,
170015,ui_playercard_016,2,50,10,0,1,
170016,ui_playercard_017,2,50,10,2000,1,
170017,ui_playercard_018,3,50,10,0,1,
170018,ui_playercard_019,3,50,10,5000,1,
170019,ui_playercard_020,3,50,10,0,1,
170020,ui_playercard_021,1,50,10,0,0,
170021,ui_playercard_022,1,50,10,0,0,
170022,ui_playercard_023,1,50,10,0,1,
170023,ui_playercard_024,1,50,10,0,0,
170024,ui_playercard_025,1,50,10,1000,0,
170025,ui_playercard_026,1,50,10,2000,1,
170026,ui_playercard_027,4,50,10,3000,1,
170027,ui_playercard_028,3,50,10,1000,1,
170028,ui_playercard_029,3,50,10,2000,1,
170029,ui_playercard_030,3,50,10,2000,1,
170030,ui_playercard_031,2,50,10,1000,1,
170031,ui_playercard_032,2,50,10,2000,1,
170032,ui_playercard_033,2,50,10,2000,1,
170033,ui_playercard_034,2,50,10,2000,1,
170034,ui_playercard_035,3,50,10,2000,1,
170035,ui_playercard_036,2,50,10,2000,1,
170036,ui_playercard_037,3,50,10,1000,1,
170037,ui_playercard_038,3,50,10,1000,1,
170038,ui_playercard_039,3,50,10,1000,1,
170039,ui_playercard_040,4,50,10,2000,1,
170040,ui_playercard_041,1,50,10,0,0,
170041,ui_playercard_042,1,50,10,1000,0,
170042,ui_playercard_043,1,50,10,2000,1,
170043,ui_playercard_044,1,50,10,0,0,
170044,ui_playercard_045,1,50,10,0,0,
170045,ui_playercard_046,1,50,10,2000,1,
170046,ui_playercard_047,3,50,10,2000,1,
170047,ui_playercard_048,3,50,10,2000,1,
170048,ui_playercard_049,3,50,10,1000,1,
170049,ui_playercard_050,3,50,10,1000,1,
170050,ui_playercard_051,3,50,10,0,1,
170051,ui_playercard_052,1,50,10,3000,1,
170052,ui_playercard_053,1,50,10,0,0,
170053,ui_playercard_054,1,50,10,0,0,
170054,ui_playercard_055,1,50,10,0,0,
170055,ui_playercard_056,1,50,10,0,0,
170056,ui_playercard_057,3,50,10,0,0,
170057,ui_playercard_058,1,50,10,0,0,
170058,ui_playercard_059,3,50,10,0,0,
170059,ui_playercard_060,3,50,10,0,0,
170060,ui_playercard_061,2,50,10,2000,1,
170061,ui_playercard_062,2,50,10,0,0,
170062,ui_playercard_063,3,50,10,0,0,
170063,ui_playercard_064,2,50,10,1000,0,
170064,ui_playercard_065,2,50,10,2000,1,
170065,ui_playercard_066,3,50,10,1000,1,
170066,ui_playercard_067,3,50,10,0,0,
170067,ui_playercard_068,2,50,10,0,0,
170068,ui_playercard_069,2,50,10,2000,1,
170069,ui_playercard_070,3,50,10,0,0,
170070,ui_playercard_071,2,50,10,0,0,
170071,ui_playercard_072,3,50,10,1000,1,
170072,ui_playercard_073,2,50,10,0,0,
170073,ui_playercard_074,2,50,10,0,0,
170074,ui_playercard_075,2,50,10,0,0,
170075,ui_playercard_076,2,50,10,1000,0,
170076,ui_playercard_077,2,50,10,2000,1,
