2546000,camo_01a,0,0,0,0,
2546001,camo_01b,0,0,0,0,
2546002,camo_01c,0,0,0,0,
2546003,camo_01d,0,0,0,0,
2546004,camo_01e,0,0,0,0,
2546005,camo_01f,0,0,0,0,
2546006,camo_01g,0,0,0,0,
2546007,camo_01h,0,0,0,0,
2546008,camo_01i,0,0,0,0,
2546009,camo_01j,0,0,0,0,
2546010,camo_02a,0,0,0,0,
2546011,camo_02b,0,0,0,0,
2546012,camo_02c,0,0,0,0,
2546013,camo_02d,0,0,0,0,
2546014,camo_02e,0,0,0,0,
2546015,camo_02f,0,0,0,0,
2546016,camo_02g,0,0,0,0,
2546017,camo_02h,0,0,0,0,
2546018,camo_02i,0,0,0,0,
2546019,camo_02j,0,0,0,0,
2546020,camo_03a,0,0,0,0,
2546021,camo_03b,0,0,0,0,
2546022,camo_03c,0,0,0,0,
2546023,camo_03d,0,0,0,0,
2546024,camo_03e,0,0,0,0,
2546025,camo_03f,0,0,0,0,
2546026,camo_03g,0,0,0,0,
2546027,camo_03h,0,0,0,0,
2546028,camo_03i,0,0,0,0,
2546029,camo_03j,0,0,0,0,
2546030,camo_04a,0,0,0,0,
2546031,camo_04b,0,0,0,0,
2546032,camo_04c,0,0,0,0,
2546033,camo_04d,0,0,0,0,
2546034,camo_04e,0,0,0,0,
2546035,camo_04f,0,0,0,0,
2546036,camo_04g,0,0,0,0,
2546037,camo_04h,0,0,0,0,
2546038,camo_04i,0,0,0,0,
2546039,camo_04j,0,0,0,0,
2546040,camo_05a,0,0,0,0,
2546041,camo_05b,0,0,0,0,
2546042,camo_05c,0,0,0,0,
2546043,camo_05d,0,0,0,0,
2546044,camo_05e,0,0,0,0,
2546045,camo_05f,0,0,0,0,
2546046,camo_05g,0,0,0,0,
2546047,camo_05h,0,0,0,0,
2546048,camo_05i,0,0,0,0,
2546049,camo_05j,0,0,0,0,
2546050,camo_06a,0,0,0,0,
2546051,camo_06b,0,0,0,0,
2546052,camo_06c,0,0,0,0,
2546053,camo_06d,0,0,0,0,
2546054,camo_06e,0,0,0,0,
2546055,camo_06f,0,0,0,0,
2546056,camo_06g,0,0,0,0,
2546057,camo_06h,0,0,0,0,
2546058,camo_06i,0,0,0,0,
2546059,camo_06j,0,0,0,0,
2546060,camo_07a,0,0,0,0,
2546061,camo_07b,0,0,0,0,
2546062,camo_07c,0,0,0,0,
2546063,camo_07d,0,0,0,0,
2546064,camo_07e,0,0,0,0,
2546065,camo_07f,0,0,0,0,
2546066,camo_07g,0,0,0,0,
2546067,camo_07h,0,0,0,0,
2546068,camo_07i,0,0,0,0,
2546069,camo_07j,0,0,0,0,
2546070,camo_08a,0,0,0,0,
2546071,camo_08b,0,0,0,0,
2546072,camo_08c,0,0,0,0,
2546073,camo_08d,0,0,0,0,
2546074,camo_08e,0,0,0,0,
2546075,camo_08f,0,0,0,0,
2546076,camo_08g,0,0,0,0,
2546077,camo_08h,0,0,0,0,
2546078,camo_08i,0,0,0,0,
2546079,camo_08j,0,0,0,0,
2546080,camo_09a,0,0,0,0,
2546081,camo_09b,0,0,0,0,
2546082,camo_09c,0,0,0,0,
2546083,camo_09d,0,0,0,0,
2546084,camo_09e,0,0,0,0,
2546085,camo_09f,0,0,0,0,
2546086,camo_09g,0,0,0,0,
2546087,camo_09h,0,0,0,0,
2546088,camo_09i,0,0,0,0,
2546089,camo_09j,0,0,0,0,
2546090,camo_10a,0,0,0,0,
2546091,camo_10b,0,0,0,0,
2546092,camo_10c,0,0,0,0,
2546093,camo_10d,0,0,0,0,
2546094,camo_10e,0,0,0,0,
2546095,camo_10f,0,0,0,0,
2546096,camo_10g,0,0,0,0,
2546097,camo_10h,0,0,0,0,
2546098,camo_10i,0,0,0,0,
2546099,camo_10j,0,0,0,0,
2546100,camo_11a,0,0,0,0,
2546101,camo_11b,0,0,0,0,
2546102,camo_11c,0,0,0,0,
2546103,camo_00a,0,0,0,0,
2546104,camo_00b,0,0,0,0,
2546105,camo_00c,0,0,0,0,
2546106,camo_12a,0,0,0,0,
2546107,camo_12b,0,0,0,0,
2546108,camo_12c,0,0,0,0,
2546109,camo_12d,0,0,0,0,
2546110,camo_12e,0,0,0,0,
2546111,camo_12f,0,0,0,0,
2546112,camo_12g,0,0,0,0,
2546113,camo_12h,0,0,0,0,
2546114,camo_12i,0,0,0,0,
2546115,camo_12j,0,0,0,0,
2546116,camo_12k,0,0,0,0,
2546117,camo_12l,0,0,0,0,
2546118,camo_11d,0,0,0,0,
2546119,camo_00d,0,0,0,0,
