2994000,camo_01a,0,0,0,0,
2994001,camo_01b,0,0,0,0,
2994002,camo_01c,0,0,0,0,
2994003,camo_01d,0,0,0,0,
2994004,camo_01e,0,0,0,0,
2994005,camo_01f,0,0,0,0,
2994006,camo_01g,0,0,0,0,
2994007,camo_01h,0,0,0,0,
2994008,camo_01i,0,0,0,0,
2994009,camo_01j,0,0,0,0,
2994010,camo_02a,0,0,0,0,
2994011,camo_02b,0,0,0,0,
2994012,camo_02c,0,0,0,0,
2994013,camo_02d,0,0,0,0,
2994014,camo_02e,0,0,0,0,
2994015,camo_02f,0,0,0,0,
2994016,camo_02g,0,0,0,0,
2994017,camo_02h,0,0,0,0,
2994018,camo_02i,0,0,0,0,
2994019,camo_02j,0,0,0,0,
2994020,camo_03a,0,0,0,0,
2994021,camo_03b,0,0,0,0,
2994022,camo_03c,0,0,0,0,
2994023,camo_03d,0,0,0,0,
2994024,camo_03e,0,0,0,0,
2994025,camo_03f,0,0,0,0,
2994026,camo_03g,0,0,0,0,
2994027,camo_03h,0,0,0,0,
2994028,camo_03i,0,0,0,0,
2994029,camo_03j,0,0,0,0,
2994030,camo_04a,0,0,0,0,
2994031,camo_04b,0,0,0,0,
2994032,camo_04c,0,0,0,0,
2994033,camo_04d,0,0,0,0,
2994034,camo_04e,0,0,0,0,
2994035,camo_04f,0,0,0,0,
2994036,camo_04g,0,0,0,0,
2994037,camo_04h,0,0,0,0,
2994038,camo_04i,0,0,0,0,
2994039,camo_04j,0,0,0,0,
2994040,camo_05a,0,0,0,0,
2994041,camo_05b,0,0,0,0,
2994042,camo_05c,0,0,0,0,
2994043,camo_05d,0,0,0,0,
2994044,camo_05e,0,0,0,0,
2994045,camo_05f,0,0,0,0,
2994046,camo_05g,0,0,0,0,
2994047,camo_05h,0,0,0,0,
2994048,camo_05i,0,0,0,0,
2994049,camo_05j,0,0,0,0,
2994050,camo_06a,0,0,0,0,
2994051,camo_06b,0,0,0,0,
2994052,camo_06c,0,0,0,0,
2994053,camo_06d,0,0,0,0,
2994054,camo_06e,0,0,0,0,
2994055,camo_06f,0,0,0,0,
2994056,camo_06g,0,0,0,0,
2994057,camo_06h,0,0,0,0,
2994058,camo_06i,0,0,0,0,
2994059,camo_06j,0,0,0,0,
2994060,camo_07a,0,0,0,0,
2994061,camo_07b,0,0,0,0,
2994062,camo_07c,0,0,0,0,
2994063,camo_07d,0,0,0,0,
2994064,camo_07e,0,0,0,0,
2994065,camo_07f,0,0,0,0,
2994066,camo_07g,0,0,0,0,
2994067,camo_07h,0,0,0,0,
2994068,camo_07i,0,0,0,0,
2994069,camo_07j,0,0,0,0,
2994070,camo_08a,0,0,0,0,
2994071,camo_08b,0,0,0,0,
2994072,camo_08c,0,0,0,0,
2994073,camo_08d,0,0,0,0,
2994074,camo_08e,0,0,0,0,
2994075,camo_08f,0,0,0,0,
2994076,camo_08g,0,0,0,0,
2994077,camo_08h,0,0,0,0,
2994078,camo_08i,0,0,0,0,
2994079,camo_08j,0,0,0,0,
2994080,camo_09a,0,0,0,0,
2994081,camo_09b,0,0,0,0,
2994082,camo_09c,0,0,0,0,
2994083,camo_09d,0,0,0,0,
2994084,camo_09e,0,0,0,0,
2994085,camo_09f,0,0,0,0,
2994086,camo_09g,0,0,0,0,
2994087,camo_09h,0,0,0,0,
2994088,camo_09i,0,0,0,0,
2994089,camo_09j,0,0,0,0,
2994090,camo_10a,0,0,0,0,
2994091,camo_10b,0,0,0,0,
2994092,camo_10c,0,0,0,0,
2994093,camo_10d,0,0,0,0,
2994094,camo_10e,0,0,0,0,
2994095,camo_10f,0,0,0,0,
2994096,camo_10g,0,0,0,0,
2994097,camo_10h,0,0,0,0,
2994098,camo_10i,0,0,0,0,
2994099,camo_10j,0,0,0,0,
2994100,camo_11a,0,0,0,0,
2994101,camo_11b,0,0,0,0,
2994102,camo_11c,0,0,0,0,
2994103,camo_00a,0,0,0,0,
2994104,camo_00b,0,0,0,0,
2994105,camo_00c,0,0,0,0,
2994106,camo_12a,0,0,0,0,
2994107,camo_12b,0,0,0,0,
2994108,camo_12c,0,0,0,0,
2994109,camo_12d,0,0,0,0,
2994110,camo_12e,0,0,0,0,
2994111,camo_12f,0,0,0,0,
2994112,camo_12g,0,0,0,0,
2994113,camo_12h,0,0,0,0,
2994114,camo_12i,0,0,0,0,
2994115,camo_12j,0,0,0,0,
2994116,camo_12k,0,0,0,0,
2994117,camo_12l,0,0,0,0,
2994118,camo_11d,0,0,0,0,
2994119,camo_00d,0,0,0,0,
