1807000,ironsight,0,0,0,0,,,,,,,
1807001,ironsdefault,0,0,0,0,,,,,,,
1807002,reflexmini,0,0,0,0,,,,,,,
1807003,reflexmini2,0,0,0,0,,,,,,,
1807004,reflexmini3,0,0,0,0,,,,,,,
1807005,reflex,0,0,0,0,,,,,,,
1807006,reflex2,0,0,0,0,,,,,,,
1807007,reflex3,0,0,0,0,,,,,,,
1807008,reflex4,0,0,0,0,,,,,,,
1807009,scope,0,0,0,0,,,,,,,
1807010,reflex5,0,0,0,0,,,,,,,
1807011,holo,0,0,0,0,,,,,,,
1807012,holo2,0,0,0,0,,,,,,,
1807013,holo3,0,0,0,0,,,,,,,
1807014,acog2,0,0,0,0,808,8,,,,,
1807015,acog,0,0,0,0,,,,,,,
1807016,scopenorail,0,0,0,0,,,,,,,
1807017,acog3,0,0,0,0,,,,,,,
1807018,acog4,0,0,0,0,,,,,,,
1807019,thermal,0,0,0,0,,,,,,,
1807020,thermal2,0,0,0,0,,,,,,,
1807021,thermalvz,0,0,0,0,,,,,,,
1807022,hybrid,0,0,0,0,,,,,,,
1807023,hybrid2,0,0,0,0,,,,,,,
1807024,hybrid3,0,0,0,0,,,,,,,
1807025,hybrid4,0,0,0,0,,,,,,,
1807026,vzscope,0,0,0,0,,,,,,,
1807027,silencer2,0,0,0,0,,,,,,,
1807028,silencer,0,0,0,0,,,,,,,
1807029,silencer3,0,0,0,0,,,,,,,
1807030,silencer4,0,0,0,0,,,,,,,
1807031,brake,0,0,0,0,809,2,810,1,,,
1807032,comp,0,0,0,0,808,10,,,,,
1807033,flashhider,0,0,0,0,,,,,,,
1807034,melee,0,0,0,0,,,,,,,
1807035,melee2,0,0,0,0,,,,,,,
1807036,choke,0,0,0,0,,,,,,,
1807037,meleeub,0,0,0,0,,,,,,,
1807038,gripang,0,0,0,0,808,9,,,,,
1807039,gripangpro,0,0,0,0,,,,,,,
1807040,gripvert,0,0,0,0,,,,,,,
1807041,gripcust,0,0,0,0,,,,,,,
1807042,gripcust2,0,0,0,0,,,,,,,
1807043,griprear,0,0,0,0,,,,,,,
1807044,gripvertpro,0,0,0,0,811,6,,,,,
1807045,gripdefault,0,0,0,0,,,,,,,
1807046,bipod,0,0,0,0,,,,,,,
1807047,gl,0,0,0,0,,,,,,,
1807048,ubshtgn02,0,0,0,0,,,,,,,
1807049,ubshtgn,0,0,0,0,,,,,,,
1807050,glsmoke,0,0,0,0,,,,,,,
1807051,glgas,0,0,0,0,,,,,,,
1807052,glconc,0,0,0,0,,,,,,,
1807053,glflash,0,0,0,0,,,,,,,
1807054,glincendiary,0,0,0,0,,,,,,,
1807055,glsemtex,0,0,0,0,,,,,,,
1807056,glsnap,0,0,0,0,,,,,,,
1807057,akimbo,0,0,0,0,,,,,,,
1807058,fmj,0,0,0,0,,,,,,,
1807059,xmags,0,0,0,0,,,,,,,
1807060,drums,0,0,0,0,,,,,,,
1807061,xmagslrg,0,0,0,0,809,2,810,1,,,
1807062,vertmags,0,0,0,0,,,,,,,
1807063,calcust,0,0,0,0,,,,,,,
1807064,smags,0,0,0,0,,,,,,,
1807065,laser,0,0,0,0,,,,,,,
1807066,laserir,0,0,0,0,,,,,,,
1807067,laserrange,0,0,0,0,,,,,,,
1807068,laserbalanced,0,0,0,0,808,1,810,5,,,
1807069,laserads,0,0,0,0,,,,,,,
1807070,stockl,0,0,0,0,,,,,,,
1807071,stockcust,0,0,0,0,,,,,,,
1807072,stocks,0,0,0,0,,,,,,,
1807073,pistolgrip02,0,0,0,0,,,,,,,
1807074,stockno,0,0,0,0,,,,,,,
1807075,guardlight,0,0,0,0,,,,,,,
1807076,stockh,0,0,0,0,809,1,,,,,
1807077,stockfold,0,0,0,0,811,1,,,,,
1807078,pistolgrip03,0,0,0,0,810,1,,,,,
1807079,pistolgrip01,0,0,0,0,,,,,,,
1807080,pistolgrip06,0,0,0,0,,,,,,,
1807081,pistolgrip04,0,0,0,0,,,,,,,
1807082,guardheavy,0,0,0,0,,,,,,,
1807083,guardcust,0,0,0,0,,,,,,,
1807084,calsmg,0,0,0,0,,,,,,,
1807085,calsmgdrums,0,0,0,0,,,,,,,
1807086,calar,0,0,0,0,,,,,,,
1807087,calsnpr,0,0,0,0,,,,,,,
1807088,calcust2,0,0,0,0,,,,,,,
1807089,vertmags2,0,0,0,0,,,,,,,
