12077000,ironsight,0,0,0,0,,,,,
12077001,ironsdefault,0,0,0,0,,,,,
12077002,reflexmini,0,0,0,0,,,,,
12077003,reflexmini2,0,0,0,0,,,,,
12077004,reflexmini3,0,0,0,0,,,,,
12077005,reflex,0,0,0,0,,,,,
12077006,reflex2,0,0,0,0,,,,,
12077007,reflex3,0,0,0,0,,,,,
12077008,reflex4,0,0,0,0,,,,,
12077009,scope,0,0,0,0,,,,,
12077010,reflex5,0,0,0,0,,,,,
12077011,holo,0,0,0,0,,,,,
12077012,holo2,0,0,0,0,,,,,
12077013,holo3,0,0,0,0,,,,,
12077014,acog2,0,0,0,0,,,,,
12077015,acog,0,0,0,0,,,,,
12077016,scopenorail,0,0,0,0,,,,,
12077017,acog3,0,0,0,0,,,,,
12077018,acog4,0,0,0,0,,,,,
12077019,thermal,0,0,0,0,,,,,
12077020,thermal2,0,0,0,0,,,,,
12077021,thermal3,0,0,0,0,,,,,
12077022,thermalvz,0,0,0,0,,,,,
12077023,hybrid,0,0,0,0,,,,,
12077024,hybrid2,0,0,0,0,,,,,
12077025,hybrid3,0,0,0,0,,,,,
12077026,hybrid4,0,0,0,0,,,,,
12077027,vzscope,0,0,0,0,,,,,
12077028,silencer2,0,0,0,0,,,,,
12077029,silencer,0,0,0,0,,,,,
12077030,silencer3,0,0,0,0,,,,,
12077031,silencer4,0,0,0,0,,,,,
12077032,brake,0,0,0,0,1174,1,,,
12077033,comp,0,0,0,0,,,,,
12077034,flashhider,0,0,0,0,,,,,
12077035,melee,0,0,0,0,,,,,
12077036,melee2,0,0,0,0,,,,,
12077037,choke,0,0,0,0,,,,,
12077038,meleeub,0,0,0,0,,,,,
12077039,gripang,0,0,0,0,1154,1,1174,2,
12077040,gripangpro,0,0,0,0,,,,,
12077041,gripvert,0,0,0,0,,,,,
12077042,gripcust,0,0,0,0,1147,1,,,
12077043,gripcust2,0,0,0,0,,,,,
12077044,griprear,0,0,0,0,,,,,
12077045,gripvertpro,0,0,0,0,,,,,
12077046,gripdefault,0,0,0,0,,,,,
12077047,bipod,0,0,0,0,,,,,
12077048,gl,0,0,0,0,,,,,
12077049,ubshtgn02,0,0,0,0,,,,,
12077050,ubshtgn,0,0,0,0,,,,,
12077051,glsmoke,0,0,0,0,,,,,
12077052,glgas,0,0,0,0,,,,,
12077053,glconc,0,0,0,0,,,,,
12077054,glflash,0,0,0,0,,,,,
12077055,glincendiary,0,0,0,0,,,,,
12077056,glsemtex,0,0,0,0,,,,,
12077057,glsnap,0,0,0,0,,,,,
12077058,akimbo,0,0,0,0,,,,,
12077059,fmj,0,0,0,0,,,,,
12077060,xmags,0,0,0,0,,,,,
12077061,drums,0,0,0,0,,,,,
12077062,xmagslrg,0,0,0,0,,,,,
12077063,vertmags,0,0,0,0,,,,,
12077064,calcust,0,0,0,0,,,,,
12077065,smags,0,0,0,0,,,,,
12077066,calcust2,0,0,0,0,,,,,
12077067,laser,0,0,0,0,1174,1,,,
12077068,laserir,0,0,0,0,,,,,
12077069,laserrange,0,0,0,0,,,,,
12077070,laserbalanced,0,0,0,0,,,,,
12077071,laserads,0,0,0,0,,,,,
12077072,stockl,0,0,0,0,1174,1,,,
12077073,stockcust,0,0,0,0,,,,,
12077074,stocks,0,0,0,0,,,,,
12077075,pistolgrip02,0,0,0,0,,,,,
12077076,stockno,0,0,0,0,1154,1,,,
12077077,guardlight,0,0,0,0,,,,,
12077078,stockh,0,0,0,0,,,,,
12077079,stockfold,0,0,0,0,,,,,
12077080,pistolgrip03,0,0,0,0,,,,,
12077081,pistolgrip01,0,0,0,0,,,,,
12077082,pistolgrip06,0,0,0,0,,,,,
12077083,pistolgrip04,0,0,0,0,1147,1,1154,1,
12077084,guardheavy,0,0,0,0,,,,,
12077085,guardcust,0,0,0,0,,,,,
12077086,calsmg,0,0,0,0,,,,,
12077087,calsmgdrums,0,0,0,0,,,,,
12077088,calar,0,0,0,0,,,,,
12077089,calsnpr,0,0,0,0,,,,,
12077090,vertmags2,0,0,0,0,,,,,
12077091,calcustmags,0,0,0,0,,,,,
12077092,calcustmags2,0,0,0,0,,,,,
12077093,bolt,0,0,0,0,,,,,
12077094,bolt2,0,0,0,0,,,,,
12077095,bolt3,0,0,0,0,,,,,
12077096,bolt4,0,0,0,0,,,,,
12077097,barcust3,0,0,0,0,,,,,
12077098,barlong,0,0,0,0,,,,,
12077099,barcust,0,0,0,0,,,,,
12077100,barmid,0,0,0,0,,,,,
12077101,barshort,0,0,0,0,,,,,
12077102,barcust2,0,0,0,0,,,,,
12077103,barsil,0,0,0,0,,,,,
12077104,barsil2,0,0,0,0,,,,,
12077105,barcustnoguard,0,0,0,0,,,,,
12077106,barextra,0,0,0,0,,,,,
12077107,barshortnoguard,0,0,0,0,1230,1,,,
12077108,pistolgrip05,0,0,0,0,1174,1,,,
12077109,linearbrake,0,0,0,0,,,,,
12077110,cabletac,0,0,0,0,,,,,
12077111,triggripcust,0,0,0,0,,,,,
12077112,trigcust,0,0,0,0,,,,,
12077113,trigcust02,0,0,0,0,,,,,
12077114,trigcust03,0,0,0,0,,,,,
12077115,trig,0,0,0,0,,,,,
12077116,triggrip,0,0,0,0,,,,,
12077117,rack,0,0,0,0,,,,,
12077118,strap,0,0,0,0,,,,,
12077119,semi,0,0,0,0,,,,,
12077120,burst,0,0,0,0,,,,,
12077121,auto,0,0,0,0,,,,,
12077122,done,0,0,0,0,,,,,
12077123,scopenvg,0,0,0,0,,,,,
12077124,toprailcust,0,0,0,0,,,,,
12077125,recstocks,0,0,0,0,,,,,
12077126,recstockl,0,0,0,0,,,,,
12077127,recstockh,0,0,0,0,,,,,
12077128,adsmove,0,0,0,0,,,,,
12077129,adsidle,0,0,0,0,,,,,
12077130,bling,0,0,0,0,,,,,
12077131,crouchrecoil,0,0,0,0,,,,,
12077132,fastswap,0,0,0,0,,,,,
12077133,fastreload,0,0,0,0,,,,,
12077134,flinch,0,0,0,0,,,,,
12077135,hipaim,0,0,0,0,,,,,
12077136,maxammo,0,0,0,0,,,,,
12077137,gunperk_semi,0,0,0,0,,,,,
12077138,gunperk_auto,0,0,0,0,,,,,
12077139,gunperk_burst,0,0,0,0,,,,,
12077140,gunperk_ricochet,0,0,0,0,,,,,
