12075000,ironsight,0,0,0,0,
12075001,ironsdefault,0,0,0,0,
12075002,reflexmini,0,0,0,0,
12075003,reflexmini2,0,0,0,0,
12075004,reflexmini3,0,0,0,0,
12075005,reflex,0,0,0,0,
12075006,reflex2,0,0,0,0,
12075007,reflex3,0,0,0,0,
12075008,reflex4,0,0,0,0,
12075009,scope,0,0,0,0,
12075010,reflex5,0,0,0,0,
12075011,holo,0,0,0,0,
12075012,holo2,0,0,0,0,
12075013,holo3,0,0,0,0,
12075014,acog2,0,0,0,0,
12075015,acog,0,0,0,0,
12075016,scopenorail,0,0,0,0,
12075017,acog3,0,0,0,0,
12075018,acog4,0,0,0,0,
12075019,thermal,0,0,0,0,
12075020,thermal2,0,0,0,0,
12075021,thermal3,0,0,0,0,
12075022,thermalvz,0,0,0,0,
12075023,hybrid,0,0,0,0,
12075024,hybrid2,0,0,0,0,
12075025,hybrid3,0,0,0,0,
12075026,hybrid4,0,0,0,0,
12075027,vzscope,0,0,0,0,
12075028,silencer2,0,0,0,0,
12075029,silencer,0,0,0,0,
12075030,silencer3,0,0,0,0,
12075031,silencer4,0,0,0,0,
12075032,brake,0,0,0,0,
12075033,comp,0,0,0,0,
12075034,flashhider,0,0,0,0,
12075035,melee,0,0,0,0,
12075036,melee2,0,0,0,0,
12075037,choke,0,0,0,0,
12075038,meleeub,0,0,0,0,
12075039,gripang,0,0,0,0,
12075040,gripangpro,0,0,0,0,
12075041,gripvert,0,0,0,0,
12075042,gripcust,0,0,0,0,
12075043,gripcust2,0,0,0,0,
12075044,griprear,0,0,0,0,
12075045,gripvertpro,0,0,0,0,
12075046,gripdefault,0,0,0,0,
12075047,bipod,0,0,0,0,
12075048,gl,0,0,0,0,
12075049,ubshtgn02,0,0,0,0,
12075050,ubshtgn,0,0,0,0,
12075051,glsmoke,0,0,0,0,
12075052,glgas,0,0,0,0,
12075053,glconc,0,0,0,0,
12075054,glflash,0,0,0,0,
12075055,glincendiary,0,0,0,0,
12075056,glsemtex,0,0,0,0,
12075057,glsnap,0,0,0,0,
12075058,akimbo,0,0,0,0,
12075059,fmj,0,0,0,0,
12075060,xmags,0,0,0,0,
12075061,drums,0,0,0,0,
12075062,xmagslrg,0,0,0,0,
12075063,vertmags,0,0,0,0,
12075064,calcust,0,0,0,0,
12075065,smags,0,0,0,0,
12075066,calcust2,0,0,0,0,
12075067,laser,0,0,0,0,
12075068,laserir,0,0,0,0,
12075069,laserrange,0,0,0,0,
12075070,laserbalanced,0,0,0,0,
12075071,laserads,0,0,0,0,
12075072,stockl,0,0,0,0,
12075073,stockcust,0,0,0,0,
12075074,stocks,0,0,0,0,
12075075,pistolgrip02,0,0,0,0,
12075076,stockno,0,0,0,0,
12075077,guardlight,0,0,0,0,
12075078,stockh,0,0,0,0,
12075079,stockfold,0,0,0,0,
12075080,pistolgrip03,0,0,0,0,
12075081,pistolgrip01,0,0,0,0,
12075082,pistolgrip06,0,0,0,0,
12075083,pistolgrip04,0,0,0,0,
12075084,guardheavy,0,0,0,0,
12075085,guardcust,0,0,0,0,
12075086,calsmg,0,0,0,0,
12075087,calsmgdrums,0,0,0,0,
12075088,calar,0,0,0,0,
12075089,calsnpr,0,0,0,0,
12075090,vertmags2,0,0,0,0,
12075091,calcustmags,0,0,0,0,
12075092,calcustmags2,0,0,0,0,
12075093,bolt,0,0,0,0,
12075094,bolt2,0,0,0,0,
12075095,bolt3,0,0,0,0,
12075096,bolt4,0,0,0,0,
12075097,barcust3,0,0,0,0,
12075098,barlong,0,0,0,0,
12075099,barcust,0,0,0,0,
12075100,barmid,0,0,0,0,
12075101,barshort,0,0,0,0,
12075102,barcust2,0,0,0,0,
12075103,barsil,0,0,0,0,
12075104,barsil2,0,0,0,0,
12075105,barcustnoguard,0,0,0,0,
12075106,barextra,0,0,0,0,
12075107,barshortnoguard,0,0,0,0,
12075108,pistolgrip05,0,0,0,0,
12075109,linearbrake,0,0,0,0,
12075110,cabletac,0,0,0,0,
12075111,triggripcust,0,0,0,0,
12075112,trigcust,0,0,0,0,
12075113,trigcust02,0,0,0,0,
12075114,trigcust03,0,0,0,0,
12075115,trig,0,0,0,0,
12075116,triggrip,0,0,0,0,
12075117,rack,0,0,0,0,
12075118,strap,0,0,0,0,
12075119,semi,0,0,0,0,
12075120,burst,0,0,0,0,
12075121,auto,0,0,0,0,
12075122,done,0,0,0,0,
12075123,scopenvg,0,0,0,0,
12075124,toprailcust,0,0,0,0,
12075125,recstocks,0,0,0,0,
12075126,recstockl,0,0,0,0,
12075127,recstockh,0,0,0,0,
12075128,adsmove,0,0,0,0,
12075129,adsidle,0,0,0,0,
12075130,bling,0,0,0,0,
12075131,crouchrecoil,0,0,0,0,
12075132,fastswap,0,0,0,0,
12075133,fastreload,0,0,0,0,
12075134,flinch,0,0,0,0,
12075135,hipaim,0,0,0,0,
12075136,maxammo,0,0,0,0,
12075137,gunperk_semi,0,0,0,0,
12075138,gunperk_auto,0,0,0,0,
12075139,gunperk_burst,0,0,0,0,
12075140,gunperk_ricochet,0,0,0,0,
12075141,gunperk_recoil,0,0,0,0,
12075142,gunperk_rof,0,0,0,0,
12075143,gunperk_adsup,0,0,0,0,
12075144,gunperk_xmags,0,0,0,0,
12075145,gunperk_fastmelee,0,0,0,0,
12075146,gunperk_range,0,0,0,0,
12075147,gunperk_stalker,0,0,0,0,
12075148,muzzlestable,0,0,0,0,
12075149,muzzlestable2,0,0,0,0,
12075150,gunperk_burst3fast,0,0,0,0,
12075151,gunperk_burst4,0,0,0,0,
12075152,gunperk_burst4fast,0,0,0,0,
12075153,gunperk_xp,0,0,0,0,
12075154,gunperk_dexterity,0,0,0,0,
12075155,gunperk_enemytag,0,0,0,0,
12075156,gunperk_callout,0,0,0,0,
12075157,gunperk_glintreduce,0,0,0,0,
12075158,gunperk_hardmelee,0,0,0,0,
12075159,gunperk_holdbreath,0,0,0,0,
12075160,gunperk_marksman,0,0,0,0,
12075161,gunperk_stancespeed,0,0,0,0,
12075162,gunperk_binarytrigger,0,0,0,0,
12075163,ammomod_impact,0,0,0,0,
12075164,ammomod_slow,0,0,0,0,
12075165,ammomod_subsonic,0,0,0,0,
12075166,ammomod_wound,0,0,0,0,
12075167,ammomod_incendiary,0,0,0,0,
12075168,ammomod_762,0,0,0,0,
12075169,ammomod_exitdamage,0,0,0,0,
12075170,reargrip,0,0,0,0,
12075171,gunperk_adsup_reflex,0,0,0,0,
12075172,gunperk_adsup_holo,0,0,0,0,
12075173,gunperk_adsup_acog,0,0,0,0,
12075174,gunperk_adsup_hybrid,0,0,0,0,
12075175,gunperk_adsup_scope,0,0,0,0,
12075176,magrelease,0,0,0,0,
12075177,hammer01,0,0,0,0,
12075178,hammer02,0,0,0,0,
12075179,hammer03,0,0,0,0,
12075180,hammer04,0,0,0,0,
12075181,mod_infil,0,0,0,0,
12075182,stockcomb,0,0,0,0,
12075183,cablel,0,0,0,0,
12075184,cableh,0,0,0,0,
12075185,bolthvy,0,0,0,0,
12075186,boltl,0,0,0,0,
12075187,bolttac,0,0,0,0,
12075188,front,0,0,0,0,
