1031000,acog,0,0,0,0,463,1,,,,,,,,,,,
1031001,acoglight,0,0,0,0,,,,,,,,,,,,,
1031002,acog2,0,0,0,0,464,1,941,2,,,,,,,,,
1031003,acog2light,0,0,0,0,,,,,,,,,,,,,
1031004,reflex,0,0,0,0,,,,,,,,,,,,,
1031005,reflexlight,0,0,0,0,,,,,,,,,,,,,
1031006,reflex2,0,0,0,0,,,,,,,,,,,,,
1031007,reflex2light,0,0,0,0,,,,,,,,,,,,,
1031008,reflex3,0,0,0,0,,,,,,,,,,,,,
1031009,reflex3light,0,0,0,0,,,,,,,,,,,,,
1031010,reflex4,0,0,0,0,,,,,,,,,,,,,
1031011,reflex4light,0,0,0,0,,,,,,,,,,,,,
1031012,reflexmini,0,0,0,0,,,,,,,,,,,,,
1031013,reflexmini2,0,0,0,0,,,,,,,,,,,,,
1031014,reflexmini3,0,0,0,0,,,,,,,,,,,,,
1031015,holo,0,0,0,0,,,,,,,,,,,,,
1031016,hololight,0,0,0,0,,,,,,,,,,,,,
1031017,holo2,0,0,0,0,,,,,,,,,,,,,
1031018,holo2light,0,0,0,0,,,,,,,,,,,,,
1031019,thermal,0,0,0,0,145,1,,,,,,,,,,,
1031020,thermal2,0,0,0,0,465,1,,,,,,,,,,,
1031021,thermalvz,0,0,0,0,147,1,,,,,,,,,,,
1031022,thermal2vz,0,0,0,0,,,,,,,,,,,,,
1031023,hybrid,0,0,0,0,,,,,,,,,,,,,
1031024,hybridlight,0,0,0,0,,,,,,,,,,,,,
1031025,hybrid2,0,0,0,0,,,,,,,,,,,,,
1031026,hybrid2light,0,0,0,0,,,,,,,,,,,,,
1031027,hybrid3,0,0,0,0,,,,,,,,,,,,,
1031028,hybrid3light,0,0,0,0,,,,,,,,,,,,,
1031029,hybrid4,0,0,0,0,,,,,,,,,,,,,
1031030,hybrid4light,0,0,0,0,,,,,,,,,,,,,
1031031,ironsight,0,0,0,0,,,,,,,,,,,,,
1031032,ironsdefault,0,0,0,0,,,,,,,,,,,,,
1031033,vzscope,0,0,0,0,146,1,272,4,,,,,,,,,
1031034,silencer,0,0,0,0,272,1,,,,,,,,,,,
1031035,silencer2,0,0,0,0,270,5,,,,,,,,,,,
1031036,silencer3,0,0,0,0,465,9,,,,,,,,,,,
1031037,gripvert,0,0,0,0,,,,,,,,,,,,,
1031038,gripang,0,0,0,0,,,,,,,,,,,,,
1031039,gripangpro,0,0,0,0,,,,,,,,,,,,,
1031040,gripcust,0,0,0,0,,,,,,,,,,,,,
1031041,gripdefault,0,0,0,0,,,,,,,,,,,,,
1031042,gripcust2,0,0,0,0,,,,,,,,,,,,,
1031043,bipod,0,0,0,0,147,2,,,,,,,,,,,
1031044,gl,0,0,0,0,,,,,,,,,,,,,
1031045,glsmoke,0,0,0,0,,,,,,,,,,,,,
1031046,glgas,0,0,0,0,,,,,,,,,,,,,
1031047,glconc,0,0,0,0,,,,,,,,,,,,,
1031048,akimbo,0,0,0,0,,,,,,,,,,,,,
1031049,fmj,0,0,0,0,,,,,,,,,,,,,
1031050,xmags,0,0,0,0,146,1,,,,,,,,,,,
1031051,drums,0,0,0,0,,,,,,,,,,,,,
1031052,vertmags,0,0,0,0,,,,,,,,,,,,,
1031053,laser,0,0,0,0,,,,,,,,,,,,,
1031054,laserir,0,0,0,0,,,,,,,,,,,,,
1031055,laserrange,0,0,0,0,,,,,,,,,,,,,
1031056,laserbalanced,0,0,0,0,272,5,463,6,464,9,466,2,941,1,,,
1031057,laserads,0,0,0,0,,,,,,,,,,,,,
1031058,stockl,0,0,0,0,146,1,,,,,,,,,,,
1031059,stockh,0,0,0,0,466,3,941,2,,,,,,,,,
1031060,stocks,0,0,0,0,145,2,147,1,463,3,,,,,,,
1031061,stockno,0,0,0,0,,,,,,,,,,,,,
1031062,stockfold,0,0,0,0,,,,,,,,,,,,,
1031063,stockcust,0,0,0,0,271,1,,,,,,,,,,,
1031064,bolt,0,0,0,0,,,,,,,,,,,,,
1031065,calsmg,0,0,0,0,,,,,,,,,,,,,
1031066,calsmgdrums,0,0,0,0,,,,,,,,,,,,,
1031067,calar,0,0,0,0,,,,,,,,,,,,,
1031068,calsnpr,0,0,0,0,,,,,,,,,,,,,
1031069,calcust,0,0,0,0,,,,,,,,,,,,,
1031070,calcust2,0,0,0,0,,,,,,,,,,,,,
1031071,barlong,0,0,0,0,272,2,465,3,,,,,,,,,
1031072,barmid,0,0,0,0,,,,,,,,,,,,,
1031073,barshort,0,0,0,0,144,1,145,2,271,3,463,4,464,5,466,6,
1031074,barshortnoguard,0,0,0,0,,,,,,,,,,,,,
1031075,barcust,0,0,0,0,,,,,,,,,,,,,
1031076,barcust2,0,0,0,0,,,,,,,,,,,,,
1031077,triggripcust,0,0,0,0,,,,,,,,,,,,,
1031078,triggrip,0,0,0,0,,,,,,,,,,,,,
1031079,trigcust,0,0,0,0,,,,,,,,,,,,,
1031080,trigcust02,0,0,0,0,,,,,,,,,,,,,
1031081,trigcust03,0,0,0,0,,,,,,,,,,,,,
1031082,trig,0,0,0,0,,,,,,,,,,,,,
1031083,melee,0,0,0,0,,,,,,,,,,,,,
1031084,brake,0,0,0,0,144,3,941,15,,,,,,,,,
1031085,comp,0,0,0,0,463,12,464,15,,,,,,,,,
1031086,choke,0,0,0,0,,,,,,,,,,,,,
1031087,linearbrake,0,0,0,0,,,,,,,,,,,,,
1031088,rack,0,0,0,0,,,,,,,,,,,,,
1031089,strap,0,0,0,0,,,,,,,,,,,,,
1031090,semi,0,0,0,0,,,,,,,,,,,,,
1031091,burst,0,0,0,0,,,,,,,,,,,,,
1031092,auto,0,0,0,0,,,,,,,,,,,,,
1031093,griprear,0,0,0,0,,,,,,,,,,,,,
1031094,done,0,0,0,0,,,,,,,,,,,,,
1031095,scope,0,0,0,0,,,,,,,,,,,,,
1031096,scopenvg,0,0,0,0,,,,,,,,,,,,,
1031097,scopenorail,0,0,0,0,,,,,,,,,,,,,
1031098,toprailcust,0,0,0,0,,,,,,,,,,,,,
1031099,recstocks,0,0,0,0,,,,,,,,,,,,,
1031100,recstockl,0,0,0,0,,,,,,,,,,,,,
1031101,recstockh,0,0,0,0,,,,,,,,,,,,,
1031102,adsmove,0,0,0,0,,,,,,,,,,,,,
1031103,adsidle,0,0,0,0,,,,,,,,,,,,,
1031104,bling,0,0,0,0,,,,,,,,,,,,,
1031105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,
1031106,fastswap,0,0,0,0,,,,,,,,,,,,,
1031107,fastreload,0,0,0,0,,,,,,,,,,,,,
1031108,flinch,0,0,0,0,,,,,,,,,,,,,
1031109,hipaim,0,0,0,0,,,,,,,,,,,,,
1031110,maxammo,0,0,0,0,,,,,,,,,,,,,
1031111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,
1031112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,
1031113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,
1031114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,
1031115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,
1031116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,
1031117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,
1031118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,
1031119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,
1031120,gunperk_range,0,0,0,0,,,,,,,,,,,,,
1031121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,
1031122,muzzlestable,0,0,0,0,,,,,,,,,,,,,
1031123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,
1031124,flashhider,0,0,0,0,,,,,,,,,,,,,
1031125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,
1031126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,
1031127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,
1031128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,
1031129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,
1031130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,
1031131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,
1031132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,
1031133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,
1031134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,
1031135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,
1031136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,
1031137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,
1031138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,
1031139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,
1031140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,
1031141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,
1031142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,
1031143,ammomod_762,0,0,0,0,,,,,,,,,,,,,
1031144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,
1031145,xmagslrg,0,0,0,0,271,1,,,,,,,,,,,
1031146,gripvertpro,0,0,0,0,,,,,,,,,,,,,
1031147,reargrip,0,0,0,0,,,,,,,,,,,,,
1031148,pistolgrip01,0,0,0,0,,,,,,,,,,,,,
1031149,pistolgrip02,0,0,0,0,,,,,,,,,,,,,
1031150,pistolgrip03,0,0,0,0,,,,,,,,,,,,,
1031151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,
1031152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,
1031153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,
1031154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,
1031155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,
1031156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,
1031157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,
1031158,ubshtgn,0,0,0,0,,,,,,,,,,,,,
1031159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,
1031160,gloves01,0,0,0,0,,,,,,,,,,,,,
1031161,gloves02,0,0,0,0,,,,,,,,,,,,,
1031162,magrelease,0,0,0,0,,,,,,,,,,,,,
1031163,hammer01,0,0,0,0,,,,,,,,,,,,,
1031164,hammer02,0,0,0,0,,,,,,,,,,,,,
1031165,hammer03,0,0,0,0,,,,,,,,,,,,,
1031166,hammer04,0,0,0,0,,,,,,,,,,,,,
1031167,guard,0,0,0,0,,,,,,,,,,,,,
1031168,mod_infil,0,0,0,0,,,,,,,,,,,,,
1031169,acog3,0,0,0,0,270,1,271,2,,,,,,,,,
1031170,holo3,0,0,0,0,,,,,,,,,,,,,
1031171,meleeub,0,0,0,0,,,,,,,,,,,,,
1031172,melee2,0,0,0,0,,,,,,,,,,,,,
1031173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,
1031174,stockcomb,0,0,0,0,,,,,,,,,,,,,
1031175,glflash,0,0,0,0,,,,,,,,,,,,,
1031176,glincendiary,0,0,0,0,,,,,,,,,,,,,
1031177,glsemtex,0,0,0,0,,,,,,,,,,,,,
1031178,glsnap,0,0,0,0,,,,,,,,,,,,,
1031179,guardheavy,0,0,0,0,,,,,,,,,,,,,
1031180,guardcust,0,0,0,0,,,,,,,,,,,,,
1031181,guardlight,0,0,0,0,,,,,,,,,,,,,
1031182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,
1031183,silencer4,0,0,0,0,,,,,,,,,,,,,
1031184,barsil,0,0,0,0,,,,,,,,,,,,,
1031185,barsil2,0,0,0,0,,,,,,,,,,,,,
1031186,cablel,0,0,0,0,,,,,,,,,,,,,
1031187,cableh,0,0,0,0,,,,,,,,,,,,,
1031188,cabletac,0,0,0,0,,,,,,,,,,,,,
1031189,reflex5,0,0,0,0,,,,,,,,,,,,,
1031190,acog4,0,0,0,0,,,,,,,,,,,,,
1031191,bolt2,0,0,0,0,,,,,,,,,,,,,
1031192,bolt3,0,0,0,0,,,,,,,,,,,,,
1031193,bolt4,0,0,0,0,,,,,,,,,,,,,
1031194,smags,0,0,0,0,,,,,,,,,,,,,
1031195,vertmags2,0,0,0,0,,,,,,,,,,,,,
1031196,calcustmags2,0,0,0,0,,,,,,,,,,,,,
1031197,calcustmags,0,0,0,0,,,,,,,,,,,,,
1031198,barextra,0,0,0,0,,,,,,,,,,,,,
1031199,thermal3,0,0,0,0,,,,,,,,,,,,,
1031200,bolthvy,0,0,0,0,,,,,,,,,,,,,
1031201,boltl,0,0,0,0,,,,,,,,,,,,,
1031202,bolttac,0,0,0,0,,,,,,,,,,,,,
1031203,barcust3,0,0,0,0,,,,,,,,,,,,,
1031204,front,0,0,0,0,,,,,,,,,,,,,
1031205,fastmags,0,0,0,0,,,,,,,,,,,,,
1031206,fastmags2,0,0,0,0,,,,,,,,,,,,,
1031207,smags2,0,0,0,0,,,,,,,,,,,,,
1031208,lasermix,0,0,0,0,,,,,,,,,,,,,
