12122000,ironsight,0,0,0,0,,,
12122001,ironsdefault,0,0,0,0,,,
12122002,reflexmini,0,0,0,0,,,
12122003,reflexmini2,0,0,0,0,,,
12122004,reflexmini3,0,0,0,0,,,
12122005,reflex,0,0,0,0,,,
12122006,reflex2,0,0,0,0,,,
12122007,reflex3,0,0,0,0,,,
12122008,reflex4,0,0,0,0,,,
12122009,scope,0,0,0,0,,,
12122010,reflex5,0,0,0,0,,,
12122011,holo,0,0,0,0,,,
12122012,holo2,0,0,0,0,,,
12122013,holo3,0,0,0,0,,,
12122014,acog2,0,0,0,0,,,
12122015,acog,0,0,0,0,,,
12122016,scopenorail,0,0,0,0,,,
12122017,acog3,0,0,0,0,,,
12122018,acog4,0,0,0,0,,,
12122019,thermal,0,0,0,0,,,
12122020,thermal2,0,0,0,0,,,
12122021,thermal3,0,0,0,0,,,
12122022,thermalvz,0,0,0,0,,,
12122023,hybrid,0,0,0,0,,,
12122024,hybrid2,0,0,0,0,,,
12122025,hybrid3,0,0,0,0,,,
12122026,hybrid4,0,0,0,0,,,
12122027,vzscope,0,0,0,0,,,
12122028,silencer2,0,0,0,0,,,
12122029,silencer,0,0,0,0,,,
12122030,silencer3,0,0,0,0,,,
12122031,silencer4,0,0,0,0,,,
12122032,brake,0,0,0,0,,,
12122033,comp,0,0,0,0,,,
12122034,flashhider,0,0,0,0,,,
12122035,melee,0,0,0,0,,,
12122036,melee2,0,0,0,0,,,
12122037,choke,0,0,0,0,,,
12122038,meleeub,0,0,0,0,,,
12122039,gripang,0,0,0,0,1129,1,
12122040,gripangpro,0,0,0,0,,,
12122041,gripvert,0,0,0,0,,,
12122042,gripcust,0,0,0,0,,,
12122043,gripcust2,0,0,0,0,,,
12122044,griprear,0,0,0,0,,,
12122045,gripvertpro,0,0,0,0,,,
12122046,gripdefault,0,0,0,0,,,
12122047,bipod,0,0,0,0,,,
12122048,gl,0,0,0,0,,,
12122049,ubshtgn02,0,0,0,0,,,
12122050,ubshtgn,0,0,0,0,,,
12122051,glsmoke,0,0,0,0,,,
12122052,glgas,0,0,0,0,,,
12122053,glconc,0,0,0,0,,,
12122054,glflash,0,0,0,0,,,
12122055,glincendiary,0,0,0,0,,,
12122056,glsemtex,0,0,0,0,,,
12122057,glsnap,0,0,0,0,,,
12122058,akimbo,0,0,0,0,,,
12122059,fmj,0,0,0,0,,,
12122060,xmags,0,0,0,0,,,
12122061,drums,0,0,0,0,1129,1,
12122062,xmagslrg,0,0,0,0,,,
12122063,vertmags,0,0,0,0,,,
12122064,calcust,0,0,0,0,,,
12122065,smags,0,0,0,0,,,
12122066,calcust2,0,0,0,0,,,
12122067,laser,0,0,0,0,,,
12122068,laserir,0,0,0,0,,,
12122069,laserrange,0,0,0,0,,,
12122070,laserbalanced,0,0,0,0,1129,1,
12122071,laserads,0,0,0,0,,,
12122072,stockl,0,0,0,0,,,
12122073,stockcust,0,0,0,0,,,
12122074,stocks,0,0,0,0,,,
12122075,pistolgrip02,0,0,0,0,1129,1,
12122076,stockno,0,0,0,0,,,
12122077,guardlight,0,0,0,0,,,
12122078,stockh,0,0,0,0,,,
12122079,stockfold,0,0,0,0,,,
12122080,pistolgrip03,0,0,0,0,,,
12122081,pistolgrip01,0,0,0,0,,,
12122082,pistolgrip06,0,0,0,0,,,
12122083,pistolgrip04,0,0,0,0,,,
12122084,guardheavy,0,0,0,0,,,
12122085,guardcust,0,0,0,0,,,
12122086,calsmg,0,0,0,0,,,
12122087,calsmgdrums,0,0,0,0,,,
12122088,calar,0,0,0,0,,,
12122089,calsnpr,0,0,0,0,,,
12122090,vertmags2,0,0,0,0,,,
12122091,calcustmags,0,0,0,0,,,
12122092,calcustmags2,0,0,0,0,,,
12122093,bolt,0,0,0,0,,,
12122094,bolt2,0,0,0,0,,,
12122095,bolt3,0,0,0,0,,,
12122096,bolt4,0,0,0,0,,,
12122097,barcust3,0,0,0,0,,,
12122098,barlong,0,0,0,0,,,
12122099,barcust,0,0,0,0,,,
12122100,barmid,0,0,0,0,,,
12122101,barshort,0,0,0,0,,,
12122102,barcust2,0,0,0,0,,,
12122103,barsil,0,0,0,0,,,
12122104,barsil2,0,0,0,0,1129,1,
12122105,barcustnoguard,0,0,0,0,,,
12122106,barextra,0,0,0,0,,,
12122107,front,0,0,0,0,,,
12122108,barshortnoguard,0,0,0,0,,,
12122109,pistolgrip05,0,0,0,0,,,
12122110,linearbrake,0,0,0,0,,,
12122111,cabletac,0,0,0,0,,,
12122112,triggripcust,0,0,0,0,,,
12122113,trigcust,0,0,0,0,,,
12122114,trigcust02,0,0,0,0,,,
12122115,trigcust03,0,0,0,0,,,
12122116,trig,0,0,0,0,,,
12122117,triggrip,0,0,0,0,,,
12122118,rack,0,0,0,0,,,
12122119,strap,0,0,0,0,,,
12122120,semi,0,0,0,0,,,
12122121,burst,0,0,0,0,,,
12122122,auto,0,0,0,0,,,
12122123,done,0,0,0,0,,,
12122124,scopenvg,0,0,0,0,,,
12122125,toprailcust,0,0,0,0,,,
12122126,recstocks,0,0,0,0,,,
12122127,recstockl,0,0,0,0,,,
12122128,recstockh,0,0,0,0,,,
12122129,adsmove,0,0,0,0,,,
12122130,adsidle,0,0,0,0,,,
12122131,bling,0,0,0,0,,,
12122132,crouchrecoil,0,0,0,0,,,
12122133,fastswap,0,0,0,0,,,
