1010000,acog,0,0,0,0,,,,,,,,,,,,,,,
1010001,acoglight,0,0,0,0,,,,,,,,,,,,,,,
1010002,acog2,0,0,0,0,121,1,,,,,,,,,,,,,
1010003,acog2light,0,0,0,0,,,,,,,,,,,,,,,
1010004,reflex,0,0,0,0,118,3,,,,,,,,,,,,,
1010005,reflexlight,0,0,0,0,,,,,,,,,,,,,,,
1010006,reflex2,0,0,0,0,119,4,,,,,,,,,,,,,
1010007,reflex2light,0,0,0,0,,,,,,,,,,,,,,,
1010008,reflex3,0,0,0,0,785,4,,,,,,,,,,,,,
1010009,reflex3light,0,0,0,0,,,,,,,,,,,,,,,
1010010,reflex4,0,0,0,0,,,,,,,,,,,,,,,
1010011,reflex4light,0,0,0,0,,,,,,,,,,,,,,,
1010012,reflexmini,0,0,0,0,583,7,,,,,,,,,,,,,
1010013,reflexmini2,0,0,0,0,581,10,791,15,,,,,,,,,,,
1010014,reflexmini3,0,0,0,0,,,,,,,,,,,,,,,
1010015,holo,0,0,0,0,788,15,,,,,,,,,,,,,
1010016,hololight,0,0,0,0,,,,,,,,,,,,,,,
1010017,holo2,0,0,0,0,,,,,,,,,,,,,,,
1010018,holo2light,0,0,0,0,,,,,,,,,,,,,,,
1010019,thermal,0,0,0,0,,,,,,,,,,,,,,,
1010020,thermal2,0,0,0,0,,,,,,,,,,,,,,,
1010021,thermalvz,0,0,0,0,,,,,,,,,,,,,,,
1010022,thermal2vz,0,0,0,0,,,,,,,,,,,,,,,
1010023,hybrid,0,0,0,0,394,6,,,,,,,,,,,,,
1010024,hybridlight,0,0,0,0,,,,,,,,,,,,,,,
1010025,hybrid2,0,0,0,0,,,,,,,,,,,,,,,
1010026,hybrid2light,0,0,0,0,,,,,,,,,,,,,,,
1010027,hybrid3,0,0,0,0,395,3,,,,,,,,,,,,,
1010028,hybrid3light,0,0,0,0,,,,,,,,,,,,,,,
1010029,hybrid4,0,0,0,0,,,,,,,,,,,,,,,
1010030,hybrid4light,0,0,0,0,,,,,,,,,,,,,,,
