1340000,acog,0,0,0,0,,,,,,,
1340001,acoglight,0,0,0,0,,,,,,,
1340002,acog2,0,0,0,0,,,,,,,
1340003,acog2light,0,0,0,0,,,,,,,
1340004,reflex,0,0,0,0,,,,,,,
1340005,reflexlight,0,0,0,0,,,,,,,
1340006,reflex2,0,0,0,0,,,,,,,
1340007,reflex2light,0,0,0,0,,,,,,,
1340008,reflex3,0,0,0,0,,,,,,,
1340009,reflex3light,0,0,0,0,,,,,,,
1340010,reflex4,0,0,0,0,,,,,,,
1340011,reflex4light,0,0,0,0,,,,,,,
1340012,reflexmini,0,0,0,0,,,,,,,
1340013,reflexmini2,0,0,0,0,,,,,,,
1340014,reflexmini3,0,0,0,0,343,3,,,,,
1340015,holo,0,0,0,0,,,,,,,
1340016,hololight,0,0,0,0,,,,,,,
1340017,holo2,0,0,0,0,,,,,,,
1340018,holo2light,0,0,0,0,,,,,,,
1340019,thermal,0,0,0,0,,,,,,,
1340020,thermal2,0,0,0,0,,,,,,,
1340021,thermalvz,0,0,0,0,,,,,,,
1340022,thermal2vz,0,0,0,0,,,,,,,
1340023,hybrid,0,0,0,0,,,,,,,
1340024,hybridlight,0,0,0,0,,,,,,,
1340025,hybrid2,0,0,0,0,,,,,,,
1340026,hybrid2light,0,0,0,0,,,,,,,
1340027,hybrid3,0,0,0,0,,,,,,,
1340028,hybrid3light,0,0,0,0,,,,,,,
1340029,hybrid4,0,0,0,0,,,,,,,
1340030,hybrid4light,0,0,0,0,,,,,,,
1340031,ironsight,0,0,0,0,,,,,,,
1340032,ironsdefault,0,0,0,0,,,,,,,
1340033,vzscope,0,0,0,0,,,,,,,
1340034,silencer,0,0,0,0,,,,,,,
1340035,silencer2,0,0,0,0,,,,,,,
1340036,silencer3,0,0,0,0,,,,,,,
1340037,gripvert,0,0,0,0,342,1,1052,2,,,
1340038,gripang,0,0,0,0,,,,,,,
1340039,gripangpro,0,0,0,0,,,,,,,
1340040,gripcust,0,0,0,0,,,,,,,
1340041,gripdefault,0,0,0,0,,,,,,,
1340042,gripcust2,0,0,0,0,,,,,,,
1340043,bipod,0,0,0,0,,,,,,,
1340044,gl,0,0,0,0,,,,,,,
1340045,glsmoke,0,0,0,0,,,,,,,
1340046,glgas,0,0,0,0,,,,,,,
1340047,glconc,0,0,0,0,,,,,,,
1340048,akimbo,0,0,0,0,,,,,,,
1340049,fmj,0,0,0,0,,,,,,,
1340050,xmags,0,0,0,0,342,1,,,,,
1340051,drums,0,0,0,0,,,,,,,
1340052,vertmags,0,0,0,0,,,,,,,
1340053,laser,0,0,0,0,,,,,,,
1340054,laserir,0,0,0,0,,,,,,,
1340055,laserrange,0,0,0,0,341,4,343,5,1052,8,
1340056,laserbalanced,0,0,0,0,940,7,,,,,
1340057,laserads,0,0,0,0,,,,,,,
1340058,stockl,0,0,0,0,342,1,,,,,
1340059,stockh,0,0,0,0,,,,,,,
1340060,stocks,0,0,0,0,,,,,,,
1340061,stockno,0,0,0,0,341,1,,,,,
1340062,stockfold,0,0,0,0,,,,,,,
1340063,stockcust,0,0,0,0,,,,,,,
1340064,bolt,0,0,0,0,,,,,,,
1340065,calsmg,0,0,0,0,,,,,,,
1340066,calsmgdrums,0,0,0,0,,,,,,,
1340067,calar,0,0,0,0,,,,,,,
1340068,calsnpr,0,0,0,0,,,,,,,
1340069,calcust,0,0,0,2000,343,1,1052,2,,,
1340070,calcust2,0,0,0,0,344,1,,,,,
1340071,barlong,0,0,0,0,343,1,344,2,1052,3,
1340072,barmid,0,0,0,0,342,1,,,,,
1340073,barshort,0,0,0,0,341,1,,,,,
1340074,barshortnoguard,0,0,0,0,,,,,,,
1340075,barcust,0,0,0,0,,,,,,,
1340076,barcust2,0,0,0,0,,,,,,,
1340077,triggripcust,0,0,0,0,,,,,,,
1340078,triggrip,0,0,0,0,,,,,,,
1340079,trigcust,0,0,0,0,,,,,,,
1340080,trigcust02,0,0,0,0,,,,,,,
1340081,trigcust03,0,0,0,0,,,,,,,
1340082,trig,0,0,0,0,,,,,,,
1340083,melee,0,0,0,0,343,3,,,,,
1340084,brake,0,0,0,0,,,,,,,
1340085,comp,0,0,0,0,940,1,,,,,
1340086,choke,0,0,0,0,342,1,344,2,1052,3,
1340087,linearbrake,0,0,0,0,,,,,,,
1340088,rack,0,0,0,0,,,,,,,
1340089,strap,0,0,0,0,,,,,,,
1340090,semi,0,0,0,0,,,,,,,
1340091,burst,0,0,0,0,,,,,,,
1340092,auto,0,0,0,0,,,,,,,
1340093,griprear,0,0,0,0,,,,,,,
1340094,done,0,0,0,0,,,,,,,
1340095,scope,0,0,0,0,,,,,,,
1340096,scopenvg,0,0,0,0,,,,,,,
1340097,scopenorail,0,0,0,0,,,,,,,
1340098,toprailcust,0,0,0,0,,,,,,,
1340099,recstocks,0,0,0,0,,,,,,,
1340100,recstockl,0,0,0,0,,,,,,,
1340101,recstockh,0,0,0,0,,,,,,,
1340102,adsmove,0,0,0,0,,,,,,,
1340103,adsidle,0,0,0,0,,,,,,,
1340104,bling,0,0,0,0,,,,,,,
1340105,crouchrecoil,0,0,0,0,,,,,,,
1340106,fastswap,0,0,0,0,,,,,,,
1340107,fastreload,0,0,0,0,,,,,,,
1340108,flinch,0,0,0,0,,,,,,,
1340109,hipaim,0,0,0,0,,,,,,,
1340110,maxammo,0,0,0,0,,,,,,,
1340111,gunperk_semi,0,0,0,0,,,,,,,
1340112,gunperk_auto,0,0,0,0,,,,,,,
1340113,gunperk_burst,0,0,0,0,,,,,,,
1340114,gunperk_ricochet,0,0,0,0,,,,,,,
1340115,gunperk_recoil,0,0,0,0,,,,,,,
1340116,gunperk_rof,0,0,0,0,,,,,,,
1340117,gunperk_adsup,0,0,0,0,,,,,,,
1340118,gunperk_xmags,0,0,0,0,,,,,,,
1340119,gunperk_fastmelee,0,0,0,0,,,,,,,
1340120,gunperk_range,0,0,0,0,,,,,,,
1340121,gunperk_stalker,0,0,0,0,,,,,,,
1340122,muzzlestable,0,0,0,0,,,,,,,
1340123,muzzlestable2,0,0,0,0,,,,,,,
1340124,flashhider,0,0,0,0,,,,,,,
1340125,gunperk_burst3fast,0,0,0,0,,,,,,,
1340126,gunperk_burst4,0,0,0,0,,,,,,,
1340127,gunperk_burst4fast,0,0,0,0,,,,,,,
1340128,gunperk_xp,0,0,0,0,,,,,,,
1340129,gunperk_dexterity,0,0,0,0,,,,,,,
1340130,gunperk_enemytag,0,0,0,0,,,,,,,
1340131,gunperk_callout,0,0,0,0,,,,,,,
