2031000,camo_01a,0,0,0,0,
2031001,camo_01b,0,0,0,0,
2031002,camo_01c,0,0,0,0,
2031003,camo_01d,0,0,0,0,
2031004,camo_01e,0,0,0,0,
2031005,camo_01f,0,0,0,0,
2031006,camo_01g,0,0,0,0,
2031007,camo_01h,0,0,0,0,
2031008,camo_01i,0,0,0,0,
2031009,camo_01j,0,0,0,0,
2031010,camo_02a,0,0,0,0,
2031011,camo_02b,0,0,0,0,
2031012,camo_02c,0,0,0,0,
2031013,camo_02d,0,0,0,0,
2031014,camo_02e,0,0,0,0,
2031015,camo_02f,0,0,0,0,
2031016,camo_02g,0,0,0,0,
2031017,camo_02h,0,0,0,0,
2031018,camo_02i,0,0,0,0,
2031019,camo_02j,0,0,0,0,
2031020,camo_03a,0,0,0,0,
2031021,camo_03b,0,0,0,0,
2031022,camo_03c,0,0,0,0,
2031023,camo_03d,0,0,0,0,
2031024,camo_03e,0,0,0,0,
2031025,camo_03f,0,0,0,0,
2031026,camo_03g,0,0,0,0,
2031027,camo_03h,0,0,0,0,
2031028,camo_03i,0,0,0,0,
2031029,camo_03j,0,0,0,0,
2031030,camo_04a,0,0,0,0,
2031031,camo_04b,0,0,0,0,
2031032,camo_04c,0,0,0,0,
2031033,camo_04d,0,0,0,0,
2031034,camo_04e,0,0,0,0,
2031035,camo_04f,0,0,0,0,
2031036,camo_04g,0,0,0,0,
2031037,camo_04h,0,0,0,0,
2031038,camo_04i,0,0,0,0,
2031039,camo_04j,0,0,0,0,
2031040,camo_05a,0,0,0,0,
2031041,camo_05b,0,0,0,0,
2031042,camo_05c,0,0,0,0,
2031043,camo_05d,0,0,0,0,
2031044,camo_05e,0,0,0,0,
2031045,camo_05f,0,0,0,0,
2031046,camo_05g,0,0,0,0,
2031047,camo_05h,0,0,0,0,
2031048,camo_05i,0,0,0,0,
2031049,camo_05j,0,0,0,0,
2031050,camo_06a,0,0,0,0,
2031051,camo_06b,0,0,0,0,
2031052,camo_06c,0,0,0,0,
2031053,camo_06d,0,0,0,0,
2031054,camo_06e,0,0,0,0,
2031055,camo_06f,0,0,0,0,
2031056,camo_06g,0,0,0,0,
2031057,camo_06h,0,0,0,0,
2031058,camo_06i,0,0,0,0,
2031059,camo_06j,0,0,0,0,
2031060,camo_07a,0,0,0,0,
2031061,camo_07b,0,0,0,0,
2031062,camo_07c,0,0,0,0,
2031063,camo_07d,0,0,0,0,
2031064,camo_07e,0,0,0,0,
2031065,camo_07f,0,0,0,0,
2031066,camo_07g,0,0,0,0,
2031067,camo_07h,0,0,0,0,
2031068,camo_07i,0,0,0,0,
2031069,camo_07j,0,0,0,0,
2031070,camo_08a,0,0,0,0,
2031071,camo_08b,0,0,0,0,
2031072,camo_08c,0,0,0,0,
2031073,camo_08d,0,0,0,0,
2031074,camo_08e,0,0,0,0,
2031075,camo_08f,0,0,0,0,
2031076,camo_08g,0,0,0,0,
2031077,camo_08h,0,0,0,0,
2031078,camo_08i,0,0,0,0,
2031079,camo_08j,0,0,0,0,
2031080,camo_09a,0,0,0,0,
2031081,camo_09b,0,0,0,0,
2031082,camo_09c,0,0,0,0,
2031083,camo_09d,0,0,0,0,
2031084,camo_09e,0,0,0,0,
2031085,camo_09f,0,0,0,0,
2031086,camo_09g,0,0,0,0,
2031087,camo_09h,0,0,0,0,
2031088,camo_09i,0,0,0,0,
2031089,camo_09j,0,0,0,0,
2031090,camo_10a,0,0,0,0,
2031091,camo_10b,0,0,0,0,
2031092,camo_10c,0,0,0,0,
2031093,camo_10d,0,0,0,0,
2031094,camo_10e,0,0,0,0,
2031095,camo_10f,0,0,0,0,
2031096,camo_10g,0,0,0,0,
2031097,camo_10h,0,0,0,0,
2031098,camo_10i,0,0,0,0,
2031099,camo_10j,0,0,0,0,
2031100,camo_11a,0,0,0,0,
2031101,camo_11b,0,0,0,0,
2031102,camo_11c,0,0,0,0,
2031103,camo_00a,0,0,0,0,
2031104,camo_00b,0,0,0,0,
2031105,camo_00c,0,0,0,0,
2031106,camo_12a,0,0,0,0,
2031107,camo_12b,0,0,0,0,
2031108,camo_12c,0,0,0,0,
2031109,camo_12d,0,0,0,0,
2031110,camo_12e,0,0,0,0,
2031111,camo_12f,0,0,0,0,
2031112,camo_12g,0,0,0,0,
2031113,camo_12h,0,0,0,0,
2031114,camo_12i,0,0,0,0,
2031115,camo_12j,0,0,0,0,
2031116,camo_12k,0,0,0,0,
2031117,camo_12l,0,0,0,0,
2031118,camo_11d,0,0,0,0,
2031119,camo_00d,0,0,0,0,
