1994000,ironsight,0,0,0,0,,,,,
1994001,ironsdefault,0,0,0,0,,,,,
1994002,reflexmini,0,0,0,0,,,,,
1994003,reflexmini2,0,0,0,0,,,,,
1994004,reflexmini3,0,0,0,0,,,,,
1994005,reflex,0,0,0,0,,,,,
1994006,reflex2,0,0,0,0,,,,,
1994007,reflex3,0,0,0,0,996,3,,,
1994008,reflex4,0,0,0,0,,,,,
1994009,scope,0,0,0,0,995,1,,,
1994010,reflex5,0,0,0,0,,,,,
1994011,holo,0,0,0,0,,,,,
1994012,holo2,0,0,0,0,,,,,
1994013,holo3,0,0,0,0,,,,,
1994014,acog2,0,0,0,0,,,,,
1994015,acog,0,0,0,0,,,,,
1994016,scopenorail,0,0,0,0,,,,,
1994017,acog3,0,0,0,0,,,,,
1994018,acog4,0,0,0,0,,,,,
1994019,thermal,0,0,0,0,,,,,
1994020,thermal2,0,0,0,0,,,,,
1994021,thermal3,0,0,0,0,,,,,
1994022,thermalvz,0,0,0,0,,,,,
1994023,hybrid,0,0,0,0,,,,,
1994024,hybrid2,0,0,0,0,,,,,
1994025,hybrid3,0,0,0,0,,,,,
1994026,hybrid4,0,0,0,0,,,,,
1994027,vzscope,0,0,0,0,997,6,,,
1994028,silencer2,0,0,0,0,,,,,
1994029,silencer,0,0,0,0,,,,,
1994030,silencer3,0,0,0,0,,,,,
1994031,silencer4,0,0,0,0,,,,,
1994032,brake,0,0,0,0,,,,,
1994033,comp,0,0,0,0,,,,,
1994034,flashhider,0,0,0,0,,,,,
1994035,melee,0,0,0,0,,,,,
1994036,melee2,0,0,0,0,,,,,
1994037,choke,0,0,0,0,,,,,
1994038,meleeub,0,0,0,0,,,,,
1994039,gripang,0,0,0,0,996,1,,,
1994040,gripangpro,0,0,0,0,,,,,
1994041,gripvert,0,0,0,0,,,,,
1994042,gripcust,0,0,0,0,,,,,
1994043,gripcust2,0,0,0,0,,,,,
1994044,griprear,0,0,0,0,,,,,
1994045,gripvertpro,0,0,0,0,,,,,
1994046,gripdefault,0,0,0,0,,,,,
1994047,bipod,0,0,0,0,997,4,,,
1994048,gl,0,0,0,0,,,,,
1994049,ubshtgn02,0,0,0,0,,,,,
1994050,ubshtgn,0,0,0,0,,,,,
1994051,glsmoke,0,0,0,0,,,,,
1994052,glgas,0,0,0,0,,,,,
1994053,glconc,0,0,0,0,,,,,
1994054,glflash,0,0,0,0,,,,,
1994055,glincendiary,0,0,0,0,,,,,
1994056,glsemtex,0,0,0,0,,,,,
1994057,glsnap,0,0,0,0,,,,,
1994058,akimbo,0,0,0,0,,,,,
1994059,fmj,0,0,0,0,,,,,
1994060,xmags,0,0,0,0,996,1,,,
1994061,drums,0,0,0,0,,,,,
1994062,xmagslrg,0,0,0,0,,,,,
1994063,vertmags,0,0,0,0,,,,,
1994064,calcust,0,0,0,0,,,,,
1994065,smags,0,0,0,0,995,1,997,2,
1994066,calcust2,0,0,0,0,,,,,
1994067,laser,0,0,0,0,,,,,
1994068,laserir,0,0,0,0,,,,,
1994069,laserrange,0,0,0,0,,,,,
1994070,laserbalanced,0,0,0,0,997,1,,,
1994071,laserads,0,0,0,0,,,,,
1994072,stockl,0,0,0,0,,,,,
1994073,stockcust,0,0,0,0,997,1,,,
1994074,stocks,0,0,0,0,,,,,
1994075,stockfold,0,0,0,0,996,1,,,
1994076,pistolgrip02,0,0,0,0,,,,,
1994077,stockno,0,0,0,0,,,,,
1994078,guardlight,0,0,0,0,,,,,
1994079,stockh,0,0,0,0,995,1,,,
1994080,pistolgrip03,0,0,0,0,995,1,,,
1994081,pistolgrip01,0,0,0,0,,,,,
1994082,pistolgrip06,0,0,0,0,,,,,
1994083,pistolgrip04,0,0,0,0,,,,,
1994084,guardheavy,0,0,0,0,,,,,
1994085,guardcust,0,0,0,0,,,,,
1994086,calsmg,0,0,0,0,,,,,
1994087,calsmgdrums,0,0,0,0,,,,,
1994088,calar,0,0,0,0,,,,,
1994089,calsnpr,0,0,0,0,,,,,
1994090,vertmags2,0,0,0,0,,,,,
1994091,calcustmags,0,0,0,0,,,,,
1994092,calcustmags2,0,0,0,0,,,,,
1994093,bolt,0,0,0,0,,,,,
1994094,bolt2,0,0,0,0,,,,,
1994095,bolt3,0,0,0,0,,,,,
1994096,bolt4,0,0,0,0,,,,,
1994097,barcustnoguard,0,0,0,0,,,,,
1994098,barlong,0,0,0,0,,,,,
1994099,barcust,0,0,0,0,995,1,,,
1994100,barmid,0,0,0,0,996,1,,,
1994101,barshort,0,0,0,0,,,,,
1994102,barcust2,0,0,0,0,,,,,
1994103,barsil,0,0,0,0,,,,,
1994104,barsil2,0,0,0,0,,,,,
1994105,barextra,0,0,0,0,,,,,
1994106,barshortnoguard,0,0,0,0,,,,,
1994107,pistolgrip05,0,0,0,0,,,,,
1994108,linearbrake,0,0,0,0,,,,,
1994109,cabletac,0,0,0,0,,,,,
1994110,triggripcust,0,0,0,0,,,,,
1994111,trigcust,0,0,0,0,,,,,
1994112,trigcust02,0,0,0,0,,,,,
1994113,trigcust03,0,0,0,0,,,,,
1994114,trig,0,0,0,0,,,,,
1994115,triggrip,0,0,0,0,,,,,
1994116,rack,0,0,0,0,,,,,
