12072000,ironsight,0,0,0,0,,,,,
12072001,ironsdefault,0,0,0,0,,,,,
12072002,reflexmini,0,0,0,0,,,,,
12072003,reflexmini2,0,0,0,0,,,,,
12072004,reflexmini3,0,0,0,0,,,,,
12072005,reflex,0,0,0,0,,,,,
12072006,reflex2,0,0,0,0,,,,,
12072007,reflex3,0,0,0,0,,,,,
12072008,reflex4,0,0,0,0,,,,,
12072009,scope,0,0,0,0,,,,,
12072010,reflex5,0,0,0,0,,,,,
12072011,holo,0,0,0,0,,,,,
12072012,holo2,0,0,0,0,,,,,
12072013,holo3,0,0,0,0,,,,,
12072014,acog2,0,0,0,0,,,,,
12072015,acog,0,0,0,0,,,,,
12072016,scopenorail,0,0,0,0,,,,,
12072017,acog3,0,0,0,0,,,,,
12072018,acog4,0,0,0,0,,,,,
12072019,thermal,0,0,0,0,,,,,
12072020,thermal2,0,0,0,0,,,,,
12072021,thermal3,0,0,0,0,,,,,
12072022,thermalvz,0,0,0,0,,,,,
12072023,hybrid,0,0,0,0,,,,,
12072024,hybrid2,0,0,0,0,,,,,
12072025,hybrid3,0,0,0,0,,,,,
12072026,hybrid4,0,0,0,0,,,,,
12072027,vzscope,0,0,0,0,,,,,
12072028,silencer2,0,0,0,0,1140,1,,,
12072029,silencer,0,0,0,0,,,,,
12072030,silencer3,0,0,0,0,,,,,
12072031,silencer4,0,0,0,0,1156,1,,,
12072032,brake,0,0,0,0,1209,1,,,
12072033,comp,0,0,0,0,,,,,
12072034,flashhider,0,0,0,0,,,,,
12072035,melee,0,0,0,0,,,,,
12072036,melee2,0,0,0,0,,,,,
12072037,choke,0,0,0,0,,,,,
12072038,meleeub,0,0,0,0,,,,,
12072039,gripang,0,0,0,0,,,,,
12072040,gripangpro,0,0,0,0,,,,,
12072041,gripvert,0,0,0,0,,,,,
12072042,gripcust,0,0,0,0,,,,,
12072043,gripcust2,0,0,0,0,,,,,
12072044,griprear,0,0,0,0,,,,,
12072045,gripvertpro,0,0,0,0,,,,,
12072046,gripdefault,0,0,0,0,,,,,
12072047,bipod,0,0,0,0,,,,,
12072048,gl,0,0,0,0,,,,,
12072049,ubshtgn02,0,0,0,0,,,,,
12072050,ubshtgn,0,0,0,0,,,,,
12072051,glsmoke,0,0,0,0,,,,,
12072052,glgas,0,0,0,0,,,,,
12072053,glconc,0,0,0,0,,,,,
12072054,glflash,0,0,0,0,,,,,
12072055,glincendiary,0,0,0,0,,,,,
12072056,glsemtex,0,0,0,0,,,,,
12072057,glsnap,0,0,0,0,,,,,
12072058,akimbo,0,0,0,0,,,,,
12072059,fmj,0,0,0,0,,,,,
12072060,xmags,0,0,0,0,1132,1,1208,2,
12072061,drums,0,0,0,0,,,,,
12072062,xmagslrg,0,0,0,0,,,,,
12072063,vertmags,0,0,0,0,,,,,
12072064,calcust,0,0,0,0,,,,,
12072065,smags,0,0,0,0,1209,1,,,
12072066,calcust2,0,0,0,0,,,,,
12072067,laser,0,0,0,0,,,,,
12072068,laserir,0,0,0,0,,,,,
12072069,laserrange,0,0,0,0,,,,,
12072070,laserbalanced,0,0,0,0,,,,,
12072071,laserads,0,0,0,0,,,,,
12072072,stockl,0,0,0,0,,,,,
12072073,stockcust,0,0,0,0,,,,,
12072074,stocks,0,0,0,0,,,,,
12072075,pistolgrip02,0,0,0,0,,,,,
12072076,stockno,0,0,0,0,,,,,
12072077,guardlight,0,0,0,0,,,,,
12072078,stockh,0,0,0,0,,,,,
12072079,stockfold,0,0,0,0,,,,,
12072080,pistolgrip03,0,0,0,0,,,,,
12072081,pistolgrip01,0,0,0,0,,,,,
12072082,pistolgrip06,0,0,0,0,,,,,
12072083,pistolgrip04,0,0,0,0,,,,,
12072084,guardheavy,0,0,0,0,,,,,
12072085,guardcust,0,0,0,0,,,,,
12072086,calsmg,0,0,0,0,,,,,
12072087,calsmgdrums,0,0,0,0,,,,,
12072088,calar,0,0,0,0,,,,,
12072089,calsnpr,0,0,0,0,,,,,
12072090,vertmags2,0,0,0,0,,,,,
12072091,calcustmags,0,0,0,0,,,,,
12072092,calcustmags2,0,0,0,0,,,,,
12072093,bolt,0,0,0,0,,,,,
12072094,bolt2,0,0,0,0,,,,,
12072095,bolt3,0,0,0,0,,,,,
12072096,bolt4,0,0,0,0,,,,,
12072097,barcust3,0,0,0,0,,,,,
12072098,barlong,0,0,0,0,,,,,
12072099,barcust,0,0,0,0,,,,,
12072100,barmid,0,0,0,0,1209,1,,,
12072101,barshort,0,0,0,0,,,,,
12072102,barcust2,0,0,0,0,,,,,
12072103,barsil,0,0,0,0,,,,,
12072104,barsil2,0,0,0,0,,,,,
12072105,barcustnoguard,0,0,0,0,1132,1,,,
12072106,barextra,0,0,0,0,,,,,
12072107,barshortnoguard,0,0,0,0,,,,,
12072108,pistolgrip05,0,0,0,0,,,,,
12072109,linearbrake,0,0,0,0,,,,,
12072110,cabletac,0,0,0,0,,,,,
12072111,triggripcust,0,0,0,0,,,,,
12072112,trigcust,0,0,0,0,,,,,
12072113,trigcust02,0,0,0,0,,,,,
12072114,trigcust03,0,0,0,0,,,,,
12072115,trig,0,0,0,0,,,,,
12072116,triggrip,0,0,0,0,,,,,
12072117,rack,0,0,0,0,,,,,
12072118,strap,0,0,0,0,,,,,
12072119,semi,0,0,0,0,,,,,
12072120,burst,0,0,0,0,,,,,
12072121,auto,0,0,0,0,,,,,
12072122,done,0,0,0,0,,,,,
12072123,scopenvg,0,0,0,0,,,,,
12072124,toprailcust,0,0,0,0,,,,,
12072125,recstocks,0,0,0,0,,,,,
12072126,recstockl,0,0,0,0,,,,,
12072127,recstockh,0,0,0,0,,,,,
12072128,adsmove,0,0,0,0,,,,,
12072129,adsidle,0,0,0,0,,,,,
