1546000,ironsight,0,0,0,0,,,,,,,,,,,,,
1546001,ironsdefault,0,0,0,0,,,,,,,,,,,,,
1546002,reflexmini,0,0,0,0,,,,,,,,,,,,,
1546003,reflexmini2,0,0,0,0,,,,,,,,,,,,,
1546004,reflexmini3,0,0,0,0,547,10,,,,,,,,,,,
1546005,reflex,0,0,0,0,,,,,,,,,,,,,
1546006,reflex2,0,0,0,0,,,,,,,,,,,,,
1546007,reflex3,0,0,0,0,,,,,,,,,,,,,
1546008,reflex4,0,0,0,0,,,,,,,,,,,,,
1546009,scope,0,0,0,0,,,,,,,,,,,,,
1546010,reflex5,0,0,0,0,,,,,,,,,,,,,
1546011,holo,0,0,0,0,550,3,1014,4,,,,,,,,,
1546012,holo2,0,0,0,0,,,,,,,,,,,,,
1546013,holo3,0,0,0,0,1017,2,,,,,,,,,,,
1546014,acog2,0,0,0,0,1013,2,,,,,,,,,,,
1546015,acog,0,0,0,0,,,,,,,,,,,,,
1546016,scopenorail,0,0,0,0,,,,,,,,,,,,,
1546017,acog3,0,0,0,0,,,,,,,,,,,,,
1546018,acog4,0,0,0,0,,,,,,,,,,,,,
1546019,thermal,0,0,0,0,,,,,,,,,,,,,
1546020,thermal2,0,0,0,0,,,,,,,,,,,,,
1546021,thermalvz,0,0,0,0,,,,,,,,,,,,,
1546022,hybrid,0,0,0,0,,,,,,,,,,,,,
1546023,hybrid2,0,0,0,0,1016,7,,,,,,,,,,,
1546024,hybrid3,0,0,0,0,,,,,,,,,,,,,
1546025,hybrid4,0,0,0,0,,,,,,,,,,,,,
1546026,vzscope,0,0,0,0,,,,,,,,,,,,,
1546027,silencer2,0,0,0,0,,,,,,,,,,,,,
1546028,silencer,0,0,0,0,,,,,,,,,,,,,
1546029,silencer3,0,0,0,0,1014,4,1015,5,1017,7,,,,,,,
1546030,silencer4,0,0,0,0,,,,,,,,,,,,,
1546031,brake,0,0,0,0,,,,,,,,,,,,,
