24435456,camo_mp_t9tier1_01,0,0,0,0,
21563732,camo_mp_t9tier1_02,0,0,0,0,
29375661,camo_mp_t9tier1_03,0,0,0,0,
32011448,camo_mp_t9tier1_04,0,0,0,0,
31418031,camo_mp_t9tier1_05,0,0,0,0,
18483127,camo_mp_t9tier2_01,0,0,0,0,
20330657,camo_mp_t9tier2_02,0,0,0,0,
22269234,camo_mp_t9tier2_03,0,0,0,0,
19767563,camo_mp_t9tier2_04,0,0,0,0,
20593115,camo_mp_t9tier2_05,0,0,0,0,
18678282,camo_mp_t9tier3_01,0,0,0,0,
31147957,camo_mp_t9tier3_02,0,0,0,0,
29834869,camo_mp_t9tier3_03,0,0,0,0,
23645193,camo_mp_t9tier3_04,0,0,0,0,
31572575,camo_mp_t9tier3_05,0,0,0,0,
25515773,camo_mp_t9tier4_01,0,0,0,0,
32447348,camo_mp_t9tier4_02,0,0,0,0,
23680255,camo_mp_t9tier4_03,0,0,0,0,
27798828,camo_mp_t9tier4_04,0,0,0,0,
19731327,camo_mp_t9tier4_05,0,0,0,0,
24886202,camo_mp_t9tier5_01,0,0,0,0,
32441772,camo_mp_t9tier5_02,0,0,0,0,
20901248,camo_mp_t9tier5_03,0,0,0,0,
24227451,camo_mp_t9tier5_04,0,0,0,0,
23950005,camo_mp_t9tier5_05,0,0,0,0,
28825127,camo_mp_t9tier6_01,0,0,0,0,
19949850,camo_mp_t9tier6_02,0,0,0,0,
29869464,camo_mp_t9tier6_03,0,0,0,0,
25288622,camo_mp_t9tier6_04,0,0,0,0,
30527288,camo_mp_t9tier6_05,0,0,0,0,
25726889,camo_mp_t9tier7_01,0,0,0,0,
27698281,camo_mp_t9tier7_02,0,0,0,0,
31043208,camo_mp_t9tier7_03,0,0,0,0,
23346794,camo_mp_t9tier7_04,0,0,0,0,
28726265,camo_mp_t9tier7_05,0,0,0,0,
24859315,camo_mp_t9mastery_gold,0,0,0,0,
20393602,camo_mp_t9mastery_diamond,0,0,0,0,
27899082,camo_mp_t9mastery_darkmatter,0,0,0,0,
