12106000,ironsight,0,0,0,0,,,
12106001,ironsdefault,0,0,0,0,,,
12106002,reflexmini,0,0,0,0,,,
12106003,reflexmini2,0,0,0,0,,,
12106004,reflexmini3,0,0,0,0,1131,2,
12106005,reflex,0,0,0,0,,,
12106006,reflex2,0,0,0,0,,,
12106007,reflex3,0,0,0,0,,,
12106008,reflex4,0,0,0,0,,,
12106009,scope,0,0,0,0,,,
12106010,reflex5,0,0,0,0,,,
12106011,holo,0,0,0,0,,,
12106012,holo2,0,0,0,0,,,
12106013,holo3,0,0,0,0,,,
12106014,acog2,0,0,0,0,,,
12106015,acog,0,0,0,0,,,
12106016,scopenorail,0,0,0,0,,,
12106017,acog3,0,0,0,0,,,
12106018,acog4,0,0,0,0,,,
12106019,thermal,0,0,0,0,,,
12106020,thermal2,0,0,0,0,,,
12106021,thermal3,0,0,0,0,,,
12106022,thermalvz,0,0,0,0,,,
12106023,hybrid,0,0,0,0,,,
12106024,hybrid2,0,0,0,0,,,
12106025,hybrid3,0,0,0,0,,,
12106026,hybrid4,0,0,0,0,,,
12106027,vzscope,0,0,0,0,,,
12106028,silencer2,0,0,0,0,,,
12106029,silencer,0,0,0,0,,,
12106030,silencer3,0,0,0,0,,,
12106031,silencer4,0,0,0,0,,,
12106032,brake,0,0,0,0,,,
12106033,comp,0,0,0,0,,,
12106034,flashhider,0,0,0,0,,,
12106035,melee,0,0,0,0,,,
12106036,melee2,0,0,0,0,,,
12106037,choke,0,0,0,0,,,
12106038,meleeub,0,0,0,0,,,
12106039,gripang,0,0,0,0,,,
12106040,gripangpro,0,0,0,0,,,
12106041,gripvert,0,0,0,0,,,
12106042,gripcust,0,0,0,0,,,
12106043,gripcust2,0,0,0,0,,,
12106044,griprear,0,0,0,0,,,
12106045,gripvertpro,0,0,0,0,,,
12106046,gripdefault,0,0,0,0,,,
12106047,bipod,0,0,0,0,,,
12106048,gl,0,0,0,0,,,
12106049,ubshtgn02,0,0,0,0,,,
12106050,ubshtgn,0,0,0,0,,,
12106051,glsmoke,0,0,0,0,,,
12106052,glgas,0,0,0,0,,,
12106053,glconc,0,0,0,0,,,
12106054,glflash,0,0,0,0,,,
12106055,glincendiary,0,0,0,0,,,
12106056,glsemtex,0,0,0,0,,,
12106057,glsnap,0,0,0,0,,,
12106058,akimbo,0,0,0,7000,,,
12106059,fmj,0,0,0,0,,,
12106060,xmags,0,0,0,0,1131,1,
12106061,drums,0,0,0,0,,,
12106062,xmagslrg,0,0,0,0,,,
12106063,vertmags,0,0,0,0,,,
12106064,calcust,0,0,0,0,,,
12106065,smags,0,0,0,0,,,
12106066,calcust2,0,0,0,0,,,
12106067,laser,0,0,0,0,,,
12106068,laserir,0,0,0,0,,,
12106069,laserrange,0,0,0,0,,,
12106070,laserbalanced,0,0,0,0,,,
