80000,cos_001,1,50,10,0,0,
80001,cos_002,1,250,50,0,1,
80002,cos_003,2,1000,200,1000,1,
80003,cos_004,2,1000,200,1000,1,
80004,cos_005,1,1000,200,1000,0,
80005,cos_006,1,1000,200,1000,0,
80006,cos_007,2,1000,200,2000,1,
80007,cos_008,1,5000,1000,2000,1,
80008,cos_009,2,5000,1000,1000,1,
80009,cos_010,2,5000,1000,1000,1,
80010,cos_011,1,5000,1000,2000,1,
80011,cos_012,2,5000,1000,1000,1,
80012,cos_013,2,50,10,0,1,
80013,cos_014,2,50,10,3000,1,
80014,cos_015,3,50,10,0,1,
80015,cos_016,1,50,10,0,0,
80016,cos_017,2,250,50,1000,1,
80017,cos_018,1,250,50,0,0,
80018,cos_019,1,250,50,0,0,
80019,cos_020,1,250,50,0,0,
80020,cos_021,2,50,10,1000,1,
80021,cos_022,1,50,10,0,0,
80022,cos_023,2,50,10,1000,1,
80023,cos_024,2,50,10,1000,1,
80024,cos_025,2,250,50,1000,1,
80025,cos_026,2,250,50,0,0,
80026,cos_027,2,250,50,1000,1,
80027,cos_028,1,250,50,0,0,
80028,cos_029,2,50,10,2000,1,
80029,cos_030,2,50,10,0,0,
80030,cos_031,2,50,10,1000,1,
80031,cos_032,1,50,10,0,0,
80032,cos_033,2,250,50,1000,1,
80033,cos_034,3,250,50,2000,1,
80034,cos_035,2,250,50,1000,1,
80035,cos_036,2,250,50,1000,1,
80036,cos_037,2,50,10,1000,1,
80037,cos_038,1,50,10,1000,0,
80038,cos_039,3,50,10,1000,1,
80039,cos_040,1,250,50,3000,1,
80040,cos_041,2,1000,200,1000,1,
80041,cos_042,2,1000,200,1000,1,
80042,cos_043,2,1000,200,2000,1,
80043,cos_044,1,1000,200,2000,1,
80044,cos_045,2,1000,200,1000,1,
80045,cos_046,2,5000,1000,1000,1,
80046,cos_047,2,5000,1000,0,1,
80047,cos_048,1,5000,1000,0,1,
80048,cos_049,3,5000,1000,2000,1,
80049,cos_050,1,5000,1000,0,1,
80050,cos_051,2,50,10,1000,1,
80051,cos_052,1,250,50,0,1,
80052,cos_053,2,1000,200,1000,1,
80053,cos_054,3,1000,200,2000,1,
80054,cos_055,3,1000,200,2000,1,
80055,cos_056,2,1000,200,0,0,
80056,cos_057,1,1000,200,0,0,
80057,cos_058,3,5000,1000,4000,1,
80058,cos_059,2,5000,1000,1000,1,
80059,cos_060,2,5000,1000,1000,1,
80060,cos_061,2,5000,1000,1000,1,
80061,cos_062,2,5000,1000,1000,1,
80062,cos_063,2,50,10,0,1,
80063,cos_064,2,250,50,1000,1,
80064,cos_065,0,1000,200,1000,1,
80065,cos_066,3,1000,200,1000,1,
80066,cos_067,0,1000,200,1000,1,
80067,cos_068,0,1000,200,1000,1,
80068,cos_069,2,1000,200,1000,1,
80069,cos_070,2,5000,1000,1000,1,
80070,cos_071,2,5000,1000,1000,1,
80071,cos_072,2,5000,1000,1000,1,
80072,cos_073,2,5000,1000,1000,1,
80073,cos_074,2,5000,1000,1000,1,
80074,cos_075,2,50,10,1000,1,
80075,cos_076,2,250,50,1000,1,
80076,cos_077,2,1000,200,1000,1,
80077,cos_078,2,1000,200,1000,1,
80078,cos_079,0,1000,200,1000,1,
80079,cos_080,0,1000,200,1000,1,
80080,cos_081,0,1000,200,1000,1,
80081,cos_082,0,5000,1000,1000,1,
80082,cos_083,0,5000,1000,1000,1,
80083,cos_084,0,5000,1000,1000,1,
80084,cos_085,2,5000,1000,0,0,
80085,cos_086,2,5000,1000,1000,1,
80086,cos_087,3,1000,200,1000,1,
80087,cos_088,2,5000,1000,1000,1,
80088,cos_089,2,5000,1000,1000,1,
80089,cos_090,2,5000,1000,1000,1,
80090,cos_091,2,5000,1000,0,0,
80091,cos_092,2,5000,1000,1000,1,
80092,cos_093,2,5000,1000,1000,1,
80093,cos_094,1,50,10,0,0,
80094,cos_095,2,250,50,1000,1,
80095,cos_096,2,1000,200,1000,1,
80096,cos_097,2,1000,200,1000,1,
80097,cos_098,2,1000,200,1000,1,
80098,cos_099,2,1000,200,1000,1,
80099,cos_100,1,1000,200,1000,1,
80100,cos_101,2,5000,1000,1000,1,
