180005,ui_emblem_001,2,0,0,2000,1,,
180006,ui_emblem_002,3,0,0,1000,1,,
180007,ui_emblem_003,2,0,0,1000,1,,
180008,ui_emblem_004,3,0,0,2000,1,,
180009,ui_emblem_005,2,0,0,2000,1,,
180010,ui_emblem_006,2,0,0,2000,1,,
180011,ui_emblem_007,3,0,0,1000,1,,
180012,ui_emblem_008,2,0,0,2000,1,,
180013,ui_emblem_009,3,0,0,2000,1,,
180014,ui_emblem_010,2,0,0,2000,1,,
180015,ui_emblem_011,2,0,0,1000,1,,
180016,ui_emblem_012,1,0,0,0,0,,
180017,ui_emblem_013,1,0,0,1000,0,,
180018,ui_emblem_014,1,0,0,0,0,,
180019,ui_emblem_015,1,0,0,0,0,,
180020,ui_emblem_016,1,0,0,2000,1,,
180021,ui_emblem_017,1,0,0,0,0,,
180022,ui_emblem_018,2,0,0,0,0,,
180023,ui_emblem_019,2,0,0,0,0,,
180024,ui_emblem_020,1,0,0,2000,1,,
180025,ui_emblem_021,2,0,0,1000,1,,
180026,ui_emblem_022,1,0,0,2000,1,,
180027,ui_emblem_023,2,0,0,2000,1,,
180028,ui_emblem_024,2,0,0,2000,1,,
180029,ui_emblem_025,3,0,0,2000,1,,
180030,ui_emblem_026,3,0,0,2000,1,,
180031,ui_emblem_027,3,0,0,2000,1,,
180032,ui_emblem_028,2,0,0,2000,1,,
180033,ui_emblem_029,2,0,0,2000,1,,
180034,ui_emblem_030,2,0,0,2000,1,,
180035,ui_emblem_031,2,0,0,3000,1,,
180036,ui_emblem_032,2,0,0,4001,1,,
180037,ui_emblem_033,2,0,0,2000,1,,
180038,ui_emblem_034,3,0,0,5000,1,,
180039,ui_emblem_035,3,0,0,0,0,,
180040,ui_emblem_036,2,0,0,0,0,,
180041,ui_emblem_037,1,0,0,2000,1,,
180042,ui_emblem_038,3,0,0,1000,1,,
180043,ui_emblem_039,1,0,0,2000,1,,
180044,ui_emblem_040,2,0,0,1000,1,,
180045,ui_emblem_041,2,0,0,3000,1,,
180046,ui_emblem_042,3,0,0,5000,1,,
180047,ui_emblem_043,0,0,0,1000,1,,
180048,ui_emblem_044,3,0,0,3000,1,,
180049,ui_emblem_045,0,0,0,1000,0,,
180050,ui_emblem_046,0,0,0,1000,1,,
180051,ui_emblem_047,2,0,0,2000,1,,
180052,ui_emblem_048,3,0,0,1000,1,,
180053,ui_emblem_049,0,0,0,1000,1,,
180054,ui_emblem_050,1,0,0,2000,1,,
180055,ui_emblem_051,2,0,0,0,0,,
180056,ui_emblem_052,2,0,0,0,0,,
180057,ui_emblem_053,3,0,0,2000,1,,
180058,ui_emblem_054,2,0,0,2000,1,,
180059,ui_emblem_055,1,0,0,1000,0,,
180060,ui_emblem_056,2,0,0,0,1,,
180061,ui_emblem_057,1,0,0,0,1,,
180062,ui_emblem_058,2,0,0,0,1,,
180063,ui_emblem_059,1,0,0,0,1,,
180064,ui_emblem_060,2,0,0,0,1,,
180065,ui_emblem_061,1,0,0,1000,0,,
180066,ui_emblem_062,2,0,0,0,1,,
180067,ui_emblem_063,1,0,0,0,1,,
180068,ui_emblem_064,2,0,0,2000,1,,
180069,ui_emblem_065,1,0,0,2000,1,,
180070,ui_emblem_066,2,0,0,1000,1,,
180071,ui_emblem_067,1,0,0,1000,1,,
180072,ui_emblem_068,1,0,0,1000,1,,
180073,ui_emblem_069,1,0,0,1000,1,,
180074,ui_emblem_070,1,0,0,1000,1,,
180075,ui_emblem_071,1,0,0,1000,1,,
180076,ui_emblem_072,1,0,0,1000,1,,
180077,ui_emblem_073,0,0,0,1000,1,,
180078,ui_emblem_074,0,0,0,1000,1,,
180079,ui_emblem_075,0,0,0,1000,1,,
180080,ui_emblem_076,0,0,0,1000,1,,
180081,ui_emblem_077,0,0,0,1000,1,,
180082,ui_emblem_078,0,0,0,1000,1,,
180083,ui_emblem_079,0,0,0,1000,1,,
180084,ui_emblem_080,0,0,0,1000,1,,
180085,ui_emblem_081,0,0,0,1000,1,,
180086,ui_emblem_082,0,0,0,1000,1,,
180087,ui_emblem_083,0,0,0,1000,1,,
180088,ui_emblem_084,0,0,0,1000,1,,
180089,ui_emblem_085,3,0,0,0,1,,
180090,ui_emblem_086,3,0,0,0,1,,
180091,ui_emblem_087,3,0,0,0,1,,
180092,ui_emblem_088,3,0,0,0,1,,
180093,ui_emblem_089,3,0,0,0,1,,
180094,ui_emblem_090,3,0,0,1000,1,,
180095,ui_emblem_091,0,0,0,1000,1,,
180096,ui_emblem_092,1,0,0,3000,1,,
180097,ui_emblem_093,0,0,0,1000,1,,
180098,ui_emblem_094,1,0,0,1000,1,,
180099,ui_emblem_095,2,0,0,5000,1,,
180100,ui_emblem_096,1,0,0,2000,1,,
180101,ui_emblem_097,2,0,0,3000,1,,
180102,ui_emblem_098,0,0,0,1000,1,,
180103,ui_emblem_099,1,0,0,3000,1,,
180104,ui_emblem_100,2,0,0,4000,1,,
180105,ui_emblem_101,3,0,0,1000,1,,
180106,ui_emblem_102,0,0,0,1000,1,,
180107,ui_emblem_103,0,0,0,1000,1,,
180108,ui_emblem_104,1,0,0,2000,1,,
180109,ui_emblem_105,1,0,0,1000,1,,
180110,ui_emblem_106,1,0,0,2000,1,,
180111,ui_emblem_107,1,0,0,2000,1,,
180112,ui_emblem_108,0,0,0,1000,1,,
180113,ui_emblem_109,1,0,0,3000,1,,
180114,ui_emblem_110,0,0,0,1000,1,,
180115,ui_emblem_111,2,0,0,2000,1,,
