12089000,ironsight,0,0,0,0,,,
12089001,ironsdefault,0,0,0,0,,,
12089002,reflexmini,0,0,0,0,,,
12089003,reflexmini2,0,0,0,0,,,
12089004,reflexmini3,0,0,0,0,,,
12089005,reflex,0,0,0,0,,,
12089006,reflex2,0,0,0,0,,,
12089007,reflex3,0,0,0,0,,,
12089008,reflex4,0,0,0,0,,,
12089009,scope,0,0,0,0,,,
12089010,reflex5,0,0,0,0,,,
12089011,holo,0,0,0,0,1194,1,
12089012,holo2,0,0,0,0,,,
12089013,holo3,0,0,0,0,,,
12089014,acog2,0,0,0,0,,,
12089015,acog,0,0,0,0,,,
12089016,scopenorail,0,0,0,0,,,
12089017,acog3,0,0,0,0,,,
12089018,acog4,0,0,0,0,,,
12089019,thermal,0,0,0,0,,,
12089020,thermal2,0,0,0,0,,,
12089021,thermal3,0,0,0,0,,,
12089022,thermalvz,0,0,0,0,,,
12089023,hybrid,0,0,0,0,,,
12089024,hybrid2,0,0,0,0,,,
12089025,hybrid3,0,0,0,0,,,
12089026,hybrid4,0,0,0,0,,,
12089027,vzscope,0,0,0,0,,,
12089028,silencer2,0,0,0,0,,,
12089029,silencer,0,0,0,0,1194,1,
12089030,silencer3,0,0,0,0,,,
12089031,silencer4,0,0,0,0,,,
12089032,brake,0,0,0,0,,,
12089033,comp,0,0,0,0,,,
12089034,flashhider,0,0,0,0,,,
12089035,melee,0,0,0,0,,,
12089036,melee2,0,0,0,0,,,
12089037,choke,0,0,0,0,,,
12089038,meleeub,0,0,0,0,,,
12089039,gripang,0,0,0,0,1204,1,
12089040,gripangpro,0,0,0,0,,,
12089041,gripvert,0,0,0,0,,,
12089042,gripcust,0,0,0,0,,,
12089043,gripcust2,0,0,0,0,,,
12089044,griprear,0,0,0,0,,,
12089045,gripvertpro,0,0,0,0,,,
12089046,gripdefault,0,0,0,0,,,
12089047,bipod,0,0,0,0,,,
12089048,gl,0,0,0,0,,,
12089049,ubshtgn02,0,0,0,0,,,
12089050,ubshtgn,0,0,0,0,,,
12089051,glsmoke,0,0,0,0,,,
12089052,glgas,0,0,0,0,,,
12089053,glconc,0,0,0,0,,,
12089054,glflash,0,0,0,0,,,
12089055,glincendiary,0,0,0,0,,,
12089056,glsemtex,0,0,0,0,,,
12089057,glsnap,0,0,0,0,,,
12089058,akimbo,0,0,0,0,,,
12089059,fmj,0,0,0,0,,,
12089060,xmags,0,0,0,0,,,
12089061,drums,0,0,0,0,,,
12089062,xmagslrg,0,0,0,0,,,
12089063,vertmags,0,0,0,0,,,
12089064,calcust,0,0,0,0,,,
12089065,smags,0,0,0,0,1195,1,
12089066,calcust2,0,0,0,0,,,
12089067,laser,0,0,0,0,,,
12089068,laserir,0,0,0,0,,,
12089069,laserrange,0,0,0,0,,,
12089070,laserbalanced,0,0,0,0,,,
12089071,laserads,0,0,0,0,,,
12089072,stockl,0,0,0,0,,,
12089073,stockcust,0,0,0,0,,,
12089074,stocks,0,0,0,0,,,
12089075,pistolgrip02,0,0,0,0,,,
12089076,stockno,0,0,0,0,1194,1,
12089077,guardlight,0,0,0,0,,,
12089078,stockh,0,0,0,0,,,
12089079,stockfold,0,0,0,0,,,
12089080,pistolgrip03,0,0,0,0,,,
12089081,pistolgrip01,0,0,0,0,,,
12089082,pistolgrip06,0,0,0,0,1195,1,
12089083,pistolgrip04,0,0,0,0,,,
12089084,guardheavy,0,0,0,0,,,
12089085,guardcust,0,0,0,0,,,
12089086,calsmg,0,0,0,0,,,
12089087,calsmgdrums,0,0,0,0,,,
12089088,calar,0,0,0,0,,,
12089089,calsnpr,0,0,0,0,,,
12089090,vertmags2,0,0,0,0,,,
12089091,calcustmags,0,0,0,0,,,
12089092,calcustmags2,0,0,0,0,,,
12089093,bolt,0,0,0,0,,,
12089094,bolt2,0,0,0,0,,,
12089095,bolt3,0,0,0,0,,,
12089096,bolt4,0,0,0,0,,,
12089097,barcust3,0,0,0,0,,,
12089098,barlong,0,0,0,0,1194,1,
12089099,barcust,0,0,0,0,,,
12089100,barmid,0,0,0,0,1195,1,
12089101,barshort,0,0,0,0,,,
12089102,barcust2,0,0,0,0,,,
12089103,barsil,0,0,0,0,,,
12089104,barsil2,0,0,0,0,,,
12089105,barcustnoguard,0,0,0,0,,,
12089106,barextra,0,0,0,0,,,
12089107,barshortnoguard,0,0,0,0,,,
12089108,pistolgrip05,0,0,0,0,,,
12089109,linearbrake,0,0,0,0,,,
12089110,cabletac,0,0,0,0,,,
12089111,triggripcust,0,0,0,0,,,
12089112,trigcust,0,0,0,0,,,
12089113,trigcust02,0,0,0,0,,,
12089114,trigcust03,0,0,0,0,,,
12089115,trig,0,0,0,0,,,
12089116,triggrip,0,0,0,0,,,
12089117,rack,0,0,0,0,,,
12089118,strap,0,0,0,0,,,
12089119,semi,0,0,0,0,,,
12089120,burst,0,0,0,0,,,
12089121,auto,0,0,0,0,,,
12089122,done,0,0,0,0,,,
12089123,scopenvg,0,0,0,0,,,
12089124,toprailcust,0,0,0,0,,,
