12071000,ironsight,0,0,0,0,,,,,
12071001,ironsdefault,0,0,0,0,,,,,
12071002,reflexmini,0,0,0,0,,,,,
12071003,reflexmini2,0,0,0,0,,,,,
12071004,reflexmini3,0,0,0,0,,,,,
12071005,reflex,0,0,0,0,,,,,
12071006,reflex2,0,0,0,0,,,,,
12071007,reflex3,0,0,0,0,,,,,
12071008,reflex4,0,0,0,0,,,,,
12071009,scope,0,0,0,0,,,,,
12071010,reflex5,0,0,0,0,,,,,
12071011,holo,0,0,0,0,,,,,
12071012,holo2,0,0,0,0,,,,,
12071013,holo3,0,0,0,0,,,,,
12071014,acog2,0,0,0,0,,,,,
12071015,acog,0,0,0,0,,,,,
12071016,scopenorail,0,0,0,0,,,,,
12071017,acog3,0,0,0,0,,,,,
12071018,acog4,0,0,0,0,,,,,
12071019,thermal,0,0,0,0,,,,,
12071020,thermal2,0,0,0,0,,,,,
12071021,thermal3,0,0,0,0,,,,,
12071022,thermalvz,0,0,0,0,,,,,
12071023,hybrid,0,0,0,0,,,,,
12071024,hybrid2,0,0,0,0,,,,,
12071025,hybrid3,0,0,0,0,,,,,
12071026,hybrid4,0,0,0,0,,,,,
12071027,vzscope,0,0,0,0,,,,,
12071028,silencer2,0,0,0,0,,,,,
12071029,silencer,0,0,0,0,1171,1,,,
12071030,silencer3,0,0,0,0,,,,,
12071031,silencer4,0,0,0,0,,,,,
12071032,brake,0,0,0,0,,,,,
12071033,comp,0,0,0,0,,,,,
12071034,flashhider,0,0,0,0,,,,,
12071035,melee,0,0,0,0,,,,,
12071036,melee2,0,0,0,0,,,,,
12071037,choke,0,0,0,0,,,,,
12071038,meleeub,0,0,0,0,,,,,
12071039,gripang,0,0,0,0,,,,,
12071040,gripangpro,0,0,0,0,,,,,
12071041,gripvert,0,0,0,0,,,,,
12071042,gripcust,0,0,0,0,,,,,
12071043,gripcust2,0,0,0,0,,,,,
12071044,griprear,0,0,0,0,,,,,
12071045,gripvertpro,0,0,0,0,,,,,
12071046,gripdefault,0,0,0,0,,,,,
12071047,bipod,0,0,0,0,,,,,
12071048,gl,0,0,0,0,,,,,
12071049,ubshtgn02,0,0,0,0,,,,,
12071050,ubshtgn,0,0,0,0,,,,,
12071051,glsmoke,0,0,0,0,,,,,
12071052,glgas,0,0,0,0,,,,,
12071053,glconc,0,0,0,0,,,,,
12071054,glflash,0,0,0,0,,,,,
12071055,glincendiary,0,0,0,0,,,,,
12071056,glsemtex,0,0,0,0,,,,,
12071057,glsnap,0,0,0,0,,,,,
12071058,akimbo,0,0,0,0,,,,,
12071059,fmj,0,0,0,0,,,,,
12071060,xmags,0,0,0,0,,,,,
12071061,drums,0,0,0,0,,,,,
12071062,xmagslrg,0,0,0,0,,,,,
12071063,vertmags,0,0,0,0,1151,1,1171,2,
12071064,calcust,0,0,0,0,,,,,
12071065,smags,0,0,0,0,,,,,
12071066,calcust2,0,0,0,0,,,,,
12071067,laser,0,0,0,0,,,,,
12071068,laserir,0,0,0,0,,,,,
12071069,laserrange,0,0,0,0,,,,,
12071070,laserbalanced,0,0,0,0,,,,,
12071071,laserads,0,0,0,0,,,,,
12071072,stockl,0,0,0,0,,,,,
12071073,stockcust,0,0,0,0,,,,,
12071074,stocks,0,0,0,0,,,,,
12071075,pistolgrip02,0,0,0,0,,,,,
12071076,stockno,0,0,0,0,,,,,
