2028000,camo_01a,0,0,0,0,
2028001,camo_01b,0,0,0,0,
2028002,camo_01c,0,0,0,0,
2028003,camo_01d,0,0,0,0,
2028004,camo_01e,0,0,0,0,
2028005,camo_01f,0,0,0,0,
2028006,camo_01g,0,0,0,0,
2028007,camo_01h,0,0,0,0,
2028008,camo_01i,0,0,0,0,
2028009,camo_01j,0,0,0,0,
2028010,camo_02a,0,0,0,0,
2028011,camo_02b,0,0,0,0,
2028012,camo_02c,0,0,0,0,
2028013,camo_02d,0,0,0,0,
2028014,camo_02e,0,0,0,0,
2028015,camo_02f,0,0,0,0,
2028016,camo_02g,0,0,0,0,
2028017,camo_02h,0,0,0,0,
2028018,camo_02i,0,0,0,0,
2028019,camo_02j,0,0,0,0,
2028020,camo_03a,0,0,0,0,
2028021,camo_03b,0,0,0,0,
2028022,camo_03c,0,0,0,0,
2028023,camo_03d,0,0,0,0,
2028024,camo_03e,0,0,0,0,
2028025,camo_03f,0,0,0,0,
2028026,camo_03g,0,0,0,0,
2028027,camo_03h,0,0,0,0,
2028028,camo_03i,0,0,0,0,
2028029,camo_03j,0,0,0,0,
2028030,camo_04a,0,0,0,0,
2028031,camo_04b,0,0,0,0,
2028032,camo_04c,0,0,0,0,
2028033,camo_04d,0,0,0,0,
2028034,camo_04e,0,0,0,0,
2028035,camo_04f,0,0,0,0,
2028036,camo_04g,0,0,0,0,
2028037,camo_04h,0,0,0,0,
2028038,camo_04i,0,0,0,0,
2028039,camo_04j,0,0,0,0,
2028040,camo_05a,0,0,0,0,
2028041,camo_05b,0,0,0,0,
2028042,camo_05c,0,0,0,0,
2028043,camo_05d,0,0,0,0,
2028044,camo_05e,0,0,0,0,
2028045,camo_05f,0,0,0,0,
2028046,camo_05g,0,0,0,0,
2028047,camo_05h,0,0,0,0,
2028048,camo_05i,0,0,0,0,
2028049,camo_05j,0,0,0,0,
2028050,camo_06a,0,0,0,0,
2028051,camo_06b,0,0,0,0,
2028052,camo_06c,0,0,0,0,
2028053,camo_06d,0,0,0,0,
2028054,camo_06e,0,0,0,0,
2028055,camo_06f,0,0,0,0,
2028056,camo_06g,0,0,0,0,
2028057,camo_06h,0,0,0,0,
2028058,camo_06i,0,0,0,0,
2028059,camo_06j,0,0,0,0,
2028060,camo_07a,0,0,0,0,
2028061,camo_07b,0,0,0,0,
2028062,camo_07c,0,0,0,0,
2028063,camo_07d,0,0,0,0,
2028064,camo_07e,0,0,0,0,
2028065,camo_07f,0,0,0,0,
2028066,camo_07g,0,0,0,0,
2028067,camo_07h,0,0,0,0,
2028068,camo_07i,0,0,0,0,
2028069,camo_07j,0,0,0,0,
2028070,camo_08a,0,0,0,0,
2028071,camo_08b,0,0,0,0,
2028072,camo_08c,0,0,0,0,
2028073,camo_08d,0,0,0,0,
2028074,camo_08e,0,0,0,0,
2028075,camo_08f,0,0,0,0,
2028076,camo_08g,0,0,0,0,
2028077,camo_08h,0,0,0,0,
2028078,camo_08i,0,0,0,0,
2028079,camo_08j,0,0,0,0,
2028080,camo_09a,0,0,0,0,
2028081,camo_09b,0,0,0,0,
2028082,camo_09c,0,0,0,0,
2028083,camo_09d,0,0,0,0,
2028084,camo_09e,0,0,0,0,
2028085,camo_09f,0,0,0,0,
2028086,camo_09g,0,0,0,0,
2028087,camo_09h,0,0,0,0,
2028088,camo_09i,0,0,0,0,
2028089,camo_09j,0,0,0,0,
2028090,camo_10a,0,0,0,0,
2028091,camo_10b,0,0,0,0,
2028092,camo_10c,0,0,0,0,
2028093,camo_10d,0,0,0,0,
2028094,camo_10e,0,0,0,0,
2028095,camo_10f,0,0,0,0,
2028096,camo_10g,0,0,0,0,
2028097,camo_10h,0,0,0,0,
2028098,camo_10i,0,0,0,0,
2028099,camo_10j,0,0,0,0,
2028100,camo_11a,0,0,0,0,
2028101,camo_11b,0,0,0,0,
2028102,camo_11c,0,0,0,0,
2028103,camo_00a,0,0,0,0,
2028104,camo_00b,0,0,0,0,
2028105,camo_00c,0,0,0,0,
2028106,camo_12a,0,0,0,0,
2028107,camo_12b,0,0,0,0,
2028108,camo_12c,0,0,0,0,
2028109,camo_12d,0,0,0,0,
2028110,camo_12e,0,0,0,0,
2028111,camo_12f,0,0,0,0,
2028112,camo_12g,0,0,0,0,
2028113,camo_12h,0,0,0,0,
2028114,camo_12i,0,0,0,0,
2028115,camo_12j,0,0,0,0,
2028116,camo_12k,0,0,0,0,
2028117,camo_12l,0,0,0,0,
2028118,camo_11d,0,0,0,0,
2028119,camo_00d,0,0,0,0,
