50000,equip_frag,0,0,0,0,1,
50001,equip_semtex,0,0,0,0,1,
50002,equip_molotov,0,0,0,0,1,
50003,equip_claymore,0,0,0,0,1,
50004,equip_throwing_knife,0,0,0,0,1,
50005,equip_c4,0,0,0,0,1,
50006,equip_thermite,0,0,0,0,1,
50007,equip_at_mine,0,0,0,0,1,
50008,equip_flash,0,0,0,0,0,
50009,equip_smoke,0,0,0,0,0,
50010,equip_concussion,0,0,0,0,0,
50011,equip_adrenaline,0,0,0,0,0,
50012,equip_decoy,0,0,0,0,0,
50013,equip_gas_grenade,0,0,0,0,1,
50014,equip_snapshot_grenade,0,0,0,0,0,
50015,equip_hb_sensor,0,0,0,0,0,
50016,equip_rock,0,0,0,0,0,
50017,equip_throwing_knife_fire,0,0,0,0,1,
50018,equip_throwing_knife_electric,0,0,0,0,1,
50019,equip_throwing_knife_drill,0,0,0,0,1,
50020,equip_geiger_counter,0,0,0,0,,
