iw8_acc_attach_face_analog_1,-0.3,0,-1.7,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_analog_2,-0.3,0,-1.7,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_analog_3,-0.3,0,-1.7,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_analog_4,-0.3,0,-1.7,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_analog_1,-0.1,0,-1.7,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_analog_code,-0.1,0,-1.7,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_b,-0.3,0,-1.6,0,0,0,-178.5,180,0,iw8_acc_weapon_watch_pet,1,
iw8_acc_attach_face_digital_b_1,-0.3,0,-1.6,0,0,0,-178.5,180,0,iw8_acc_weapon_watch_pet,1,
iw8_acc_attach_face_digital_c,-0.3,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_c_1,-0.3,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_c_white,-0.3,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_d,-0.3,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_d_1,-0.3,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_e,-0.1,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_e_1,-0.1,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_f,-0.3,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_f_1,-0.3,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_g,-0.1,0,-1.6,0,0,0,-181,177,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_g_1,-0.1,0,-1.6,0,0,0,-181,177,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_h,-0.1,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
iw8_acc_attach_face_digital_h_1,-0.1,0,-1.6,0,0,0,-181,180,0,iw8_acc_weapon_watch_analog_1,1,
