inherit,mp/loot_set_global.csv,,,,
chance,ammo,35,,#ammo by itself - most ammo should spawn with its gun,
chance,health,10,,,
chance,plunder,40,,,
chance,lethal,5,,,
chance,tactical,5,,,
chance,weapon,20,,,
chance,tablet,5,,,
item,brloot_ammo_12g,20,#common,,
item,brloot_ammo_50cal,15,#common,,
item,brloot_ammo_762,20,#common,,
item,brloot_ammo_919,40,#common,,
item,brloot_ammo_rocket,5,#common,,
item,brloot_plunder_cash_uncommon_1,44,#uncommon,,
item,brloot_plunder_cash_uncommon_2,33,#rare,,
item,brloot_plunder_cash_uncommon_3,22,#epic,,
item,brloot_plunder_cash_rare_1,1,#epic,,
item,brloot_assassination_tablet,25,,#tablets,
item,brloot_domination_tablet,30,,#tablets,
item,brloot_scavenger_tablet,45,,#tablets,
