chance,ammo,2,#Ammo should be spawned dependent on weapons that pop out of cache or at random,
chance,health,31,,
chance,plunder,2,,
chance,killstreak,3,,
chance,lethal,14,,
chance,tactical,14,,
chance,super,22,,
chance,weapon,7,,
chance,gear,4,,
chance,tablet,0,,
item,brloot_ammo_919,33,#common,
item,brloot_ammo_rocket,33,#common,
item,brloot_ammo_50cal,33,#common,
item,brloot_offhand_atmine,8,#rare,
item,brloot_offhand_claymore,8,#rare,
item,brloot_offhand_c4,14,#uncommon,
item,brloot_offhand_frag,18,#common,
item,brloot_offhand_molotov,14,#common,
item,brloot_offhand_semtex,18,#common,
item,brloot_offhand_thermite,14,#uncommon,
item,brloot_offhand_throwingknife,18,#common,
item,brloot_health_adrenaline,15,#common,
item,brloot_offhand_binoculars,0,#uncommon,
item,brloot_offhand_concussion,12,#common,
item,brloot_offhand_decoy,15,#common,
item,brloot_offhand_flash,12,#common,
item,brloot_offhand_gas,15,#uncommon,
item,brloot_offhand_heartbeatsensor,8,#rare,
item,brloot_offhand_smoke,12,#common,
item,brloot_offhand_snapshot,8,#uncommon,
item,brloot_offhand_taccover,20,#rare,
item,brloot_offhand_trophysystem,24,#rare,
item,brloot_killstreak_recondrone,15,#epic,
item,brloot_super_deadsilence,20,#rare,
item,brloot_super_munitionsbox,6,#legendary,
item,brloot_super_armorbox,5,#legendary,
item,brloot_weapon_magnum_comm,200,#common,
item,brloot_weapon_magnum_unco,600,#uncommon,
item,brloot_weapon_magnum_rare,400,#rare,
item,brloot_weapon_magnum_epic,200,#epic,
item,brloot_weapon_magnum_lege,100,#legendary,
item,brloot_weapon_deagle_comm,200,#common,
item,brloot_weapon_deagle_unco,600,#uncommon,
item,brloot_weapon_deagle_rare,400,#rare,
item,brloot_weapon_deagle_epic,200,#epic,
item,brloot_weapon_deagle_lege,100,#legendary,
item,brloot_weapon_rpg7_comm,200,#common,
item,brloot_weapon_carlg_epic,200,#epic,
item,brloot_weapon_mgl32_lege,50,#legendary,
item,brloot_weapon_crossbow_lege,50,#legendary,
item,brloot_armor_plate,94,#common,
item,brloot_plate_pouch,6,#common,
item,brloot_plunder_cash_uncommon_1,0,#uncommon,
item,brloot_plunder_cash_uncommon_2,20,#uncommon,
item,brloot_plunder_cash_uncommon_3,12,#uncommon,
item,brloot_plunder_cash_rare_1,8,#rare,
item,brloot_equip_gasmask,100,#legendary,
item,brloot_killstreak_uav,15,#legendary,
item,brloot_killstreak_clusterstrike,25,#epic,
item,brloot_killstreak_precision_airstrike,15,#legendary,
item,brloot_killstreak_shieldturret,45,#rare,
