zone,global,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#Global,
zone,map_airfield,mp/loot_set_global_namedLocation_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_airfieldsuburbs,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_bank,mp/loot_set_plunder_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_boneyard,mp/loot_set_global_namedLocation_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_boneyardsuburbs,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_bookstore,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_bunkers,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_burgertown,mp/loot_set_plunder_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_coast,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_dam,mp/loot_set_global_namedLocation_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_dealership,mp/loot_set_plunder_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_downtown,mp/loot_set_global_namedLocation_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_electronicsstore,mp/loot_set_plunder_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_filmschool,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_firestation,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_gasstation,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_gulag,mp/loot_set_global_namedLocation_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_gunstore,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#POI,
zone,map_hills,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_hospital,mp/loot_set_global_namedLocation_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_hospitalsuburbs,mp/loot_set_global_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
zone,map_layover,mp/loot_set_global_namedLocation_s4.csv,mp/loot_cache_set_global_s4.csv,,#Zone,
