none,<default>,,,,,,MENU/NONE,MENU/NONE,specialty_ks_null,,,,,,1,,,,,0,icon_super_weapon_claw,,,,0,,,,,-1,0,0,0,,placeholder_x,0,,
super_test,<default>,1000,,3,,,MENU/NONE,MENU/NONE,specialty_ks_null,specialty_ks_null,,,,,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,1,,,,,-1,0,0,0,,placeholder_x,0,,
super_bradley,<default>,800,,,,,SUPER_MP/BRADLEY,SUPER_MP/BRADLEY_DESC,hud_icon_killstreak_bradley,icon_killstreak_slot_bradley,,,,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,2,,,,super_pac_sentry,-1,0,0,0,mp_streak_tutorial_bradley,placeholder_x,0,,
super_chopper_gunner,<default>,1120,,,,,SUPER_MP/CHOPPER_GUNNER,SUPER_MP/CHOPPER_GUNNER_DESC,hud_icon_killstreak_apache,icon_killstreak_slot_apache,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,3,,,,,-1,0,0,0,mp_streak_tutorial_chopper,placeholder_x,0,,
super_cruise_predator,<default>,640,,,,,SUPER_MP/CRUISE_PREDATOR,SUPER_MP/CRUISE_PREDATOR_DESC,hud_icon_killstreak_cruise_missile,icon_killstreak_slot_cruise_missile,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,4,,,,,-1,0,0,0,mp_streak_tutorial_cruise_missile,placeholder_x,0,,
super_precision_airstrike,<default>,640,,,,,SUPER_MP/PRECISION_AIRSTRIKE,SUPER_MP/PRECISION_AIRSTRIKE_DESC,hud_icon_killstreak_airstrike,icon_killstreak_slot_airstrike,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,5,,,,,-1,0,0,0,mp_streak_tutorial_airstrike,placeholder_x,0,,
super_toma_strike,<default>,640,,,,,SUPER_MP/TOMA_STRIKE,SUPER_MP/TOMA_STRIKE_DESC,hud_icon_killstreak_tomastrike,icon_killstreak_slot_tomastrike,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,6,,,,,-1,0,0,0,mp_streak_tutorial_cluster,placeholder_x,0,,
super_pac_sentry,<default>,1120,,,,,SUPER_MP/PAC_SENTRY,SUPER_MP/PAC_SENTRY_DESC,hud_icon_killstreak_wheelson,icon_killstreak_slot_wheelson,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,7,,,,,-1,0,0,0,mp_streak_tutorial_sentry,placeholder_x,0,,
super_br_extract,<default>,5,,,,,KILLSTREAKS/PAC_SENTRY,KILLSTREAKS/PAC_SENTRY_DESC,hud_icon_killstreak_wheelson,icon_killstreak_slot_wheelson,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,8,,,,,-1,0,0,0,,placeholder_x,0,,
super_uav,<default>,250,,,,,SUPER_MP/UAV,SUPER_MP/UAV_DESC,hud_icon_killstreak_uav,icon_killstreak_slot_uav,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,9,,,,,-1,0,0,0,mp_streak_tutorial_uav,placeholder_x,0,,
super_tac_cover,tac_cover_mp,175,,,,,EQUIPMENT/TACTICAL_COVER,EQUIPMENT/TACTICAL_COVER_DESC,hud_icon_equipment_tac_cover,frontend_field_upgrade_deployable_cover,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,10,,,,,6,0,0,3,mp_tutorial_deployableCover,icon_fieldupgrade_tac_cover,0,LUA_MENU_MP/TAC_COVER_RECORD_TEXT,
super_recon_drone,<default>,325,,-1,,1,SUPER_MP/RECON_DRONE,SUPER_MP/RECON_DRONE_DESC,hud_icon_killstreak_radardrone_recon,frontend_field_upgrade_recon_drone,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,11,,,,,2,0,0,1,mp_streak_tutorial_recon_drone,icon_fieldupgrade_recon_drone,0,LUA_MENU_MP/RECON_DRONE_RECORD_TEXT,
super_emp_drone,<default>,275,,-1,,1,SUPER_MP/EMPDRONE,SUPER_MP/EMPDRONE_DESC,hud_icon_fieldupgrade_emp_drone,frontend_field_upgrade_emp_drone,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,12,,,,,8,0,0,2,mp_tutorial_eMPDrone,icon_fieldupgrade_emp_drone,1,LUA_MENU_MP/EMP_DRONE_RECORD_TEXT,
super_support_box,<default>,350,,-1,,1,EQUIPMENT/SUPPORT_BOX,EQUIPMENT/SUPPORT_BOX_DESC,hud_icon_fieldupgrade_stopping_power,frontend_field_upgrade_stopping_power,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,13,,,,,4,0,0,1,mp_tutorial_ammoDrop,icon_fieldupgrade_stopping_power,1,,
super_laststand_heal,<default>,120,,-1,,,SUPER_MP/LASTSTAND_HEAL,SUPER_MP/LASTSTAND_HEAL_DESC,hud_icon_fieldupgrade_laststand,icon_fieldupgrade_laststand,,1,0,1,999999,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,14,,,,,-1,1,1,3,mp_tutorial_selfRevive,placeholder_x,0,,
super_remote_detonate,<default>,120,,,,,SUPER_MP/REMOTE_DETONATION,SUPER_MP/REMOTE_DETONATION_DESC,hud_icon_killstreak_death_switch,icon_killstreak_slot_death_switch,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,15,,,,,-1,0,0,0,,placeholder_x,0,,
super_trophy,trophy_mp,125,,,,,EQUIPMENT/TROPHY,EQUIPMENT/TROPHY_DESC,hud_icon_equipment_trophy,frontend_field_upgrade_trophy_system,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_02,iw7_claw_mp_frontend,iw7_claw_mp_frontend,16,,,75,,5,0,0,3,mp_tutorial_trophySystem,icon_fieldupgrade_trophy,1,LUA_MENU_MP/TROPHY_RECORD_TEXT,
super_scramble,<default>,180,,30,,,SUPER_MP/SCRAMBLE,SUPER_MP/SCRAMBLE_DESC,hud_icon_killstreak_scramblerdrone,icon_killstreak_slot_scramblerdrone,,1,0,1,0,,archetype_assault,,0,1,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_03,iw7_claw_mp_frontend,iw7_claw_mp_frontend,17,,,,,-1,0,0,0,mp_streak_tutorial_scrambler,placeholder_x,0,,
super_deadsilence,<default>,150,,15,,,SUPER_MP/DEADSILENCE,SUPER_MP/DEADSILENCE_DESC,hud_icon_fieldupgrade_deadsilence,frontend_field_upgrade_dead_silence,,1,0,1,2,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,18,,,112,,3,0,0,3,mp_tutorial_deadSilence,icon_fieldupgrade_deadsilence,1,LUA_MENU_MP/DEADSILENCE_RECORD_TEXT,
super_tac_insert,flare_mp,225,,,,,SUPER_MP/TAC_INSERT,SUPER_MP/TAC_INSERT_DESC,hud_icon_fieldupgrade_tac_insert,frontend_field_upgrade_tac_insert,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,19,,,,,7,0,0,3,mp_tutorial_tacticalInsert,icon_fieldupgrade_tac_insert,0,LUA_MENU_MP/TAC_INSERT_RECORD_TEXT,
super_ammo_drop,support_box_mp,250,,,,,EQUIPMENT/AMMO_DROP,EQUIPMENT/AMMO_DROP_DESC,hud_icon_equipment_support_box,frontend_field_upgrade_support_box,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,20,,,,,1,0,0,2,mp_tutorial_supportBox,icon_fieldupgrade_support_box,1,LUA_MENU_MP/AMMO_DROP_RECORD_TEXT,
super_weapon_drop,<default>,250,,-1,,1,SUPER_MP/WEAPON_DROP,SUPER_MP/WEAPON_DROP_DESC,hud_icon_fieldupgrade_weapon_drop,frontend_field_upgrade_weapon_drop,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,21,,,,,9,0,0,2,mp_equipment_tutorial_weaponDrop,icon_fieldupgrade_weapon_drop,1,LUA_MENU_MP/WEAPON_DROP_RECORD_TEXT,
super_select,<default>,0,,-1,,,MENU/NONE,MENU/NONE,specialty_ks_null,specialty_ks_null,,,,,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,22,,,,,-1,0,0,0,,placeholder_x,0,,
super_fulton,iw8_fulton_bag_mp,1000,,-1,,,MP/BR_PLUNDER_EXTRACT,SUPER_MP/BR_PLUNDER_EXTRACT_DESC,ui_mp_br_loot_icon_plunder_extract_balloon,ui_mp_br_loot_icon_plunder_extract_balloon,,1,0,,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,23,,,,,-1,0,0,0,,placeholder_x,0,,
super_supply_drop,advanced_supply_drop_marker_mp,500,,-1,,,EQUIPMENT/ADVANCED_SUPPLY_DROP,EQUIPMENT/ADVANCED_SUPPLY_DROP_DESC,ui_mp_br_loot_icon_equipment_requisition_airdrop,ui_mp_br_loot_icon_equipment_requisition_airdrop,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,24,,,,,-1,0,0,0,,placeholder_x,0,,
super_armor_drop,armor_box_mp,250,,,,,EQUIPMENT/ARMOR_DROP,EQUIPMENT/ARMOR_DROP_DESC,ui_mp_br_loot_icon_health_armor_box,frontend_field_upgrade_support_box,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,25,,,,,-1,0,0,0,mp_tutorial_supportBox_armor,icon_fieldupgrade_support_box,1,LUA_MENU_MP/ARMOR_DROP_RECORD_TEXT,
super_vehicle_drop,advanced_vehicle_drop_marker_mp,500,,-1,,,EQUIPMENT/ADVANCED_SUPPLY_DROP,EQUIPMENT/ADVANCED_SUPPLY_DROP_DESC,ui_mp_br_loot_icon_truckwar_redeploy,ui_mp_br_loot_icon_truckwar_redeploy,,1,0,1,0,,archetype_assault,,0,0,hud_icon_killstreak_bradley,iw7_mp_frontend_warfighter_01,iw7_claw_mp_frontend,iw7_claw_mp_frontend,26,,,,,-1,0,0,0,,placeholder_x,0,,
