chance,point,60,#     % of non-clustered points that will be populated,,
chance,cluster,76,#     % of clusters that will be populated,,
chance,clusterSolo,70,#     % of clusters that will become invalid after spawning one item (with dependencies),,
req,,weapon,1,,
req,brloot_armor_plate,health,1,,
req,,tablet,,1,
chance,ammo,330,,,
chance,health,100,,,
chance,plunder,150,,,
chance,killstreak,0,,,
chance,lethal,70,,,
chance,tactical,70,,,
chance,super,30,,,
chance,weapon,250,,,
chance,gear,0,,,
chance,tablet,60,#67% hidden with scr_br_quest_tablet_hide_percent, over spawn so some can be hidden and shown later,,
item,brloot_ammo_12g,20,#common,#ammo,
item,brloot_ammo_50cal,20,#common,#ammo,
item,brloot_ammo_762,30,#common,#ammo,
item,brloot_ammo_919,20,#common,#ammo,
item,brloot_ammo_rocket,10,#common,#ammo,
item,brloot_equip_gasmask,0,#legendary,#gear,
item,brloot_offhand_atmine,8,#rare,#lethal,
item,brloot_offhand_claymore,8,#rare,#lethal,
item,brloot_offhand_c4,14,#uncommon,#lethal,
item,brloot_offhand_frag,18,#common,#lethal,
item,brloot_offhand_molotov,14,#common,#lethal,
item,brloot_offhand_semtex,18,#common,#lethal,
item,brloot_offhand_thermite,14,#uncommon,#lethal,
item,brloot_offhand_throwingknife,18,#common,#lethal,
item,brloot_health_adrenaline,15,#common,#tactical,
item,brloot_offhand_binoculars,15,#uncommon,#tactical,
item,brloot_offhand_concussion,12,#common,#tactical,
item,brloot_offhand_decoy,15,#common,#tactical,
item,brloot_offhand_flash,12,#common,#tactical,
item,brloot_offhand_gas,15,#uncommon,#tactical,
item,brloot_offhand_heartbeatsensor,8,#rare,#tactical,
item,brloot_offhand_smoke,12,#common,#tactical,
item,brloot_offhand_snapshot,8,#uncommon,#tactical,
item,brloot_offhand_taccover,33,#rare,#super,
item,brloot_offhand_trophysystem,33,#rare,#super,
item,brloot_killstreak_recondrone,0,#epic,#super,
item,brloot_super_deadsilence,33,#rare,#super,
item,brloot_super_stoppingpower,0,#legendary,#super,
item,brloot_super_munitionsbox,0,#legendary,#super,
item,brloot_super_armorbox,0,#legendary,#super,
item,brloot_weapon_ar_mcharlie_unco,191,#uncommon,#weapon,
item,brloot_weapon_ar_mcharlie_rare,0,#rare,#weapon,
item,brloot_weapon_ar_kilo433_epic,0,#epic,#weapon,
item,brloot_weapon_ar_kilo433_lege,0,#legendary,#weapon,
item,brloot_weapon_ar_falima_comm,620,#common,#weapon,
item,brloot_weapon_ar_falima_unco,191,#uncommon,#weapon,
item,brloot_weapon_ar_falima_rare,0,#rare,#weapon,
item,brloot_weapon_ar_mike4_unco,191,#uncommon,#weapon,
item,brloot_weapon_ar_mike4_rare,0,#rare,#weapon,
item,brloot_weapon_ar_tango21_comm,620,#common,#weapon,
item,brloot_weapon_ar_tango21_unco,191,#uncommon,#weapon,
item,brloot_weapon_ar_tango21_rare,0,#rare,#weapon,
item,brloot_weapon_ar_sierra552_epic,0,#epic,#weapon,
item,brloot_weapon_ar_sierra552_lege,0,#legendary,#weapon,
item,brloot_weapon_ar_galima_lege,0,#legendary,#weapon,
item,brloot_weapon_sm_beta_comm,620,#common,#weapon,
item,brloot_weapon_sm_beta_unco,191,#uncommon,#weapon,
item,brloot_weapon_sm_beta_rare,0,#rare,#weapon,
item,brloot_weapon_sm_mpapa7_comm,620,#common,#weapon,
item,brloot_weapon_sm_mpapa7_unco,191,#uncommon,#weapon,
item,brloot_weapon_sm_mpapa7_rare,0,#rare,#weapon,
item,brloot_weapon_sm_mpapa5_epic,0,#epic,#weapon,
item,brloot_weapon_sm_mpapa5_lege,0,#legendary,#weapon,
item,brloot_weapon_sm_victor_lege,0,#legendary,#weapon,
item,brloot_weapon_lm_kilo121_comm,620,#common,#weapon,
item,brloot_weapon_lm_kilo121_unco,191,#uncommon,#weapon,
item,brloot_weapon_lm_kilo121_rare,0,#rare,#weapon,
item,brloot_weapon_lm_pkilo_epic,0,#epic,#weapon,
item,brloot_weapon_lm_pkilo_lege,0,#legendary,#weapon,
item,brloot_weapon_lm_mkilo3_unco,191,#uncommon,#weapon,
item,brloot_weapon_lm_mkilo3_rare,0,#rare,#weapon,
item,brloot_weapon_lm_mgolf36_epic,0,#epic,#weapon,
item,brloot_weapon_lm_mgolf36_lege,0,#legendary,#weapon,
item,brloot_weapon_sh_mike26_unco,191,#uncommon,#weapon,
item,brloot_weapon_sh_mike26_rare,0,#rare,#weapon,
item,brloot_weapon_sh_dpapa12_epic,0,#epic,#weapon,
item,brloot_weapon_sh_dpapa12_lege,0,#legendary,#weapon,
item,brloot_weapon_sh_romeo870_epic,0,#epic,#weapon,
item,brloot_weapon_sh_romeo870_lege,0,#legendary,#weapon,
item,brloot_weapon_sn_sksierra_rare,0,#rare,#weapon,
item,brloot_weapon_sn_mike14_epic,0,#epic,#weapon,
item,brloot_weapon_sn_mike14_lege,0,#legendary,#weapon,
item,brloot_weapon_sn_kilo98_epic,0,#epic,#weapon,
item,brloot_weapon_sn_kilo98_lege,0,#legendary,#weapon,
item,brloot_weapon_sn_sbeta_unco,191,#uncommon,#weapon,
item,brloot_weapon_sn_sbeta_rare,0,#rare,#weapon,
item,brloot_weapon_sn_hdromeo_epic,0,#epic,#weapon,
item,brloot_weapon_sn_hdromeo_lege,0,#legendary,#weapon,
item,brloot_weapon_pi_papa320_comm,620,#common,#weapon,
