zone,global,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Global,,,,,,,,,,,,,,,,,,,,,
zone,map_airfield,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_airfieldsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_bank,mp/loot_set_plunder.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_boneyard,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_boneyardsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_bookstore,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_bunkers,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_burgertown,mp/loot_set_plunder.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_coast,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_dam,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_dealership,mp/loot_set_plunder.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_downtown,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_electronicsstore,mp/loot_set_plunder.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_filmschool,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_firestation,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_gasstation,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_gulag,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_gunstore,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_hills,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_hospital,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_hospitalsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_layover,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_layover_exterior,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_layover_tunnel,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_layovermaintenance,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_layoversuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_lumber,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_lumbersuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_monument,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_mountainsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_overgrown,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_overgrownsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_pharmacy,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_policestation,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_pool,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_port,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_processingcenter,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_pub,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_publicbathroom,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_quarry,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_quarrysuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_radiotower,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_riversuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_stadium,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_stadiumsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_storagetown,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_substation,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_supercenter,mp/loot_set_plunder.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_supermarket,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#POI,,,,,,,,,,,,,,,,,,,,,
zone,map_torez,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_torezsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_trainyard,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_trainyardsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_tvstation,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,map_tvstationsuburbs,mp/loot_set_global.csv,mp/loot_cache_set_global.csv,#Zone,,,,,,,,,,,,,,,,,,,,,
zone,loot_cache,mp/loot_set_cache_contents_extract.csv,mp/loot_cache_set_global.csv,#Special,,,,,,,,,,,,,,,,,,,,,
zone,dev_br_mechanics_alcohol,mp/loot_set_alcohol.csv,mp/loot_cache_set_global.csv,#DEV,,,,,,,,,,,,,,,,,,,,,
zone,dev_br_mechanics_armor,mp/loot_set_armor.csv,mp/loot_cache_set_global.csv,#DEV,,,,,,,,,,,,,,,,,,,,,
zone,dev_br_mechanics_medical,mp/loot_set_medical.csv,mp/loot_cache_set_global.csv,#DEV,,,,,,,,,,,,,,,,,,,,,
zone,dev_br_mechanics_military,mp/loot_set_military.csv,mp/loot_cache_set_global.csv,#DEV,,,,,,,,,,,,,,,,,,,,,
zone,dev_br_mechanics_plunder,mp/loot_set_plunder.csv,mp/loot_cache_set_global.csv,#DEV,,,,,,,,,,,,,,,,,,,,,
raritydef,0,168,174,174,255,vfx/iw8_br/gameplay/vfx_br_item_drop_white,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,vfx/iw8_br/gameplay/vfx_br_item_take_white,vfx/iw8_br/gameplay/vfx_br_player_drop_white_rnr,#common,,,,,,,,,,,,,,,
