1061,weapon,iw8_ar_t9accurate,t9,0,1,1,0,
1062,weapon,iw8_lm_t9rpapa,t9,0,1,1,0,
1063,weapon,iw8_sm_t9standard,t9,0,1,1,0,
1064,weapon,iw8_ar_t9damage,t9,0,1,1,0,
1065,weapon,iw8_ar_t9standard,t9,0,1,1,0,
1066,weapon,iw8_pi_t9burst,t9,0,1,1,0,
1067,weapon,iw8_pi_t9semiauto,t9,0,1,1,0,
1068,weapon,iw8_sh_t9pump,t9,0,1,1,0,
1069,weapon,iw8_sh_t9semiauto,t9,0,1,1,0,
1070,weapon,iw8_sm_t9handling,t9,0,1,1,0,
1071,weapon,iw8_sn_t9quickscope,t9,0,1,1,0,
1072,weapon,iw8_sn_t9standard,t9,0,1,1,0,
1073,weapon,iw8_ar_t9mobility,t9,0,1,1,0,
1074,weapon,iw8_lm_t9accurate,t9,0,1,1,0,
1075,weapon,iw8_lm_t9slowfire,t9,0,1,1,0,
1076,weapon,iw8_sh_t9fullauto,t9,0,1,1,0,
1077,weapon,iw8_sm_t9heavy,t9,0,1,1,0,
1078,weapon,iw8_sn_t9powersemi,t9,0,1,1,0,
1079,weapon,iw8_sn_t9damagesemi,t9,0,1,1,0,
1080,weapon,iw8_ar_t9longburst,t9,0,1,1,0,
1081,weapon,iw8_pi_t9revolver,t9,0,1,1,0,
1082,weapon,iw8_sm_t9fastfire,t9,0,1,1,0,
1083,weapon,iw8_sn_t9precisionsemi,t9,0,1,1,0,
1084,weapon,iw8_la_t9standard,t9,0,1,1,0,
1085,weapon,iw8_la_t9freefire,t9,0,1,1,0,
1086,weapon,iw8_ar_t9fasthandling,t9,0,1,1,0,
1087,weapon,iw8_ar_t9fastfire,t9,0,1,1,0,
1088,weapon,iw8_la_t9launcher,t9,0,1,1,0,
1089,weapon,iw8_sm_t9burst,t9,0,1,1,0,
1090,weapon,iw8_sm_t9capacity,t9,0,1,1,0,
1091,weapon,iw8_sm_t9powerburst,t9,0,1,1,0,
1093,weapon,iw8_sm_t9accurate,t9,0,1,1,0,
1094,weapon,iw8_sn_t9cannon,t9,0,1,1,0,
1112,weapon,iw8_lm_t9light,t9,0,1,1,0,
20822559,operator,t9navyseal_western,t9,0,1,1,0,
21801561,operator,t9cub_eastern,t9,0,1,1,0,
31112941,operator,t9adler_western,t9,0,1,1,0,
31131649,operator,t9west_western,t9,0,1,1,0,
20084886,operator,t9cia_western,t9,0,1,1,0,
29488041,operator,t9kgb_eastern,t9,0,1,1,0,
31474701,operator,t9st1_western,t9,0,1,1,0,
20054,operator,t9st2_western,t9,0,1,1,0,
21293402,operator,t9st3_western,t9,0,1,1,0,
20056,operator,t9st4_western,t9,0,1,1,0,
19048863,operator,t9st5_western,t9,0,1,1,0,
28004165,operator,t9woods_western,t9,0,1,1,0,
23374822,operator,t9mi6_western,t9,0,1,1,0,
25112010,operator_skin,t9navyseal_western_basic,t9,0,1,1,0,
30122917,operator_skin,t9cub_eastern_basic,t9,0,1,1,0,
19017947,operator_skin,t9adler_western_basic,t9,0,1,1,0,
25304508,operator_skin,t9west_western_basic,t9,0,1,1,0,
23901387,operator_skin,t9cia_western_basic,t9,0,1,1,0,
32417272,operator_skin,t9kgb_eastern_basic,t9,0,1,1,0,
32022739,operator_skin,t9st1_western_basic,t9,0,1,1,0,
19924156,operator_skin,t9st3_western_basic,t9,0,1,1,0,
20329255,operator_skin,t9st5_western_basic,t9,0,1,1,0,
24535634,operator_skin,t9woods_western_basic,t9,0,1,1,0,
28643446,operator_skin,t9mi6_western_basic,t9,0,1,1,0,
33012933,operator_skin,t9navyseal_western_b,t9,0,1,1,0,
20617614,operator_skin,t9navyseal_western_a,t9,0,1,1,0,
21322386,operator_skin,t9navyseal_western_c,t9,0,1,1,0,
29630318,operator_skin,t9navyseal_western_g,t9,0,1,1,0,
