chance,point,100,#     % of non-clustered points that will be populated,,
chance,cluster,100,#     % of clusters that will be populated,,
chance,clusterSolo,0,#     % of clusters that will become invalid after spawning one item (with dependencies),,
option,allowdupes,1,,,
chance,ammo,0,#5,#ammo by itself - most ammo should spawn with its gun,
chance,health,0,#25,,
chance,plunder,0,#10,,
chance,perkpoint,0,#TBD,,
chance,killstreak,0,#TBD,,
chance,lethal,100,#10,,
chance,tactical,0,#10,,
chance,weapon,0,#28,,
chance,token,0,#Should only appear in Loot Caches after we're done testing feature,,
chance,gear,0,,,
item,brloot_ammo_12g,0,#common,,
item,brloot_ammo_50cal,0,#common,,
item,brloot_ammo_762,0,#common,,
item,brloot_ammo_919,0,#common,,
item,brloot_ammo_rocket,0,#common,,
item,brloot_equip_gasmask,0,#rare,,
item,brloot_offhand_atmine,0,#common,,
item,brloot_offhand_claymore,0,#common,,
item,brloot_offhand_c4,0,#common,,
item,brloot_offhand_frag,0,#common,,
item,brloot_offhand_molotov,100,#common,,
item,brloot_offhand_semtex,0,#common,,
item,brloot_offhand_thermite,0,#common,,
item,brloot_offhand_throwingknife,0,#common,,
item,brloot_health_adrenaline,0,#common,,
item,brloot_offhand_concussion,0,#common,,
item,brloot_offhand_decoy,0,#common,,
item,brloot_offhand_flash,0,#common,,
item,brloot_offhand_gas,0,#common,,
item,brloot_offhand_heartbeatsensor,0,#common,,
item,brloot_offhand_smoke,0,#common,,
item,brloot_offhand_snapshot,0,#common,,
item,brloot_offhand_taccover,0,#rare,,
item,brloot_offhand_trophysystem,0,#rare,,
item,brloot_killstreak_recondrone,0,#rare,,
item,brloot_weapon_famas_epic,0,#epic,,
item,brloot_weapon_famas_lege,0,#legendary,,
item,brloot_weapon_m4_comm,0,#common,,
item,brloot_weapon_m4_unco,0,#uncommon,,
item,brloot_weapon_m4_rare,0,#rare,,
item,brloot_weapon_ak47_epic,0,#epic,,
item,brloot_weapon_ak47_lege,0,#legendary,,
item,brloot_weapon_kilo141_comm,0,#common,,
item,brloot_weapon_kilo141_unco,0,#uncommon,,
item,brloot_weapon_kilo141_rare,0,#rare,,
item,brloot_weapon_scarh_epic,0,#epic,,
item,brloot_weapon_scarh_lege,0,#legendary,,
item,brloot_weapon_mp7_comm,0,#common,,
item,brloot_weapon_mp7_unco,0,#uncommon,,
item,brloot_weapon_mp7_rare,0,#rare,,
item,brloot_weapon_mp5_epic,0,#epic,,
item,brloot_weapon_mp5_lege,0,#legendary,,
item,brloot_weapon_uzi_comm,0,#common,,
item,brloot_weapon_uzi_unco,0,#uncommon,,
item,brloot_weapon_uzi_rare,0,#rare,,
item,brloot_weapon_aug_epic,0,#epic,,
item,brloot_weapon_aug_lege,0,#legendary,,
item,brloot_weapon_m870_comm,0,#common,,
item,brloot_weapon_m870_unco,0,#uncommon,,
item,brloot_weapon_m870_rare,0,#rare,,
item,brloot_weapon_dp12_epic,0,#epic,,
item,brloot_weapon_dp12_lege,0,#legendary,,
item,brloot_weapon_origin12_epic,0,#epic,,
item,brloot_weapon_origin12_lege,0,#legendary,,
item,brloot_weapon_deagle_epic,0,#epic,,
item,brloot_weapon_deagle_lege,0,#legendary,,
item,brloot_weapon_m1911_comm,0,#common,,
item,brloot_weapon_m1911_unco,0,#uncommon,,
item,brloot_weapon_m1911_rare,0,#rare,,
item,brloot_weapon_dragunov_epic,0,#epic,,
item,brloot_weapon_dragunov_lege,0,#legendary,,
item,brloot_weapon_marlin_comm,0,#common,,
item,brloot_weapon_marlin_unco,0,#uncommon,,
item,brloot_weapon_marlin_rare,0,#rare,,
item,brloot_weapon_kar98_epic,0,#epic,,
item,brloot_weapon_kar98_lege,0,#legendary,,
item,brloot_weapon_pkm_comm,0,#common,,
item,brloot_weapon_pkm_unco,0,#uncommon,,
item,brloot_weapon_pkm_rare,0,#rare,,
item,brloot_weapon_mg34_epic,0,#epic,,
item,brloot_weapon_mg34_lege,0,#legendary,,
item,brloot_weapon_carlg_epic,0,#epic,,
item,brloot_weapon_rpg7_comm,0,#common,,
item,brloot_armor_plate,0,#common,,
item,brloot_plunder_cash_uncommon_1,0,#uncommon,,
item,brloot_plunder_cash_uncommon_2,0,#rare,,
item,brloot_plunder_cash_uncommon_3,0,#epic,,
item,brloot_plunder_extract,0,#legendary,,
item,brloot_respawn_token,0,#legendary,,
