chance,point,60,#     % of non-clustered points that will be populated,,
chance,cluster,76,#     % of clusters that will be populated,,
chance,clusterSolo,70,#     % of clusters that will become invalid after spawning one item (with dependencies),,
chance,ammo,10,,,
chance,health,10,,,
chance,plunder,50,,,
chance,killstreak,50,,,
chance,lethal,10,,,
chance,tactical,10,,,
chance,super,10,,,
chance,weapon,20,,,
chance,gear,0,,,
chance,tablet,0,,,
item,brloot_ammo_12g,20,#common,#ammo,
item,brloot_ammo_50cal,20,#common,#ammo,
item,brloot_ammo_762,30,#common,#ammo,
item,brloot_ammo_919,20,#common,#ammo,
item,brloot_ammo_rocket,10,#common,#ammo,
item,brloot_equip_gasmask,0,#legendary,#gear,
item,brloot_offhand_atmine,8,#rare,#lethal,
item,brloot_offhand_claymore,8,#rare,#lethal,
item,brloot_offhand_c4,14,#uncommon,#lethal,
item,brloot_offhand_frag,18,#common,#lethal,
item,brloot_offhand_molotov,14,#common,#lethal,
item,brloot_offhand_semtex,18,#common,#lethal,
item,brloot_offhand_thermite,14,#uncommon,#lethal,
item,brloot_offhand_throwingknife,18,#common,#lethal,
item,brloot_health_adrenaline,15,#common,#tactical,
item,brloot_offhand_concussion,12,#common,#tactical,
item,brloot_offhand_decoy,15,#common,#tactical,
item,brloot_offhand_flash,12,#common,#tactical,
item,brloot_offhand_gas,15,#uncommon,#tactical,
item,brloot_offhand_heartbeatsensor,8,#rare,#tactical,
item,brloot_offhand_smoke,12,#common,#tactical,
item,brloot_offhand_snapshot,8,#uncommon,#tactical,
item,brloot_offhand_taccover,5,#rare,#super,
item,brloot_offhand_trophysystem,5,#rare,#super,
item,brloot_killstreak_recondrone,10,#epic,#super,
item,brloot_super_deadsilence,5,#rare,#super,
item,brloot_super_stoppingpower,10,#legendary,#super,
item,brloot_super_munitionsbox,10,#legendary,#super,
item,brloot_super_armorbox,10,#legendary,#super,
item,brloot_weapon_ak47_unco,0,#uncommon,#weapon,
item,brloot_weapon_ak47_rare,0,#rare,#weapon,
item,brloot_weapon_ram7_epic,20,#epic,#weapon,
item,brloot_weapon_ram7_lege,10,#legendary,#weapon,
item,brloot_weapon_fal_epic,20,#epic,#weapon,
item,brloot_weapon_fal_lege,10,#legendary,#weapon,
item,brloot_weapon_m4_comm,0,#common,#weapon,
item,brloot_weapon_m4_unco,0,#uncommon,#weapon,
item,brloot_weapon_m4_rare,0,#rare,#weapon,
item,brloot_weapon_kilo141_epic,20,#epic,#weapon,
item,brloot_weapon_kilo141_lege,10,#legendary,#weapon,
item,brloot_weapon_famas_comm,0,#common,#weapon,
item,brloot_weapon_famas_unco,0,#uncommon,#weapon,
item,brloot_weapon_famas_rare,0,#rare,#weapon,
item,brloot_weapon_oden_comm,0,#common,#weapon,
item,brloot_weapon_oden_unco,0,#uncommon,#weapon,
item,brloot_weapon_oden_rare,0,#rare,#weapon,
item,brloot_weapon_mcx_epic,20,#epic,#weapon,
item,brloot_weapon_mcx_lege,10,#legendary,#weapon,
item,brloot_weapon_mp5_epic,20,#epic,#weapon,
item,brloot_weapon_mp5_lege,10,#legendary,#weapon,
item,brloot_weapon_p90_unco,0,#uncommon,#weapon,
item,brloot_weapon_p90_rare,0,#rare,#weapon,
item,brloot_weapon_mp7_epic,20,#epic,#weapon,
item,brloot_weapon_mp7_lege,10,#legendary,#weapon,
item,brloot_weapon_aug_epic,20,#epic,#weapon,
item,brloot_weapon_aug_lege,10,#legendary,#weapon,
item,brloot_weapon_uzi_comm,0,#common,#weapon,
item,brloot_weapon_uzi_unco,0,#uncommon,#weapon,
item,brloot_weapon_pkm_unco,0,#uncommon,#weapon,
item,brloot_weapon_pkm_rare,0,#rare,#weapon,
item,brloot_weapon_holger_epic,20,#epic,#weapon,
item,brloot_weapon_holger_lege,10,#legendary,#weapon,
item,brloot_weapon_m91_comm,0,#common,#weapon,
item,brloot_weapon_m91_unco,0,#uncommon,#weapon,
item,brloot_weapon_m91_rare,0,#rare,#weapon,
item,brloot_weapon_mg34_epic,20,#epic,#weapon,
item,brloot_weapon_mg34_lege,10,#legendary,#weapon,
item,brloot_weapon_dp12_unco,0,#uncommon,#weapon,
item,brloot_weapon_dp12_rare,0,#rare,#weapon,
item,brloot_weapon_origin12_epic,20,#epic,#weapon,
item,brloot_weapon_origin12_lege,10,#legendary,#weapon,
item,brloot_weapon_citori_comm,0,#common,#weapon,
item,brloot_weapon_citori_unco,0,#uncommon,#weapon,
item,brloot_weapon_m870_epic,20,#epic,#weapon,
item,brloot_weapon_m870_lege,10,#legendary,#weapon,
item,brloot_weapon_kar98_comm,0,#common,#weapon,
item,brloot_weapon_kar98_unco,0,#uncommon,#weapon,
item,brloot_weapon_kar98_rare,0,#rare,#weapon,
item,brloot_weapon_marlin_epic,20,#epic,#weapon,
item,brloot_weapon_marlin_lege,10,#legendary,#weapon,
item,brloot_weapon_dragunov_rare,0,#rare,#weapon,
item,brloot_weapon_hdr_epic,20,#epic,#weapon,
item,brloot_weapon_hdr_lege,10,#legendary,#weapon,
item,brloot_weapon_as50_epic,20,#epic,#weapon,
item,brloot_weapon_as50_lege,10,#legendary,#weapon,
item,brloot_weapon_p320_unco,0,#uncommon,#weapon,
item,brloot_weapon_p320_rare,0,#rare,#weapon,
item,brloot_weapon_deagle_epic,20,#epic,#weapon,
item,brloot_weapon_deagle_lege,10,#legendary,#weapon,
