0,any,
1,any,
2,any,
3,any,
4,any,
5,any,
6,any,
7,any,
8,any,
9,any,
10,any,
11,any,
12,any,
13,any,
14,any,
15,any,
16,any,
17,any,
18,any,
19,any,
20,any,
21,any,
22,any,
23,any,
24,any,
25,any,
26,any,
27,any,
28,any,
29,any,
30,any,
31,any,
32,any,
33,any,
34,any,
35,any,
36,any,
37,any,
38,any,
39,any,
40,any,
41,any,
42,any,
43,any,
44,any,
45,any,
46,any,
47,any,
48,any,
49,any,
50,any,
51,any,
52,any,
53,any,
54,any,
55,any,
56,any,
57,any,
58,any,
59,any,
60,any,
61,any,
62,any,
63,any,
64,any,
65,any,
66,any,
67,any,
68,any,
69,any,
70,any,
71,any,
72,any,
73,any,
74,any,
75,any,
76,any,
77,any,
78,any,
79,any,
80,any,
81,any,
82,any,
83,any,
84,any,
85,any,
86,any,
87,any,
88,any,
89,any,
90,any,
91,any,
92,any,
93,any,
94,any,
95,any,
96,any,
97,any,
98,any,
99,any,
100,any,
101,any,
102,any,
103,any,
104,any,
105,any,
106,any,
107,any,
108,any,
109,any,
110,any,
111,any,
112,any,
113,any,
114,any,
115,any,
116,any,
117,any,
118,any,
119,any,
120,any,
121,any,
122,any,
123,any,
124,any,
125,any,
126,any,
127,any,
128,any,
129,any,
130,any,
131,any,
132,any,
133,any,
134,any,
135,any,
136,any,
137,any,
138,any,
139,any,
140,any,
141,any,
142,any,
143,any,
144,any,
145,any,
146,any,
147,any,
148,any,
149,any,
150,any,
151,any,
152,any,
153,any,
154,any,
155,any,
156,any,
157,any,
158,any,
159,any,
160,any,
161,any,
162,any,
163,any,
164,any,
165,any,
166,any,
167,any,
168,any,
169,any,
170,any,
171,any,
172,any,
173,any,
174,any,
175,any,
176,any,
177,any,
178,any,
179,any,
180,any,
181,any,
182,any,
183,any,
184,any,
185,any,
186,any,
187,any,
188,any,
189,any,
190,any,
191,any,
192,any,
193,any,
194,any,
195,any,
196,any,
197,any,
198,any,
199,any,
200,any,
201,any,
202,any,
203,any,
204,any,
205,any,
206,any,
207,any,
208,any,
209,any,
210,any,
211,any,
212,any,
213,any,
214,any,
215,any,
216,any,
217,any,
218,any,
219,any,
220,any,
221,any,
222,any,
223,any,
224,any,
225,any,
226,any,
227,any,
228,any,
229,any,
230,any,
231,any,
232,any,
233,any,
234,any,
235,any,
236,any,
237,any,
238,any,
239,any,
240,any,
241,any,
242,any,
243,any,
244,any,
245,any,
246,any,
247,any,
248,any,
249,any,
250,any,
251,any,
252,any,
253,any,
254,any,
