chance,ammo,2,#Ammo should be spawned dependent on weapons that pop out of cache or at random,
chance,health,30,,
chance,plunder,2,,
chance,killstreak,10,,
chance,lethal,11,,
chance,tactical,11,,
chance,super,26,,
chance,weapon,10,,
chance,gear,5,,
chance,tablet,0,,
item,brloot_ammo_12g,20,#common,
item,brloot_ammo_50cal,20,#common,
item,brloot_ammo_762,30,#common,
item,brloot_ammo_919,20,#common,
item,brloot_ammo_rocket,10,#common,
item,brloot_offhand_atmine,8,#rare,
item,brloot_offhand_claymore,8,#rare,
item,brloot_offhand_c4,14,#uncommon,
item,brloot_offhand_frag,18,#common,
item,brloot_offhand_molotov,14,#common,
item,brloot_offhand_semtex,18,#common,
item,brloot_offhand_thermite,14,#uncommon,
item,brloot_offhand_throwingknife,18,#common,
item,brloot_health_adrenaline,15,#common,
item,brloot_offhand_binoculars,15,#uncommon,
item,brloot_offhand_concussion,12,#common,
item,brloot_offhand_decoy,15,#common,
item,brloot_offhand_flash,12,#common,
item,brloot_offhand_gas,15,#uncommon,
item,brloot_offhand_heartbeatsensor,8,#rare,
item,brloot_offhand_smoke,12,#common,
item,brloot_offhand_snapshot,8,#uncommon,
item,brloot_offhand_taccover,20,#rare,
item,brloot_offhand_trophysystem,24,#rare,
item,brloot_killstreak_recondrone,15,#epic,
item,brloot_super_deadsilence,20,#rare,
item,brloot_super_stoppingpower,10,#legendary,
item,brloot_super_munitionsbox,6,#legendary,
item,brloot_super_armorbox,5,#legendary,
item,brloot_weapon_ar_mcharlie_unco,253,#uncommon,
item,brloot_weapon_ar_mcharlie_rare,211,#rare,
item,brloot_weapon_ar_kilo433_epic,91,#epic,
item,brloot_weapon_ar_kilo433_lege,37,#legendary,
item,brloot_weapon_ar_falima_comm,0,#common,
item,brloot_weapon_ar_falima_unco,253,#uncommon,
item,brloot_weapon_ar_falima_rare,211,#rare,
item,brloot_weapon_ar_mike4_unco,253,#uncommon,
item,brloot_weapon_ar_mike4_rare,211,#rare,
item,brloot_weapon_ar_tango21_comm,0,#common,
item,brloot_weapon_ar_tango21_unco,253,#uncommon,
item,brloot_weapon_ar_tango21_rare,211,#rare,
item,brloot_weapon_ar_sierra552_epic,91,#epic,
item,brloot_weapon_ar_sierra552_lege,37,#legendary,
item,brloot_weapon_ar_galima_lege,37,#legendary,
item,brloot_weapon_sm_beta_comm,0,#common,
item,brloot_weapon_sm_beta_unco,253,#uncommon,
item,brloot_weapon_sm_beta_rare,211,#rare,
item,brloot_weapon_sm_mpapa7_comm,0,#common,
item,brloot_weapon_sm_mpapa7_unco,253,#uncommon,
item,brloot_weapon_sm_mpapa7_rare,211,#rare,
item,brloot_weapon_sm_mpapa5_epic,91,#epic,
item,brloot_weapon_sm_mpapa5_lege,37,#legendary,
item,brloot_weapon_sm_victor_lege,37,#legendary,
item,brloot_weapon_lm_kilo121_comm,0,#common,
item,brloot_weapon_lm_kilo121_unco,253,#uncommon,
item,brloot_weapon_lm_kilo121_rare,211,#rare,
item,brloot_weapon_lm_pkilo_epic,91,#epic,
item,brloot_weapon_lm_pkilo_lege,37,#legendary,
item,brloot_weapon_lm_mkilo3_unco,253,#uncommon,
item,brloot_weapon_lm_mkilo3_rare,211,#rare,
item,brloot_weapon_lm_mgolf36_epic,91,#epic,
item,brloot_weapon_lm_mgolf36_lege,37,#legendary,
item,brloot_weapon_sh_mike26_unco,253,#uncommon,
item,brloot_weapon_sh_mike26_rare,211,#rare,
item,brloot_weapon_sh_dpapa12_epic,91,#epic,
item,brloot_weapon_sh_dpapa12_lege,37,#legendary,
item,brloot_weapon_sh_romeo870_epic,91,#epic,
item,brloot_weapon_sh_romeo870_lege,37,#legendary,
item,brloot_weapon_sn_sksierra_rare,211,#rare,
item,brloot_weapon_sn_mike14_epic,91,#epic,
item,brloot_weapon_sn_mike14_lege,37,#legendary,
item,brloot_weapon_sn_kilo98_epic,91,#epic,
item,brloot_weapon_sn_kilo98_lege,37,#legendary,
item,brloot_weapon_sn_sbeta_unco,253,#uncommon,
item,brloot_weapon_sn_sbeta_rare,211,#rare,
item,brloot_weapon_sn_hdromeo_epic,91,#epic,
item,brloot_weapon_sn_hdromeo_lege,37,#legendary,
item,brloot_weapon_pi_papa320_comm,0,#common,
item,brloot_weapon_pi_papa320_unco,253,#uncommon,
item,brloot_weapon_pi_papa320_rare,211,#rare,
item,brloot_weapon_pi_mike9_epic,91,#epic,
item,brloot_weapon_pi_mike9_lege,37,#legendary,
item,brloot_weapon_pi_decho_unco,253,#uncommon,
item,brloot_weapon_pi_decho_rare,211,#rare,
item,brloot_weapon_me_riotshield_epic,91,#epic,
item,brloot_weapon_la_rpapa7_unco,253,#uncommon,
item,brloot_weapon_la_gromeo_epic,91,#epic,
item,brloot_weapon_la_juliet_lege,37,#legendary,
item,brloot_weapon_la_mike32_lege,20,#legendary,
item,brloot_weapon_sn_crossbow_lege,37,#legendary,
item,brloot_weapon_lm_dblmg_lege,0,#legendary,
item,brloot_armor_plate,94,#common,
item,brloot_plate_pouch,6,#common,
item,brloot_plunder_cash_uncommon_1,20,#uncommon,
item,brloot_plunder_cash_uncommon_2,15,#uncommon,
