chance,ammo,2,#Ammo should be spawned dependent on weapons that pop out of cache or at random,
chance,health,31,,
chance,plunder,2,,
chance,killstreak,3,,
chance,lethal,14,,
chance,tactical,14,,
chance,super,22,,
chance,weapon,7,,
chance,gear,4,,
chance,tablet,0,,
item,brloot_ammo_12g,20,#common,
item,brloot_ammo_50cal,20,#common,
item,brloot_ammo_762,30,#common,
item,brloot_ammo_919,20,#common,
item,brloot_ammo_rocket,10,#common,
item,brloot_offhand_atmine,8,#rare,
item,brloot_offhand_claymore,8,#rare,
item,brloot_offhand_c4,14,#uncommon,
item,brloot_offhand_frag,18,#common,
item,brloot_offhand_molotov,14,#common,
item,brloot_offhand_semtex,18,#common,
item,brloot_offhand_thermite,14,#uncommon,
item,brloot_offhand_throwingknife,18,#common,
item,brloot_health_adrenaline,15,#common,
item,brloot_offhand_binoculars,0,#uncommon,
item,brloot_offhand_concussion,12,#common,
item,brloot_offhand_decoy,15,#common,
item,brloot_offhand_flash,12,#common,
item,brloot_offhand_gas,15,#uncommon,
item,brloot_offhand_heartbeatsensor,8,#rare,
item,brloot_offhand_smoke,12,#common,
item,brloot_offhand_snapshot,8,#uncommon,
item,brloot_offhand_taccover,20,#rare,
item,brloot_offhand_trophysystem,24,#rare,
item,brloot_killstreak_recondrone,15,#epic,
item,brloot_super_deadsilence,20,#rare,
item,brloot_super_stoppingpower,10,#legendary,
item,brloot_super_munitionsbox,6,#legendary,
item,brloot_super_armorbox,5,#legendary,
item,brloot_weapon_ak47_unco,292,#uncommon,
item,brloot_weapon_ak47_rare,283,#rare,
item,brloot_weapon_ram7_epic,86,#epic,
item,brloot_weapon_ram7_lege,44,#legendary,
item,brloot_weapon_fal_epic,86,#epic,
item,brloot_weapon_fal_lege,44,#legendary,
item,brloot_weapon_m4_comm,0,#common,
item,brloot_weapon_m4_unco,292,#uncommon,
item,brloot_weapon_m4_rare,283,#rare,
item,brloot_weapon_kilo141_epic,86,#epic,
item,brloot_weapon_kilo141_lege,44,#legendary,
item,brloot_weapon_famas_comm,0,#common,
item,brloot_weapon_famas_unco,292,#uncommon,
item,brloot_weapon_famas_rare,283,#rare,
item,brloot_weapon_oden_comm,0,#common,
item,brloot_weapon_oden_unco,292,#uncommon,
item,brloot_weapon_oden_rare,283,#rare,
item,brloot_weapon_mcx_epic,86,#epic,
item,brloot_weapon_mcx_lege,44,#legendary,
item,brloot_weapon_grau_lege,44,#legendary,
item,brloot_weapon_mp5_epic,86,#epic,
item,brloot_weapon_mp5_lege,44,#legendary,
item,brloot_weapon_p90_unco,292,#uncommon,
item,brloot_weapon_p90_rare,283,#rare,
item,brloot_weapon_mp7_epic,86,#epic,
item,brloot_weapon_mp7_lege,44,#legendary,
item,brloot_weapon_aug_epic,86,#epic,
item,brloot_weapon_aug_lege,44,#legendary,
item,brloot_weapon_uzi_comm,0,#common,
item,brloot_weapon_uzi_unco,292,#uncommon,
item,brloot_weapon_pkm_unco,292,#uncommon,
item,brloot_weapon_pkm_rare,283,#rare,
item,brloot_weapon_holger_epic,86,#epic,
item,brloot_weapon_holger_lege,44,#legendary,
item,brloot_weapon_m91_comm,0,#common,
item,brloot_weapon_m91_unco,292,#uncommon,
item,brloot_weapon_m91_rare,283,#rare,
item,brloot_weapon_mg34_epic,86,#epic,
item,brloot_weapon_mg34_lege,44,#legendary,
item,brloot_weapon_mk9_lege,44,#legendary,
item,brloot_weapon_dp12_unco,292,#uncommon,
item,brloot_weapon_dp12_rare,283,#rare,
item,brloot_weapon_origin12_epic,86,#epic,
item,brloot_weapon_origin12_lege,44,#legendary,
item,brloot_weapon_mike26_lege,44,#legendary,
item,brloot_weapon_citori_comm,0,#common,
item,brloot_weapon_citori_unco,292,#uncommon,
item,brloot_weapon_m870_epic,86,#epic,
item,brloot_weapon_m870_lege,44,#legendary,
item,brloot_weapon_kar98_comm,0,#common,
item,brloot_weapon_kar98_unco,292,#uncommon,
item,brloot_weapon_kar98_rare,283,#rare,
item,brloot_weapon_marlin_epic,86,#epic,
item,brloot_weapon_marlin_lege,44,#legendary,
item,brloot_weapon_dragunov_rare,283,#rare,
item,brloot_weapon_hdr_epic,86,#epic,
item,brloot_weapon_hdr_lege,44,#legendary,
item,brloot_weapon_as50_epic,86,#epic,
item,brloot_weapon_as50_lege,44,#legendary,
item,brloot_weapon_sn_sksierra_lege,44,#legendary,
item,brloot_weapon_p320_unco,292,#uncommon,
item,brloot_weapon_p320_rare,283,#rare,
item,brloot_weapon_deagle_epic,86,#epic,
item,brloot_weapon_deagle_lege,44,#legendary,
item,brloot_weapon_magnum_comm,0,#common,
item,brloot_weapon_magnum_unco,292,#uncommon,
item,brloot_weapon_magnum_rare,283,#rare,
item,brloot_weapon_riotshield_epic,86,#epic,
item,brloot_weapon_rpg7_unco,292,#uncommon,
item,brloot_weapon_carlg_epic,86,#epic,
item,brloot_weapon_juliet_lege,44,#legendary,
item,brloot_weapon_mgl32_lege,5,#legendary,
item,brloot_weapon_crossbow_lege,5,#legendary,
item,brloot_armor_plate,94,#common,
item,brloot_plate_pouch,6,#legendary,
item,brloot_plunder_cash_uncommon_1,0,#uncommon,
item,brloot_plunder_cash_uncommon_2,20,#uncommon,
item,brloot_plunder_cash_uncommon_3,12,#uncommon,
item,brloot_plunder_cash_rare_1,8,#rare,
item,brloot_equip_gasmask,100,#legendary,
item,brloot_killstreak_uav,15,#legendary,
item,brloot_killstreak_clusterstrike,25,#epic,
item,brloot_killstreak_precision_airstrike,15,#legendary,
item,brloot_killstreak_shieldturret,45,#rare,
